,Drop_Reason,File_List,Street,Text
13,"SCORE LESS THAN CUTOFF: Francis Northrup Ralph J 111 Westminster R1221A OBrien E L & Co 111 Westminster R2504,61.5,PROVIDENCE",['cd1962/entry/1962_Page_1 (3)_18.png'],WESTMINSTER ST,"Norberg John H 154 Francis
Northrup Ralph J 111 Westminster R1221A
OBrien E L & Co 111 Westminster R2504"
14,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_2 (1)_1.png'],N/A,ACCOUNTANTSPUBLIC~C ontd
15,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1962/entry/1962_Page_2 (1)_5.png'],8TH ST,Zarchen Oscar lll Westminster R928
16,"SCORE LESS THAN CUTOFF: Waterman ADVERTISING COUNSEL and,51.5,PROVIDENCE","['cd1962/entry/1962_Page_2 (1)_74.png', 'cd1962/entry/1962_Page_2 (1)_75.png']",ANDERTON AVE,Williams Co The 108 Waterman ADVERTISING COUNSEL and
17,"SCORE LESS THAN CUTOFF: Howard, Detroit 31, Michigan,73.5,PROVIDENCE","['cd1962/entry/1962_Page_2 (2)_3.png', 'cd1962/entry/1962_Page_2 (2)_4.png']",MICHIGAN AVE,"POLK RL & CO, Polk Building 431 Howard, Detroit 31, Michigan"
18,"SCORE LESS THAN CUTOFF: Exchange pl R316 AIRCRAFT ACCESSORIES and,51.0,PROVIDENCE","['cd1962/entry/1962_Page_2 (2)_40.png', 'cd1962/entry/1962_Page_2 (2)_41.png', 'cd1962/entry/1962_Page_2 (2)_42.png']",ACCESS RD 3,Eastern Air Lines Inc 10 Dorrance and 36 Exchange pl R316 AIRCRAFT ACCESSORIES and
19,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_2 (3)_4.png'],N/A,(See also Parks and Playgrounds)
20,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_2 (3)_5.png'],N/A,Mount Pleasant Stadium ft of Rialto
21,"SCORE LESS THAN CUTOFF: Burrill,73,PROVIDENCE",['cd1962/entry/1962_Page_2 (3)_64.png'],RILL ST,Central Apartments 21 Burrill
22,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_3 (1)_1.png'],N/A,APARTMENT BUILDINGSContd
23,"SCORE LESS THAN CUTOFF: Friendship Kay Apartments 395 Benefit,71.5,PROVIDENCE","['cd1962/entry/1962_Page_3 (1)_49.png', 'cd1962/entry/1962_Page_3 (1)_50.png']",FRIENDSHIP ST,Karras Louis 390 Friendship Kay Apartments 395 Benefit
24,"SCORE LESS THAN CUTOFF: Friendship | Majestic Apartments The 48 Bway L,68.5,PROVIDENCE","['cd1962/entry/1962_Page_3 (1)_66.png', 'cd1962/entry/1962_Page_3 (1)_67.png']",FRIENDSHIP ST,"; Lynmar Apartments 444 Friendship | Majestic Apartments The 48 Bway

L"
25,"SCORE LESS THAN CUTOFF: Pine Mayfair Apartments 694 Westminster,72.0,PROVIDENCE","['cd1962/entry/1962_Page_3 (1)_74.png', 'cd1962/entry/1962_Page_3 (1)_75.png']",WESTMINSTER ST,} Marion Apartments 440 Pine Mayfair Apartments 694 Westminster
26,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_3 (2)_60.png'],N/A,"(See Page 75 Buyers Guide
Hickey Wm M (auto) 530 Plainfield"
27,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_3 (3)_69.png'],N/A,(See also Artists Commercial)
28,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_4 (1)_1.png'],N/A,ARTISTSContd
29,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE","['cd1962/entry/1962_Page_4 (1)_58.png', 'cd1962/entry/1962_Page_4 (1)_59.png']",SHAW ST,Jacksons Ash Removal Service 28 Shaw- mut
30,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_4 (2)_13.png'],N/A,(See also Clubs; Organizations)
31,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_4 (2)_18.png'],N/A,(See also Law Offices)
32,"SCORE LESS THAN CUTOFF: Hospital Trust Bidg 15 Westminster,,74.5,PROVIDENCE","['cd1962/entry/1962_Page_4 (2)_27.png', 'cd1962/entry/1962_Page_4 (2)_28.png', 'cd1962/entry/1962_Page_4 (2)_29.png']",WESTMINSTER ST,"Hanson Kirk (Sherwood & Clifford), 440 Hospital Trust Bidg 15 Westminster, Tel GAspee 1-2154"
33,"SCORE LESS THAN CUTOFF: Hospital Trust Bidg 15 Westminster,,74.5,PROVIDENCE","['cd1962/entry/1962_Page_4 (2)_35.png', 'cd1962/entry/1962_Page_4 (2)_36.png', 'cd1962/entry/1962_Page_4 (2)_37.png']",WESTMINSTER ST,"Sherwood & Clifford, 440 Hospital Trust Bidg 15 Westminster, Tel GAspee 1-2154"
34,"SCORE LESS THAN CUTOFF: Dunellen rd, East Providence,,77.0,PROVIDENCE","['cd1962/entry/1962_Page_4 (2)_57.png', 'cd1962/entry/1962_Page_4 (2)_58.png', 'cd1962/entry/1962_Page_4 (2)_59.png', 'cd1962/entry/1962_Page_4 (2)_60.png', 'cd1962/entry/1962_Page_4 (2)_61.png']",PROVIDENCE ST,"RHODE ISLAND SUPPLY & ENGINEER- ING CO, 1 Dunellen rd, East Provi- dence, Tel 434-7864 (See Page 70 Buyers Guide) AUTOMOBILE ACCESSORIES and"
35,"SCORE LESS THAN CUTOFF: Westminster AUTOMOBILE ACCESSORIES and,72.5,PROVIDENCE","['cd1962/entry/1962_Page_4 (3)_24.png', 'cd1962/entry/1962_Page_4 (3)_25.png', 'cd1962/entry/1962_Page_4 (3)_26.png']",WESTMINSTER ST,Western Auto Associate Stores 818 West- minster AUTOMOBILE ACCESSORIES and
36,"SCORE LESS THAN CUTOFF: Ormsbee av,73.0,PROVIDENCE","['cd1962/entry/1962_Page_4 (3)_60.png', 'cd1962/entry/1962_Page_4 (3)_61.png']",ORMS ST,Allstate Body & Radiator Works 19 Orm- sbee av
37,"SCORE LESS THAN CUTOFF: N Broadway, East Providence,,75.0,PROVIDENCE","['cd1962/entry/1962_Page_4 (3)_73.png', 'cd1962/entry/1962_Page_4 (3)_74.png', 'cd1962/entry/1962_Page_4 (3)_75.png', 'cd1962/entry/1962_Page_4 (3)_76.png']",PROVIDENCE ST,"CUSTOM AUTO BODY & PAINTING, 474 N Broadway, East Providence, Tel Shop and Res 438-6777 (See Page 4 _ Buyers Guide)"
38,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_5 (1)_1.png'],N/A,AUTOMOBILE BODY REPAIRERSContd
39,"SCORE LESS THAN CUTOFF: Pawtucket av. Pawtucket,,64.5,PROVIDENCE","['cd1962/entry/1962_Page_5 (1)_63.png', 'cd1962/entry/1962_Page_5 (1)_64.png', 'cd1962/entry/1962_Page_5 (1)_65.png']",PAWTUXET AV,"DARIO FORD. B A Dario Co, 550 Paw- tucket av. Pawtucket, Tel PAwtucket 2-1960 (See Page 3 Buyers Guide)"
40,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_5 (1)_72.png'],N/A,{ Tel ELmhurst 1-5513 (See Page 4
41,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_5 (1)_73.png'],N/A,' Buyers Guide)
42,"SCORE LESS THAN CUTOFF: INC,75,PROVIDENCE","['cd1962/entry/1962_Page_5 (1)_75.png', 'cd1962/entry/1962_Page_5 (1)_76.png', 'cd1962/entry/1962_Page_5 (1)_77.png']",FINCH AVE,"INSKIP J 8 INC (Imported), 776 Elmwood av, Tel HOpkins 7-9111 (See Page 2 Buyers Guide)"
43,"SCORE LESS THAN CUTOFF: Pawtucket av. Pawtucket,,64.5,PROVIDENCE","['cd1962/entry/1962_Page_5 (2)_43.png', 'cd1962/entry/1962_Page_5 (2)_44.png', 'cd1962/entry/1962_Page_5 (2)_45.png']",PAWTUXET AV,"DARIO FORD. B A Dario Co, 550 Paw- tucket av. Pawtucket, Tel PAwtucket 2-1960 (See Page 3 Buyers Guide)"
44,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_5 (3)_16.png'],N/A,(See also Automobile Repairing)
45,"SCORE LESS THAN CUTOFF: Waterman Tels GAspee,78.5,PROVIDENCE",['cd1962/entry/1962_Page_5 (3)_34.png'],WATERMAN ST,"SHIPPEE E W & SONS INC, 221 Waterman,
Tels GAspee 1-5746 and GAspee 1-8432"
46,"SCORE LESS THAN CUTOFF: -5746 GAspee 1-8432,75.0,PROVIDENCE",['cd1962/entry/1962_Page_5 (3)_34.png'],GASPEE ST,"SHIPPEE E W & SONS INC, 221 Waterman,
Tels GAspee 1-5746 and GAspee 1-8432"
47,FAILED TO PARSE AN ADDRESS,"['cd1962/entry/1962_Page_5 (3)_35.png', 'cd1962/entry/1962_Page_5 (3)_36.png', 'cd1962/entry/1962_Page_5 (3)_37.png']",N/A,"(See Front Cover)
STARKWEATHER & SHEPLEY INC, 155 South Main, Tel GAspee 1-6900 (See Page 45 Buyers Guide)"
48,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_6 (1)_1.png'],N/A,AUTOMOBILE PARKING-Contd
49,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE","['cd1962/entry/1962_Page_6 (1)_54.png', 'cd1962/entry/1962_Page_6 (1)_55.png']",I 95,Boston Radiator & Body Works Inc 185
50,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_6 (1)_65.png'],N/A,(See also Automobile Garages)
51,"SCORE LESS THAN CUTOFF: Ormsbee av,73.0,PROVIDENCE",['cd1962/entry/1962_Page_6 (2)_35.png'],ORMS ST,Perlow Auto Service 91 Ormsbee av
52,"SCORE LESS THAN CUTOFF: Howard, Detroit 31, Michigan,73.5,PROVIDENCE","['cd1962/entry/1962_Page_6 (3)_3.png', 'cd1962/entry/1962_Page_6 (3)_4.png']",MICHIGAN AVE,"POLK R L & CO, Polk Building 431 Howard, Detroit 31, Michigan"
53,"SCORE LESS THAN CUTOFF: Howard, Detroit 31, Michigan,73.5,PROVIDENCE","['cd1962/entry/1962_Page_6 (3)_39.png', 'cd1962/entry/1962_Page_6 (3)_40.png']",MICHIGAN AVE,"POLK R L & CO, Polk Building 431 Howard, Detroit 31, Michigan"
54,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1962/entry/1962_Page_7 (1)_4.png'],SHAW ST,Atlantic Burlap Bag Co 10 Shawmut
55,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1962/entry/1962_Page_7 (1)_5.png'],SHAW ST,Blazer Bag Co 11 Shawmut
56,"SCORE LESS THAN CUTOFF: Shawmut *,73.0,PROVIDENCE","['cd1962/entry/1962_Page_7 (1)_7.png', 'cd1962/entry/1962_Page_7 (1)_8.png']",SHAW ST,London David & Co 52 Pembroke av and 11 Shawmut *
57,"SCORE LESS THAN CUTOFF: Ormsbee av,73.0,PROVIDENCE",['cd1962/entry/1962_Page_7 (2)_46.png'],ORMS ST,Banner Foods Inc 105 Ormsbee av
58,FAILED TO PARSE AN ADDRESS,"['cd1962/entry/1962_Page_7 (2)_62.png', 'cd1962/entry/1962_Page_7 (2)_63.png', 'cd1962/entry/1962_Page_7 (2)_64.png']",N/A,"RUMFORD COMPANY THE, Rumford, Rhode Island, Tel GEneva 4-2400 (See Page 20 Buyers Guide)"
59,"SCORE LESS THAN CUTOFF: -1200,50.0,PROVIDENCE","['cd1962/entry/1962_Page_7 (3)_19.png', 'cd1962/entry/1962_Page_7 (3)_20.png']",10TH ST,STuart 1-1200 (See Page 6 Buyers Guide)
60,"SCORE LESS THAN CUTOFF: -1200,50.0,PROVIDENCE","['cd1962/entry/1962_Page_7 (3)_31.png', 'cd1962/entry/1962_Page_7 (3)_32.png']",10TH ST,STuart 1-1200 (See Page 6 Buyers Guide)
61,FAILED TO PARSE AN ADDRESS,"['cd1962/entry/1962_Page_7 (3)_54.png', 'cd1962/entry/1962_Page_7 (3)_55.png', 'cd1962/entry/1962_Page_7 (3)_56.png', 'cd1962/entry/1962_Page_7 (3)_57.png', 'cd1962/entry/1962_Page_7 (3)_58.png', 'cd1962/entry/1962_Page_7 (3)_59.png', 'cd1962/entry/1962_Page_7 (3)_60.png']",N/A,"PEOPLES SAVINGS BANK IN PROVI- DENCE. Westminster to the Mall. Tel 521-6600; Wayland Square Branch, 144 Medwav. Tel ELmhurst 1-3100: 208 Taunton av (East Prov), Governor Francis Shopping Center (Warwick), 2 High (Westerly), 1440 Hartford av
(Johnston) (See Page 10 Buyers Guide)"
62,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_7 (3)_75.png'],N/A,"Warren, R I, Tel CHerry 5-7200; West-
minster OfficeCorner Dorrance and"
63,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_7 (3)_76.png'],N/A,"Westminster, Tel TEmple 1-7730;"
64,FAILED TO PARSE AN ADDRESS,"['cd1962/entry/1962_Page_7 (3)_78.png', 'cd1962/entry/1962_Page_7 (3)_79.png']",N/A,"av, Tel REgent 9-2620 (See Page 12 Buyers Guide)"
65,"SCORE LESS THAN CUTOFF: Narragansett blvd, Route 1-A, CranstonProvidence City Line,,53.0,PROVIDENCE","['cd1962/entry/1962_Page_8 (1)_9.png', 'cd1962/entry/1962_Page_8 (1)_10.png', 'cd1962/entry/1962_Page_8 (1)_11.png', 'cd1962/entry/1962_Page_8 (1)_12.png']",PROVIDENCE PL,"COLONY MOTOR HOTEL, 1150 Narragan- sett blvd, Route 1-A, Cranston- Provi- dence City Line, Tel HOpkins 7-8800 (See Page 39 Buyers Guide)"
66,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_8 (2)_4.png'],N/A,Corvese Ernest Union Station
67,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1962/entry/1962_Page_8 (2)_9.png'],BRISTOW ST,DaGraca Barber Shop 84 Bishop
68,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_9 (1)_1.png'],N/A,ARBER SHOPSContd
69,"SCORE LESS THAN CUTOFF: Smith enagro Louis A 426 Smith,56.0,PROVIDENCE","['cd1962/entry/1962_Page_9 (1)_36.png', 'cd1962/entry/1962_Page_9 (1)_37.png']",GENNARO PL,ecchio Americo 253 Smith enagro Louis A 426 Smith
70,"SCORE LESS THAN CUTOFF: Gano BATHS,73.0,PROVIDENCE","['cd1962/entry/1962_Page_9 (1)_53.png', 'cd1962/entry/1962_Page_9 (1)_54.png']",BATH ST,nited Barrel Co 85 Gano BATHS
71,"SCORE LESS THAN CUTOFF: Quaid BATTERY DEALERS SERVICE uno Battery Co,58.0,PROVIDENCE","['cd1962/entry/1962_Page_9 (1)_58.png', 'cd1962/entry/1962_Page_9 (1)_59.png', 'cd1962/entry/1962_Page_9 (1)_60.png']",BATTEY ST,d Street Bath House 47 Quaid BATTERY DEALERS and SERVICE uno Battery Co 165 Dexter
72,"SCORE LESS THAN CUTOFF: Westminster er Battery & Supply Corp 145 Broadway Z Battery Co 20 Jackson ain Distributing Co 230 Camp ate Battery Service Inc 449 Fountain,37.5,PROVIDENCE","['cd1962/entry/1962_Page_9 (1)_61.png', 'cd1962/entry/1962_Page_9 (1)_62.png', 'cd1962/entry/1962_Page_9 (1)_63.png', 'cd1962/entry/1962_Page_9 (1)_64.png', 'cd1962/entry/1962_Page_9 (1)_65.png', 'cd1962/entry/1962_Page_9 (1)_66.png']",CONSTITUTION HILL ST,agile Battery Co 970 Westminster er Battery & Supply Corp 145 Broad- way Z Battery Co 20 Jackson ain Distributing Co 230 Camp ate Battery Service Inc 449 Fountain
73,"SCORE LESS THAN CUTOFF: Broad BATTERY MANUFACTURERS,49.5,PROVIDENCE","['cd1962/entry/1962_Page_9 (1)_67.png', 'cd1962/entry/1962_Page_9 (1)_68.png']",MANCHESTER FARM RD,rinity Battery Service 358 Broad BATTERY MANUFACTURERS
74,"SCORE LESS THAN CUTOFF: Mathewson R702 BEARINGSBALL ROLLER,52.0,PROVIDENCE","['cd1962/entry/1962_Page_9 (1)_72.png', 'cd1962/entry/1962_Page_9 (1)_73.png']",BARNSDALE RD,lynn Anna M 139 Mathewson R702 BEARINGSBALL and ROLLER
75,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_9 (2)_1.png'],N/A,
76,"SCORE LESS THAN CUTOFF: Hope Carl-Louis Salon de Coiffure 236 Westminster R605,67.0,PROVIDENCE","['cd1962/entry/1962_Page_9 (2)_63.png', 'cd1962/entry/1962_Page_9 (2)_64.png']",WESTMINSTER ST,"Capri Hair Stylists 795 Hope
Carl-Louis Salon de Coiffure 236 West- minster R605"
77,"SCORE LESS THAN CUTOFF: Edgeworth av,74.5,PROVIDENCE",['cd1962/entry/1962_Page_9 (3)_27.png'],EDGEWOOD AV,Frechette Lola F Mrs 48 Edgeworth av
78,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_10 (1)_1.png'],N/A,BEAUTY SHOPSContd
79,"SCORE LESS THAN CUTOFF: Westmin-,78.0,PROVIDENCE",['cd1962/entry/1962_Page_10 (1)_2.png'],WESTMINSTER ST,|auderdale Beauty Parlor 144 Westmin-
80,"SCORE LESS THAN CUTOFF: Randali Lee Virginia Beauty Shoppe 334 Westminster R518,66.5,PROVIDENCE","['cd1962/entry/1962_Page_10 (1)_4.png', 'cd1962/entry/1962_Page_10 (1)_5.png']",WESTMINSTER ST,"La Vogue Beauty Salon 148 Randali
Lee Virginia Beauty Shoppe 334 Westmin- ster R518"
81,"SCORE LESS THAN CUTOFF: Magic Fingers Beauty Salon 607A Smith,51.0,PROVIDENCE",['cd1962/entry/1962_Page_10 (1)_13.png'],CPC FOUNDERS WY,"R208
Magic Fingers Beauty Salon 607A Smith"
82,"SCORE LESS THAN CUTOFF: Angell Margaret's Beauty Shop 56 Wash R404,65.0,PROVIDENCE",['cd1962/entry/1962_Page_10 (1)_15.png'],MARGARET ST,"Manor Beauty Shoppe 500 Angell
Margaret's Beauty Shop 56 Wash R404"
83,"SCORE LESS THAN CUTOFF: Wendell Olnevville Beauty Salon 1954 Westminster,68.5,PROVIDENCE",['cd1962/entry/1962_Page_10 (1)_50.png'],WESTMINSTER ST,"Noels Beauty Shop 1 Wendell
Olnevville Beauty Salon 1954 Westminster"
84,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_10 (2)_1.png'],N/A,DNIVICY  WUC YUU samassne me
85,"SCORE LESS THAN CUTOFF: Mathewson R602 Supreme Beauty Shoppe Inc,68.5,PROVIDENCE","['cd1962/entry/1962_Page_10 (2)_9.png', 'cd1962/entry/1962_Page_10 (2)_10.png']",MATHEWSON ST,"Sullivan Helen L 139 Mathewson R602
Supreme Beauty Shoppe Inc 45 Eddy and 82 Mathewson"
86,"SCORE LESS THAN CUTOFF: Westminster R505 Topvs Beauty Shop 334 Westminster R314,66.5,PROVIDENCE",['cd1962/entry/1962_Page_10 (2)_14.png'],WESTMINSTER ST,"Tina Miss 236 Westminster R505
Topvs Beauty Shop 334 Westminster R314"
87,"SCORE LESS THAN CUTOFF: Angell Westberg Gertrude 290 Westminster R711,69.5,PROVIDENCE",['cd1962/entry/1962_Page_10 (2)_22.png'],WESTMINSTER ST,"Wayland Beauty Bazaar 511 Angell
Westberg Gertrude 290 Westminster R711"
88,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_11 (1)_1.png'],N/A,BEERRETAILContd
89,EMPTY STREET,['cd1962/entry/1962_Page_11 (1)_32.png'],,OBriens Tap.397 Douglas av
90,"SCORE LESS THAN CUTOFF: Burrill,73.0,PROVIDENCE",['cd1962/entry/1962_Page_11 (1)_50.png'],RILL ST,Richards Bar 23 Burrill
91,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1962/entry/1962_Page_11 (1)_64.png'],BRISTOW ST,Smittys Tap 22 Bishop
92,"SCORE LESS THAN CUTOFF: Dunellen rd, East Providence,,77.0,PROVIDENCE","['cd1962/entry/1962_Page_11 (2)_17.png', 'cd1962/entry/1962_Page_11 (2)_18.png', 'cd1962/entry/1962_Page_11 (2)_19.png']",PROVIDENCE ST,"RHODE ISLAND SUPPLY & ENGINEER- ING CO, 1 Dunellen rd, East Provi-
dence, Tel 434-7864 (See Page 70 Buyers Guide)"
93,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1962/entry/1962_Page_11 (3)_7.png'],I 95,"ALMY WATER TUBE BOILER CO, 69"
94,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_11 (3)_8.png'],N/A,"Narragansett av, Tel 461-5680 |
Mann W D Company 75 Westminster R27"
95,"SCORE LESS THAN CUTOFF: Main Providence Boiler Works 50 Bark,74.5,PROVIDENCE",['cd1962/entry/1962_Page_11 (3)_9.png'],PROVIDENCE PL,"Narragansett Boiler Works Inc 6145 Main
Providence Boiler Works 50 Bark"
96,"SCORE LESS THAN CUTOFF: Dunellen rd, East Providence,,77.0,PROVIDENCE","['cd1962/entry/1962_Page_11 (3)_16.png', 'cd1962/entry/1962_Page_11 (3)_17.png', 'cd1962/entry/1962_Page_11 (3)_18.png', 'cd1962/entry/1962_Page_11 (3)_19.png']",PROVIDENCE ST,"RHODE ISLAND SUPPLY & ENGINEER- ING CO. 1 Dunellen rd, East Provi- dence, Tel 434-7864 (See Page 70 Buyers Guide)"
97,"SCORE LESS THAN CUTOFF: Hospital Trust Bldz 15 Westminster,,74.5,PROVIDENCE","['cd1962/entry/1962_Page_11 (3)_28.png', 'cd1962/entry/1962_Page_11 (3)_29.png', 'cd1962/entry/1962_Page_11 (3)_30.png']",WESTMINSTER ST,"BEACH & SWEET INC, 524 Hospital Trust Bldz 15 Westminster, Tel GAspee _ 1-9870 (See Page 45 Buyers Guide)"
98,"SCORE LESS THAN CUTOFF: Waterman Tels GAspee,78.5,PROVIDENCE","['cd1962/entry/1962_Page_11 (3)_33.png', 'cd1962/entry/1962_Page_11 (3)_34.png']",WATERMAN ST,"SHIPPEE E W & SONS INC, 221 Waterman,
Tels GAspee 1-5746, GAspee 1~8432
and GAspee 1-8433 (See Front Cover)

STARKWEATHER & SHEPLEY INC, 155 South Main, Tel GAspee 1-6900 (See
Page 45 Buyers Guide)"
99,"SCORE LESS THAN CUTOFF: ~8432 and GAspee 1-8433,71.5,PROVIDENCE","['cd1962/entry/1962_Page_11 (3)_33.png', 'cd1962/entry/1962_Page_11 (3)_34.png']",GASPEE ST,"SHIPPEE E W & SONS INC, 221 Waterman,
Tels GAspee 1-5746, GAspee 1~8432
and GAspee 1-8433 (See Front Cover)

STARKWEATHER & SHEPLEY INC, 155 South Main, Tel GAspee 1-6900 (See
Page 45 Buyers Guide)"
100,FAILED TO PARSE AN ADDRESS,"['cd1962/entry/1962_Page_11 (3)_37.png', 'cd1962/entry/1962_Page_11 (3)_38.png']",N/A,"(See Page 46 Buyers Guide)
GARRAHAN WILLIAM H & CO INC, 32
Westminster, Tel 331-8313 (See Page 42 Buvers Guide)"
101,"SCORE LESS THAN CUTOFF: Weybosset R34 Tabulex 32 Custom House R504,67.5,PROVIDENCE",['cd1962/entry/1962_Page_11 (3)_48.png'],WEYBOSSET ST,"Ledger-Matic Inc 29 Weybosset R34
Tabulex 32 Custom House R504"
102,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_12 (1)_1.png'],N/A,*BOOKSC ontd
103,"SCORE LESS THAN CUTOFF: Gordon av, Tel Wllliams 1-1111,69.5,PROVIDENCE","['cd1962/entry/1962_Page_12 (1)_6.png', 'cd1962/entry/1962_Page_12 (1)_7.png']",ROGER WILLIAMS CIR,"OXFORD PRESS INC, 28 Gordon av, Tel
Wllliams 1-1111 (See Page 70 Buyers Guide)"
104,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_12 (1)_62.png'],N/A,(See also Billiards and Pool)
105,FAILED TO PARSE AN ADDRESS,['cd1962/entry/1962_Page_12 (2)_1.png'],N/A,Clark S Uabinu vey aves
106,"SCORE LESS THAN CUTOFF: Point Diamond Paper Box Co 12 Library ct,66.0,PROVIDENCE",['cd1962/entry/1962_Page_12 (2)_10.png'],DIAMOND ST,"C & M Mfg Co 112 Point
Diamond Paper Box Co 12 Library ct"
107,"SCORE LESS THAN CUTOFF: Dike Mason Box The 146 Westminster R211,72.0,PROVIDENCE",['cd1962/entry/1962_Page_12 (2)_14.png'],WESTMINSTER ST,"Leading Paper Box Co Inc 30 Dike
Mason Box The 146 Westminster R211"
