,Drop_Reason,File_List,Street,Text
21,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_103 (2)_27.png'],N/A,
22,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_1.png'],N/A,
23,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_2.png'],N/A,
24,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_104 (1)_3.png', 'cd1968/entry/1968_Page_104 (1)_4.png']",N/A,~ SEMENTSP LACES OF CONTD
25,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_5.png'],I 95,NDITTO BROTHERS SHOWS INC 75
26,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_6.png'],N/A,TIFFANY ST
27,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_7.png'],N/A,
28,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_8.png'],N/A,ANALYSTS
29,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_10.png'],4TH ST,Rm 834
30,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_11.png'],N/A,
31,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_12.png'],N/A,ANIMAL HOSPITALS
32,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_13.png'],7TH ST,"A :
ELINSKY*S DOCTOR PET HOSPITAL 1177"
33,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_14.png'],N/A,ELMWOOD AV
34,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_15.png'],N/A,
35,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_16.png'],N/A,= ANODIZING
36,"SCORE LESS THAN CUTOFF: HAIN ANOODIZERS INC 725 BRANCH AV,52.0,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_17.png'],ANDERSON ST,"a
7

HAIN ANOODIZERS INC 725 BRANCH AV"
37,"SCORE LESS THAN CUTOFF: -4924,29.0,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_19.png'],I 95,4Tel 421-4924 (See Page 2 Buyers
38,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_20.png'],N/A,; Guide)
39,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_21.png'],N/A,
40,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_22.png'],N/A,
41,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_24.png'],N/A,RESTORERS
42,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_32.png'],8TH ST,* 38
43,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_39.png'],N/A,APARTMENT BUILDINGS
44,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_40.png'],N/A,
45,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_54.png'],N/A,ST
46,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_71.png'],N/A,ST
47,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_73.png'],8TH ST,APITOL STATIONARY APARTMENTS 258
48,EMPTY STREET,['cd1968/entry/1968_Page_104 (1)_74.png'],,: BROAD ST
49,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (1)_76.png'],N/A,ST
50,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1968/entry/1968_Page_104 (1)_78.png'],I 95,ICCONE JOHN T ESTATE APARTMENTS 155
51,EMPTY STREET,['cd1968/entry/1968_Page_104 (1)_79.png'],,", ELmwoood Av"
52,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_104 (2)_1.png'],N/A,87
53,EMPTY STREET,['cd1968/entry/1968_Page_104 (2)_17.png'],,DOSTOU JAMES SS PARKIS AV
54,EMPTY STREET,['cd1968/entry/1968_Page_104 (2)_64.png'],,LAMONT MANOR THE S39 LLOYD AV
55,EMPTY STREET,['cd1968/entry/1968_Page_104 (3)_35.png'],,STANOTSH APARTMENTS THE S58 TAFT AV
56,"SCORE LESS THAN CUTOFF: CABOT ST,77,PROVIDENCE",['cd1968/entry/1968_Page_105 (2)_50.png'],TALBOT ST,FLETCHER EODW G JR 29 CABOT ST
57,"SCORE LESS THAN CUTOFF: 2FL LEFT,60.5,PROVIDENCE",['cd1968/entry/1968_Page_105 (3)_63.png'],BELLEFONT ST,f(ITULLO CARMEL 190 2FL LEFT
58,EMPTY STREET,['cd1968/entry/1968_Page_105 (3)_66.png'],,fOUNG ANDREW A-35 WESTMINSTER ST RM 9
59,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_106 (1)_54.png'],N/A,"GRAHAM, REO, EWING AND STAPLETON,"
60,EMPTY STREET,['cd1968/entry/1968_Page_106 (2)_68.png'],,FRANKLIN SUPPLY CO WASHINGTON ST
61,EMPTY STREET,['cd1968/entry/1968_Page_106 (2)_69.png'],,GASPEE AUTO CO S25 PRAIRIE AV
62,"SCORE LESS THAN CUTOFF: WwALOO ST,77.5,PROVIDENCE","['cd1968/entry/1968_Page_106 (3)_36.png', 'cd1968/entry/1968_Page_106 (3)_37.png']",WALDO ST,VIKING AUTOMOTIVE WAREHOUSE INC 49 WwALOO ST
63,EMPTY STREET,['cd1968/entry/1968_Page_106 (3)_51.png'],,BADESSA AUTO BODY S50 VALLEY ST
64,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_107 (1)_1.png', 'cd1968/entry/1968_Page_107 (1)_2.png']",N/A,AUTOMOBILE BODY REPAIRERS CONTD
65,EMPTY STREET,"['cd1968/entry/1968_Page_107 (1)_37.png', 'cd1968/entry/1968_Page_107 (1)_38.png']",,STATE BODY & RADIATOR WORKS S7 EAGLE ST
66,EMPTY STREET,['cd1968/entry/1968_Page_107 (2)_8.png'],,M LM AUTO SALES  GREENWICH ST
67,EMPTY STREET,"['cd1968/entry/1968_Page_107 (3)_21.png', 'cd1968/entry/1968_Page_107 (3)_22.png']",,RHODE ISLAND AUTO SALES CO S97 CHALKSTONE AV
68,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_107 (3)_42.png'],N/A,
69,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (1).chop_1.png'],N/A,UTOMOBILE PAINTERSCONTD
70,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_108 (1).chop_5.png', 'cd1968/entry/1968_Page_108 (1).chop_6.png']",N/A,AUTOMOBILE PARKING
71,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (1).chop_10.png'],N/A,ST
72,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (1).chop_14.png'],N/A,"2, ST"
73,EMPTY STREET,['cd1968/entry/1968_Page_108 (1).chop_40.png'],,MC GEE PARKING SERVICE S EDDY ST
74,EMPTY STREET,['cd1968/entry/1968_Page_108 (1).chop_66.png'],,PAUL*S PARKING S4 CHESTNUT ST
75,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (1)_1.png'],N/A,UTOMOBILE PAINTERSCONTD
76,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_108 (1)_5.png', 'cd1968/entry/1968_Page_108 (1)_6.png']",N/A,AUTOMOBILE PARKING
77,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (1)_10.png'],N/A,ST
78,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (1)_14.png'],N/A,"2, ST"
79,EMPTY STREET,['cd1968/entry/1968_Page_108 (1)_40.png'],,MC GEE PARKING SERVICE S EDDY ST
80,EMPTY STREET,['cd1968/entry/1968_Page_108 (1)_66.png'],,PAUL*S PARKING S4 CHESTNUT ST
81,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (2).chop_4.png'],N/A,
82,"SCORE LESS THAN CUTOFF: ORYOEN LA,67.0,PROVIDENCE","['cd1968/entry/1968_Page_108 (2).chop_29.png', 'cd1968/entry/1968_Page_108 (2).chop_30.png']",CORONA DR,BENNEY'S AUTO SERVICE CENTER 33 ORYOEN LA
83,"SCORE LESS THAN CUTOFF: EOOY ST,67.5,PROVIDENCE",['cd1968/entry/1968_Page_108 (2).chop_63.png'],MOLLOY ST,HOBIN'S WALT GARAGE 1117 EOOY ST
84,EMPTY STREET,"['cd1968/entry/1968_Page_108 (2).chop_81.png', 'cd1968/entry/1968_Page_108 (2).chop_82.png']",,MOUNT PLEASANT GARAGE S55 MT PLEASANT AV
85,"SCORE LESS THAN CUTOFF: ORMSBEE AV,73.0,PROVIDENCE",['cd1968/entry/1968_Page_108 (3).chop_7.png'],ORMS ST,PERLOW AUTO SERVICE 91 ORMSBEE AV
86,EMPTY STREET,['cd1968/entry/1968_Page_108 (3).chop_20.png'],,ROME'S TOMMY GARAGE S58 DOUGLAS AV
87,"SCORE LESS THAN CUTOFF: GRMSBEE AV,67.0,PROVIDENCE",['cd1968/entry/1968_Page_108 (3).chop_21.png'],GREEN ST,S-B-P AUTO SERVICE 105 GRMSBEE AV
88,EMPTY STREET,['cd1968/entry/1968_Page_108 (3).chop_46.png'],,FRANK*S AUTO TOP CO S68 BROADWAY ST
89,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_108 (3).chop_54.png'],N/A,
90,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_109 (1)_1.png', 'cd1968/entry/1968_Page_109 (1)_2.png']",N/A,AUTOMOBILE WASHING AND POLISH- INGCONTD
91,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_109 (1)_3.png', 'cd1968/entry/1968_Page_109 (1)_4.png']",N/A,ROBO CAR WASH (SELF SERV) HARBORSIDE BLVD
92,EMPTY STREET,['cd1968/entry/1968_Page_109 (2)_52.png'],,MONDA*S BAKERY SS9 HARTFORD AV
93,EMPTY STREET,['cd1968/entry/1968_Page_109 (2)_66.png'],,SAVASTANO BAKERY S76 DOUGLAS AV
94,"SCORE LESS THAN CUTOFF: 4TH AVENUE NORTH NASHVILLE, TENN 37219,51.0,PROVIDENCE","['cd1968/entry/1968_Page_109 (3)_28.png', 'cd1968/entry/1968_Page_109 (3)_29.png', 'cd1968/entry/1968_Page_109 (3)_30.png']",SEVILLE ST,"POLK RL & CO 130 4TH AVENUE NORTH NASHVILLE, TENN 37219"
95,EMPTY STREET,"['cd1968/entry/1968_Page_109 (3)_67.png', 'cd1968/entry/1968_Page_109 (3)_68.png']",,INDUSTRIAL NATIONAL BANK S82 ELMWOOD AV
96,"SCORE LESS THAN CUTOFF: ""8 Main St,79.0,PROVIDENCE",['cd1968/entry/1968_Page_110 (1)_1.png'],MARVIN ST,"LD STONE TRUST CO, Main Office, 86
""8 Main St (02903), Tel 861-6900, Brovi-
dence Offices: Elmwood Office 520"
97,ERROR IN STREET MATCHING,"['cd1968/entry/1968_Page_110 (1)_2.png', 'cd1968/entry/1968_Page_110 (1)_3.png']","02907),","Elmwood Av (02907), Tel 781-2050
Empire-Aborn Office, 87 Empire st
(02903), Tel 831-7744, Hope Street

-* Office 292 Hope St (od006), Tel 861-
2840. North Main Office 1340 N Main St (02904), Tel 351-5450, Olneyville

: Office 1917 Westminster St (02909), Tel"
98,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_110 (1)_5.png'],02908).,"- St (02908). Tel 831-7730, Other Branch-"
99,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (1)_7.png'],N/A,". Tel 253-9300, 1030 Park Av (Cran-"
100,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_110 (1)_8.png'],"02910),","-, ston, R I; 02910), Tel 467-4450, 555"
101,EMPTY STREET,['cd1968/entry/1968_Page_110 (1)_9.png'],,:. Main St (East Greenwich. RI:
102,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_110 (1)_10.png'],"02818),","., 02818), Tel 884-8550, 1657 Warwick"
103,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_110 (1)_11.png'],"02889),","4 Av (Warwick, R I; 02889), Tel 739-"
104,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_110 (1)_13.png'],"02886),","RI; 02886), Tel 739-5431. 401 Kings-"
105,EMPTY STREET,['cd1968/entry/1968_Page_110 (1)_14.png'],,"jf town Rd (Wakefield, RI; 02897), Tel"
106,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (1)_16.png'],N/A,"02885), Tel 245-7200 (See Page 11"
107,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (1)_17.png'],N/A,Buyers Guide)
108,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (1)_18.png'],N/A,
109,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (1)_22.png'],N/A,"BEOPLES TRUST COMPANY, Main"
110,"SCORE LESS THAN CUTOFF: Namauid Dr,68.0,PROVIDENCE",['cd1968/entry/1968_Page_110 (1)_25.png'],ARMAND DR,"& 963 Namauid Dr (Warwick; 02888), 2"
111,EMPTY STREET,['cd1968/entry/1968_Page_110 (1)_26.png'],,": High St (Westerly; 02891), 1440 Hart-
ford Av (Johnston: 02919), 6633 Post"
112,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (1)_28.png'],N/A,"ers Guide)

rie"
113,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_110 (2)_1.png'],N/A,FOUNTAIN ST
114,EMPTY STREET,['cd1968/entry/1968_Page_110 (2)_13.png'],,AL*S BARGER SHOP S87 DOUGLAS AV
115,EMPTY STREET,['cd1968/entry/1968_Page_110 (2)_40.png'],,CABELL HUGH A H30 JILLSON ST
116,EMPTY STREET,['cd1968/entry/1968_Page_110 (3)_32.png'],,JIM*S BARBER SHOP S95 CRANSTON ST
117,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_111 (1)_1.png'],N/A,Savings Bank:+T
118,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_111 (1)_2.png'],N/A,BARBER SHOPSCONTD
119,EMPTY STREET,['cd1968/entry/1968_Page_111 (1)_19.png'],,LEMIEUX ARTH S MT PLEASANT AV
120,EMPTY STREET,['cd1968/entry/1968_Page_111 (1)_29.png'],,MANOR MEN*S SALON SOO ANGELL ST
121,EMPTY STREET,['cd1968/entry/1968_Page_111 (1)_38.png'],,MAYNARD*S BARBER SHOP LS WEYBOSSET ST
122,EMPTY STREET,['cd1968/entry/1968_Page_111 (1)_48.png'],,MR RICO*S BARBER SHOP S22 SMITH ST
123,EMPTY STREET,['cd1968/entry/1968_Page_111 (1)_63.png'],,PERRY*S BARBER SHOP S02 BROADWAY ST
124,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_111 (2)_1.png'],N/A,
125,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE","['cd1968/entry/1968_Page_111 (2)_5.png', 'cd1968/entry/1968_Page_111 (2)_6.png']",4TH ST,"rust Company westerly, Jo! 94"
126,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_111 (2)_50.png', 'cd1968/entry/1968_Page_111 (2)_51.png']",N/A,UNION STATION BARBER SHOP UNION STATION
127,"SCORE LESS THAN CUTOFF: HOSPITAL TRUST BLOG 15 WESTMINSTER STREET,71.0,PROVIDENCE","['cd1968/entry/1968_Page_111 (2)_75.png', 'cd1968/entry/1968_Page_111 (2)_76.png', 'cd1968/entry/1968_Page_111 (2)_77.png', 'cd1968/entry/1968_Page_111 (2)_78.png', 'cd1968/entry/1968_Page_111 (2)_79.png']",WESTMINSTER ST,"TILLINGHAST, COLLINS & TANNER 1030 HOSPITAL TRUST BLOG 15 WESTMINSTER STREET (02903) TELE PHONE 831-7400"
128,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_111 (3)_1.png'],N/A,FICE
129,"SCORE LESS THAN CUTOFF: / Tel. 521-6600,25.0,PROVIDENCE",['cd1968/entry/1968_Page_111 (3)_2.png'],10TH ST,"minster Street, 02903 / Tel. 521-6600"
130,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_111 (3)_3.png'],N/A,"s: Warwick, East Providence, Wayland Square,"
131,"SCORE LESS THAN CUTOFF: 4,50,PROVIDENCE","['cd1968/entry/1968_Page_111 (3)_4.png', 'cd1968/entry/1968_Page_111 (3)_5.png']",4TH ST,"anston, North Kingstown, Coventry, Smithfield. .BATTERY SHOP & REBUILDING CO INC 294"
132,EMPTY STREET,"['cd1968/entry/1968_Page_111 (3)_67.png', 'cd1968/entry/1968_Page_111 (3)_68.png']",,BERNADETTE*S BEAUTY SHOPPE S7 EDDY ST RM 202
133,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_112 (1)_1.png'],N/A,BEAUTY SHOPSCONTD
134,EMPTY STREET,"['cd1968/entry/1968_Page_112 (1)_75.png', 'cd1968/entry/1968_Page_112 (1)_76.png']",,ERNEST BEAUTY SALON INC S7 EODY ST RM 209
135,"SCORE LESS THAN CUTOFF: EDGEWORTH AV,74.5,PROVIDENCE",['cd1968/entry/1968_Page_112 (1)_88.png'],EDGEWOOD AV,FRECHETTE LOLA F 48 EDGEWORTH AV
136,EMPTY STREET,['cd1968/entry/1968_Page_112 (3)_22.png'],,MARTHA'S BEAUTY SHOP S97 CHARLES ST
137,EMPTY STREET,['cd1968/entry/1968_Page_112 (3)_26.png'],,MAYFAIR BEAUTY SALON S19 POTTERS AV
138,EMPTY STREET,"['cd1968/entry/1968_Page_112 (3)_66.png', 'cd1968/entry/1968_Page_112 (3)_67.png']",,NERINA*S BEAUTY SALON S7 EDOY ST RM 201
139,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_113 (1)_1.png'],N/A,BEAUTY SHOPSCONTD
140,EMPTY STREET,"['cd1968/entry/1968_Page_113 (1)_68.png', 'cd1968/entry/1968_Page_113 (1)_69.png', 'cd1968/entry/1968_Page_113 (1)_70.png', 'cd1968/entry/1968_Page_113 (1)_71.png']",,"WATTS, WALTER & ROY HAIRDRESSERS INC, Larkin Block, Bay St (Watch Hill. R I (02891), Tel 348-8110 (See Page 17 Buyers Guide)"
141,"SCORE LESS THAN CUTOFF: ELMWwooOo Ave,79.0,PROVIDENCE","['cd1968/entry/1968_Page_113 (1)_76.png', 'cd1968/entry/1968_Page_113 (1)_77.png']",ELMWOOD AVE,WILLIAMS ROGER BEAUTY SALON 788 ELMWwooOo Av
142,EMPTY STREET,['cd1968/entry/1968_Page_113 (2)_22.png'],,ROLANO*S CYCLE SHOP S23 HARTFORD AV
143,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_113 (3)_10.png'],N/A,
144,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE","['cd1968/entry/1968_Page_114 (2)_12.png', 'cd1968/entry/1968_Page_114 (2)_13.png']",SOMERSET ST,CONNECTICUT CONTAINER CORP (WASTE BROKERS INC) 1 POMFRET ST
145,EMPTY STREET,['cd1968/entry/1968_Page_114 (2)_24.png'],,MODERN PAPER BOX INC S32 KINSLEY AV
146,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE",['cd1968/entry/1968_Page_114 (2)_27.png'],SOMERSET ST,WASTE BROKERS INC 1 POMFRET ST
147,EMPTY STREET,['cd1968/entry/1968_Page_115 (2)_87.png'],,HORTON BUILDING SS PINE ST
148,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_115 (3)_39.png', 'cd1968/entry/1968_Page_115 (3)_40.png']",N/A,NEW ENGLAND TELEPHONE & TELEGRAPH CO BLOG 234 WASHINGTON ST
149,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_116 (1)_1.png', 'cd1968/entry/1968_Page_116 (1)_2.png']",N/A,BUILDINGSOFFICE AND PUBLIC CONTD
150,EMPTY STREET,['cd1968/entry/1968_Page_116 (1)_40.png'],,WELSH BUILDING S54 TROY ST
151,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1968/entry/1968_Page_116 (1)_76.png'],10TH ST,ERPA MATTHEW TRANSPORTATION INC 10
152,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_116 (1)_77.png'],N/A,HYLESTEAD ST
153,EMPTY STREET,"['cd1968/entry/1968_Page_116 (2)_14.png', 'cd1968/entry/1968_Page_116 (2)_15.png']",,OUPLICATOR REGISTER CO INC S00 BROAD st
154,EMPTY STREET,['cd1968/entry/1968_Page_116 (3)_40.png'],,CHATWIN WM R Si PINEHURST AV
155,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_117 (1)_1.png'],N/A,CARPET AND RUG CLEANERSCONTD
156,EMPTY STREET,"['cd1968/entry/1968_Page_117 (1)_12.png', 'cd1968/entry/1968_Page_117 (1)_13.png']",,ADEMS FLOOR COVERING CO INC S3 CHARLES ST
157,"SCORE LESS THAN CUTOFF: POMFRET ST,71,PROVIDENCE",['cd1968/entry/1968_Page_117 (1)_52.png'],SOMERSET ST,STILLER CARPET CO 9 POMFRET ST
158,EMPTY STREET,['cd1968/entry/1968_Page_117 (2)_19.png'],,OUBRO CORP SO VALLEY ST
159,EMPTY STREET,['cd1968/entry/1968_Page_117 (3)_52.png'],,"1477 Broad St (02905), Tel 941-4400,"
160,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_117 (3)_54.png'],"02908),","St (02908), Tel 881-7730, Other Branch-"
161,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_117 (3)_57.png'],"02910),","RI 02910), Tel 467-4450, 555 Main St"
162,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_117 (3)_58.png'],"02818),","(East Greenwich, R I 02818), Tel 884-"
163,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_117 (3)_60.png'],N/A,"02889). Tel 739-2620, 565 Greenwich"
164,ERROR IN STREET MATCHING,['cd1968/entry/1968_Page_117 (3)_61.png'],"02886),","Av (Warwick, R I 02886), Tel 739-5431,"
165,EMPTY STREET,['cd1968/entry/1968_Page_117 (3)_62.png'],,"401 Kingstown Rd (Wakefield, RI"
166,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_117 (3)_63.png'],N/A,"02897), Tel 884-1117, 521 Main St"
167,ERROR IN STREET MATCHING,"['cd1968/entry/1968_Page_117 (3)_64.png', 'cd1968/entry/1968_Page_117 (3)_65.png']","02885),","(Warren, R I 02885), Tel 245-7200 (See Page 11 Buyers Guide)"
168,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_118 (1)_1.png'],N/A,*CHECKING ACCOUNTSCONTD
169,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_118 (1)_8.png'],N/A,
170,"SCORE LESS THAN CUTOFF: ORMSBEE AV,73.0,PROVIDENCE","['cd1968/entry/1968_Page_118 (1)_11.png', 'cd1968/entry/1968_Page_118 (1)_12.png']",ORMS ST,ABORN CHEMICAL INDUSTRIES INC 24 ORMSBEE AV
171,"SCORE LESS THAN CUTOFF: 7,50,PROVIDENCE",['cd1968/entry/1968_Page_118 (1)_23.png'],7TH ST,DERRY COLOR & CHEMICAL CO 87
172,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1968/entry/1968_Page_118 (1)_24.png'],8TH ST,WEYBOSSET ST RM 418
173,FAILED TO PARSE AN ADDRESS,"['cd1968/entry/1968_Page_118 (1)_56.png', 'cd1968/entry/1968_Page_118 (1)_57.png']",N/A,"MANN GEORGE & CO INC, Municipal Dock, Warehouse Rd, Tel 781-5600"
174,FAILED TO PARSE AN ADDRESS,['cd1968/entry/1968_Page_119 (1)_1.png'],N/A,CHURCHESCONTD
175,EMPTY STREET,"['cd1968/entry/1968_Page_119 (1)_41.png', 'cd1968/entry/1968_Page_119 (1)_42.png']",,PARKSTIOE COMMUNITY CHURCH SO ROUNDS AV
176,EMPTY STREET,"['cd1968/entry/1968_Page_119 (2)_9.png', 'cd1968/entry/1968_Page_119 (2)_10.png']",,SAINT SEBASTIAN ROMAN CATHOLIC CHURCH S?7 COLE AV
