,Drop_Reason,File_List,Street,Text
15,"SCORE LESS THAN CUTOFF: Burrill,73,PROVIDENCE",['cd1960/entry/1960_Page_95 (2)_22.png'],RILL ST,Central Apartments 21 Burrill
16,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_95 (3)_1.png'],N/A,APARTMENT BUILDINGSContd
17,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_96 (1)_15.png'],N/A,Chiaverini Carlone Westminster
18,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE","['cd1960/entry/1960_Page_97 (1)_1.png', 'cd1960/entry/1960_Page_97 (1)_2.png', 'cd1960/entry/1960_Page_97 (1)_3.png']",6TH ST,"*ATTORNE Y8-at- LAW--Contd Curran William A Associate (Sherwood & Clifford), 1003 Turks Head Bldg 76"
19,FAILED TO PARSE AN ADDRESS,"['cd1960/entry/1960_Page_97 (1)_4.png', 'cd1960/entry/1960_Page_97 (1)_5.png', 'cd1960/entry/1960_Page_97 (1)_6.png', 'cd1960/entry/1960_Page_97 (1)_7.png']",N/A,"&- Westminster, Tel GAspee 1-2154 Hanson Kirk (Sherwood & Clifford), 1003 Turks Head Bldg 76 Westminster, Tel GAspee 1-2154"
20,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1960/entry/1960_Page_97 (1)_10.png'],10TH ST,1-8940
21,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_97 (1)_24.png'],N/A,
22,"SCORE LESS THAN CUTOFF: Westminster R936 | Commercial Auction Galleries & Liquidators 239 Charles,64.0,PROVIDENCE","['cd1960/entry/1960_Page_97 (1)_26.png', 'cd1960/entry/1960_Page_97 (1)_27.png', 'cd1960/entry/1960_Page_97 (1)_28.png']",WESTMINSTER ST,"|
| Carter Barnett & Co 15 Westminster R936 | Commercial Auction Galleries & Liquida- tors 239 Charles"
23,"SCORE LESS THAN CUTOFF: Westminster R434 Turner Maxwell 87 Weybosset R418,68.5,PROVIDENCE","['cd1960/entry/1960_Page_97 (1)_37.png', 'cd1960/entry/1960_Page_97 (1)_38.png']",WESTMINSTER ST,: Schechtman Irving 111 Westminster R434 Turner Maxwell 87 Weybosset R418
24,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE",['cd1960/entry/1960_Page_97 (2)_59.png'],GOULDING ST,Bay Motors 76 Codding
25,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_97 (3)_1.png'],N/A,AUTOMOBILE BODY REPAIRERS- Contd
26,"SCORE LESS THAN CUTOFF: Warren av, East Providence,,78.5,PROVIDENCE","['cd1960/entry/1960_Page_97 (3)_40.png', 'cd1960/entry/1960_Page_97 (3)_41.png', 'cd1960/entry/1960_Page_97 (3)_42.png', 'cd1960/entry/1960_Page_97 (3)_43.png']",PROVIDENCE ST,"ADAMS RAMBLER, AMBASSADOR AND METROPOLITAN, 317 Warren av, East Providence, Tels GEneva 4-0570 and 4-0571"
27,"SCORE LESS THAN CUTOFF: Pawtucket av. Pawtucket.,64.5,PROVIDENCE","['cd1960/entry/1960_Page_97 (3)_57.png', 'cd1960/entry/1960_Page_97 (3)_58.png', 'cd1960/entry/1960_Page_97 (3)_59.png']",PAWTUXET AV,"DARIO FORD, B A Dario Co 550 Pawtucket av. Pawtucket. Tel PAwtucket 2-1960 (See Yellow Page 4)"
28,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_98 (1)_1.png'],N/A,AUTOMOBILE DEALERS Contd
29,"SCORE LESS THAN CUTOFF: Mineral Spring av, North Providence,,72.5,PROVIDENCE","['cd1960/entry/1960_Page_98 (1)_5.png', 'cd1960/entry/1960_Page_98 (1)_6.png', 'cd1960/entry/1960_Page_98 (1)_7.png', 'cd1960/entry/1960_Page_98 (1)_8.png']",PROVIDENCE ST,"NOTARANTONIO BROS INC, Authorized Ford Dealer, 1703 Mineral Spring av, North Providence, Tel ELmhurst 3-2300 (See Yellow Page 5)"
30,"SCORE LESS THAN CUTOFF: MAIN, PAWTUCKET,73.0,PROVIDENCE","['cd1960/entry/1960_Page_98 (1)_10.png', 'cd1960/entry/1960_Page_98 (1)_11.png']",PAWTUXET AV,"PIERCE CHEVROLET 490 MAIN, PAWTUCKET"
31,"SCORE LESS THAN CUTOFF: -4900 PLantations 1-4900,53.5,PROVIDENCE","['cd1960/entry/1960_Page_98 (1)_13.png', 'cd1960/entry/1960_Page_98 (1)_14.png']",STATION ST,PAwtucket 3-4900 and PLantations 1-4900
32,"SCORE LESS THAN CUTOFF: Pawtucket av. Pawtucket,,64.5,PROVIDENCE","['cd1960/entry/1960_Page_98 (1)_53.png', 'cd1960/entry/1960_Page_98 (1)_54.png', 'cd1960/entry/1960_Page_98 (1)_55.png']",PAWTUXET AV,"DARIO FORD. B A Dario Co 550 Paw- tucket av. Pawtucket, Tel PAwtucket 2-1960 (See Yellow Page 4)"
33,"SCORE LESS THAN CUTOFF: Mineral Spring av, North Providence.,72.5,PROVIDENCE","['cd1960/entry/1960_Page_98 (2)_16.png', 'cd1960/entry/1960_Page_98 (2)_17.png', 'cd1960/entry/1960_Page_98 (2)_18.png']",PROVIDENCE ST,"NOTARANTONIO BROS INC. 1703 Mineral Spring av, North Providence. Tel ELm- hurst 3-2300 (See Yellow Page 5)"
34,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_98 (3)_1.png'],N/A,*AUTOMOBILE INSURANCEContd
35,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_98 (3)_17.png'],N/A,
36,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_98 (3)_23.png'],N/A,
37,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_98 (3)_27.png'],N/A,Annex Parking Washington cor Jackson
38,"SCORE LESS THAN CUTOFF: S Main nr Crawford,76.5,PROVIDENCE","['cd1960/entry/1960_Page_98 (3)_38.png', 'cd1960/entry/1960_Page_98 (3)_39.png']",CRAWFORD ST,Court House Parking Station 99 S Main nr Crawford
39,FAILED TO PARSE AN ADDRESS,"['cd1960/entry/1960_Page_98 (3)_45.png', 'cd1960/entry/1960_Page_98 (3)_46.png']",N/A,Gaspee Parking Grounds W Exchange cor Gaspee
40,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_99 (1)_1.png'],N/A,AUTOMOBILE PARKINGContd
41,FAILED TO PARSE AN ADDRESS,"['cd1960/entry/1960_Page_99 (1)_32.png', 'cd1960/entry/1960_Page_99 (1)_33.png']",N/A,Avis Rent-A-Car System Sheraton-Bilt- more
42,"SCORE LESS THAN CUTOFF: Fed-,75.0,PROVIDENCE","['cd1960/entry/1960_Page_99 (1)_62.png', 'cd1960/entry/1960_Page_99 (1)_63.png']",FIELD ST,D'lorios Motor Sales & Service 152 Fed-
43,"SCORE LESS THAN CUTOFF: Eddy Joes Auto Repairing Service 103 Gano,49.0,PROVIDENCE","['cd1960/entry/1960_Page_99 (1)_75.png', 'cd1960/entry/1960_Page_99 (1)_76.png']",COLD SPRING ST,Janicki Edith 1113 Eddy Joes Auto Repairing Service 103 Gano
44,"SCORE LESS THAN CUTOFF: Ormsbee av,73.0,PROVIDENCE",['cd1960/entry/1960_Page_99 (2)_17.png'],ORMS ST,Perlows Auto Repairs 53 Ormsbee av
45,"SCORE LESS THAN CUTOFF: Pomfret,67,PROVIDENCE",['cd1960/entry/1960_Page_99 (2)_37.png'],SOMERSET ST,Tractor Trailer Repair Service 1 Pomfret
46,"SCORE LESS THAN CUTOFF: Howard, Detroit 31, Michigan,73.5,PROVIDENCE","['cd1960/entry/1960_Page_99 (3)_3.png', 'cd1960/entry/1960_Page_99 (3)_4.png']",MICHIGAN AVE,"POLK R L & CO, Polk Building 431 How- ard, Detroit 31, Michigan"
47,"SCORE LESS THAN CUTOFF: Howard, Detroit 31, Michigan,73.5,PROVIDENCE","['cd1960/entry/1960_Page_99 (3)_16.png', 'cd1960/entry/1960_Page_99 (3)_17.png']",MICHIGAN AVE,"POLK R L & CO, Polk Building 431 How- ard, Detroit 31, Michigan"
48,"SCORE LESS THAN CUTOFF: Chestnut Tels DExter,78.5,PROVIDENCE","['cd1960/entry/1960_Page_99 (3)_50.png', 'cd1960/entry/1960_Page_99 (3)_51.png']",CHESTNUT ST,"WHITE A A CO INC, 48 Chestnut, Tels
DExter 1-0254 and DExter 1-2253 (See Yellow Page 86)"
49,"SCORE LESS THAN CUTOFF: -0254 DExter 1-2253,75.0,PROVIDENCE","['cd1960/entry/1960_Page_99 (3)_50.png', 'cd1960/entry/1960_Page_99 (3)_51.png']",DEXTER ST,"WHITE A A CO INC, 48 Chestnut, Tels
DExter 1-0254 and DExter 1-2253 (See Yellow Page 86)"
50,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1960/entry/1960_Page_99 (3)_54.png'],SHAW ST,Atlantic Burlap Bag Co 10 Shawmut
51,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1960/entry/1960_Page_100 (1)_2.png'],BLACKSTONE ST,Blazer Bag Co 58 Black
52,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE","['cd1960/entry/1960_Page_100 (1)_3.png', 'cd1960/entry/1960_Page_100 (1)_4.png']",SHAW ST,London David & Co 52 Pembroke av and 11 Shawmut
53,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_100 (2)_1.png'],N/A,100
54,"SCORE LESS THAN CUTOFF: RePasquale W,79.0,PROVIDENCE",['cd1960/entry/1960_Page_100 (2)_3.png'],DE PASQUALE AVE,New England Bakery 38 RePasquale W
55,FAILED TO PARSE AN ADDRESS,"['cd1960/entry/1960_Page_100 (2)_65.png', 'cd1960/entry/1960_Page_100 (2)_66.png', 'cd1960/entry/1960_Page_100 (2)_67.png']",N/A,"RUMFORD COMPANY THE, Rumford. Rhode Island, Tel GEneva 4-2400 (See Yellow Page 22)"
56,EMPTY STREET,"['cd1960/entry/1960_Page_100 (3)_8.png', 'cd1960/entry/1960_Page_100 (3)_9.png']",,"POLK R L & CO, 130-4th av N, Nashville 3, Tenn"
57,FAILED TO PARSE AN ADDRESS,"['cd1960/entry/1960_Page_100 (3)_54.png', 'cd1960/entry/1960_Page_100 (3)_55.png', 'cd1960/entry/1960_Page_100 (3)_56.png', 'cd1960/entry/1960_Page_100 (3)_57.png', 'cd1960/entry/1960_Page_100 (3)_58.png']",N/A,"PEOPLES SAVINGS BANK IN PROVI- DENCE, Westminster to the Mall, Tel JAckson 1-6600, Wayland Square Branch 144 Medway. Tel ELmhurst 1-3100 (See Yellow Page 12)"
58,"SCORE LESS THAN CUTOFF: 5 Main,,73.5,PROVIDENCE","['cd1960/entry/1960_Page_100 (3)_61.png', 'cd1960/entry/1960_Page_100 (3)_62.png', 'cd1960/entry/1960_Page_100 (3)_63.png', 'cd1960/entry/1960_Page_100 (3)_64.png', 'cd1960/entry/1960_Page_100 (3)_65.png', 'cd1960/entry/1960_Page_100 (3)_66.png', 'cd1960/entry/1960_Page_100 (3)_67.png', 'cd1960/entry/1960_Page_100 (3)_68.png', 'cd1960/entry/1960_Page_100 (3)_69.png']",MAIDEN LN,"PROVIDENCE INSTITUTION FOR SAV- INGS, The Old Stone Bank 86 5 Main, Tel GAspee 1-4057; Branches: Empire~ Aborn Streets 87-93 Empire, 22-30 Aborn, Tel TEmple 1-7744; Olneyville
Branch 1917-1921 Westminster. Tel ELmhurst 1-9830; Elmwood Branch 520 E Elmwood av, Tel STuart 1-2050; North Main Branch 1340 North Main, Tel ELmhurst 1-5450; Washington Park
Branch 1477 Broad. Tel Wiliams"
59,"SCORE LESS THAN CUTOFF: Main, War-,71.5,PROVIDENCE",['cd1960/entry/1960_Page_100 (3)_70.png'],MANNING WALK,"1-4400; Warren Branch 463 Main, War-"
60,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_100 (3)_71.png'],N/A,"ren, RI, Tel WArren 1-0598; Westmin-"
61,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_100 (3)_73.png'],N/A,"minster, Tel TEmple 1-7730; Gateway-"
62,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_101 (1)_1.png'],N/A,
63,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_101 (1)_34.png'],N/A,field
64,"SCORE LESS THAN CUTOFF: Broad inos Barber Shop 80 Ives,64.0,PROVIDENCE","['cd1960/entry/1960_Page_101 (1)_50.png', 'cd1960/entry/1960_Page_101 (1)_51.png']",BARBERRY HILL RD,Idarone Guido 618 Broad inos Barber Shop 80 Ives
65,"SCORE LESS THAN CUTOFF: Messer no Frank 65 Moorefield,75.5,PROVIDENCE","['cd1960/entry/1960_Page_101 (1)_65.png', 'cd1960/entry/1960_Page_101 (1)_66.png']",MOOREFIELD ST,ristys Barber Shop 5 Messer no Frank 65 Moorefield
66,"SCORE LESS THAN CUTOFF: Knight Hall Barber Shop Inc 62 Washington re Joseph N 642 Broad,65.0,PROVIDENCE","['cd1960/entry/1960_Page_101 (1)_69.png', 'cd1960/entry/1960_Page_101 (1)_70.png', 'cd1960/entry/1960_Page_101 (1)_71.png']",WASHINGTON PL,ipolla Vincenzo 145 Knight Hall Barber Shop Inc 62 Washington re Joseph N 642 Broad
67,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_101 (1)_81.png'],N/A,House
68,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1960/entry/1960_Page_101 (1)_82.png'],BRISTOW ST,Graca Barber Shop 84 Bishop
69,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_101 (2)_1.png'],N/A,101
70,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_101 (3)_1.png'],N/A,BARBER SHOPSContd
71,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_102 (1)_1.png'],N/A,BARBER SHOPSContd
72,FAILED TO PARSE AN ADDRESS,"['cd1960/entry/1960_Page_102 (1)_2.png', 'cd1960/entry/1960_Page_102 (1)_3.png']",N/A,Sheraton-Biltmore Hotel Barber Shop Providence- Biltmore
73,"SCORE LESS THAN CUTOFF: Quaid,71.0,PROVIDENCE",['cd1960/entry/1960_Page_102 (1)_63.png'],QUAIL RIDGE RD,Quaid Street Bath House 47 Quaid
74,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_102 (3)_1.png'],N/A,BEAUTY SHOPS~Contd
75,"SCORE LESS THAN CUTOFF: D,50,PROVIDENCE",['cd1960/entry/1960_Page_102 (3)_56.png'],ADA ST,Gross Margaret V 7D
76,"SCORE LESS THAN CUTOFF: Broadway r Gertrude 139 Mathewson R507 hear Kathryn E 280 Westminster R707 re Beauty Salon SheratonBiltmore Beauty Shoppe 290 Westminster,39.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (1)_1.png', 'cd1960/entry/1960_Page_103 (1)_2.png', 'cd1960/entry/1960_Page_103 (1)_3.png', 'cd1960/entry/1960_Page_103 (1)_4.png', 'cd1960/entry/1960_Page_103 (1)_5.png', 'cd1960/entry/1960_Page_103 (1)_6.png']",STRATHMORE PL,UTY SHOPSContd Beauty Salon 504 Broadway r Gertrude 139 Mathewson R507 hear Kathryn E 280 Westminster R707 re Beauty Salon Sheraton- Biltmore Beauty Shoppe 290 Westminster
77,"SCORE LESS THAN CUTOFF: Broad erdale Beauty Parlor 144 Westminster 412,69.5,PROVIDENCE","['cd1960/entry/1960_Page_103 (1)_7.png', 'cd1960/entry/1960_Page_103 (1)_8.png', 'cd1960/entry/1960_Page_103 (1)_9.png', 'cd1960/entry/1960_Page_103 (1)_10.png']",WESTMINSTER ST,Beatrice Beauty Shop 1354 Broad erdale Beauty Parlor 144 Westminster 412
78,"SCORE LESS THAN CUTOFF: Westmin-,78.0,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_13.png'],WESTMINSTER ST,Virginia Beauty Shoppe 334 Westmin-
79,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_14.png'],8TH ST,ster R518
80,"SCORE LESS THAN CUTOFF: OS,67.0,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_28.png'],COES ST,",:' R6OS"
81,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_36.png'],8TH ST,|  R208
82,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_39.png'],I 95,",)- ington R505"
83,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_51.png'],2ND ST,:| R302
84,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_103 (1)_55.png'],N/A,1| sblvd
85,"SCORE LESS THAN CUTOFF: Westmin-,78.0,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_58.png'],WESTMINSTER ST,", Merrill Louise Moody Shop 236 Westmin-"
86,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_59.png'],6TH ST,ster R406
87,"SCORE LESS THAN CUTOFF: 3,50,PROVIDENCE",['cd1960/entry/1960_Page_103 (1)_61.png'],3RD ST,+ R303
88,"SCORE LESS THAN CUTOFF: Mathewson Look Beauty Shop 101b Eddy,70.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (1)_71.png', 'cd1960/entry/1960_Page_103 (1)_72.png']",MATHEWSON ST,Art Beauty Salon 70 Mathewson Look Beauty Shop 101b Eddy
89,"SCORE LESS THAN CUTOFF: Waterman 's Beauty Shop 1 Wendell,68.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (1)_76.png', 'cd1960/entry/1960_Page_103 (1)_77.png']",WATERMAN ST,lai Hairdresser 123 Waterman 's Beauty Shop 1 Wendell
90,"SCORE LESS THAN CUTOFF: Powers 8 Beauty Salon 203 Cranston,69.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (1)_78.png', 'cd1960/entry/1960_Page_103 (1)_79.png']",CRANSTON ST,ien Helen J Mrs 240 Powers 8 Beauty Salon 203 Cranston
91,"SCORE LESS THAN CUTOFF: etier Bella Mrs 132 Carleton rs Beauty Salon 236 Westminster R604 _ 419 INDUSTRIAL BANK BE,61.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (1)_86.png', 'cd1960/entry/1960_Page_103 (1)_87.png', 'cd1960/entry/1960_Page_103 (1)_88.png', 'cd1960/entry/1960_Page_103 (1)_89.png', 'cd1960/entry/1960_Page_103 (1)_90.png', 'cd1960/entry/1960_Page_103 (1)_91.png', 'cd1960/entry/1960_Page_103 (1)_92.png', 'cd1960/entry/1960_Page_103 (1)_93.png', 'cd1960/entry/1960_Page_103 (1)_94.png']",WESTMINSTER ST,- 42 etier Bella Mrs 132 Carleton rs Beauty Salon 236 Westminster R604     _ 419 INDUSTRIAL BANK BE
92,"SCORE LESS THAN CUTOFF: Eddy Rochambeau Beauty Salon Inc 769 Hope Rose Beauty Shoppe 139 Mathewson R501,61.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (2)_15.png', 'cd1960/entry/1960_Page_103 (2)_16.png', 'cd1960/entry/1960_Page_103 (2)_17.png']",ROCHAMBEAU AVE,Roberts Gertrude E Mrs 1327 Eddy Rochambeau Beauty Salon Inc 769 Hope Rose Beauty Shoppe 139 Mathewson R501
93,"SCORE LESS THAN CUTOFF: Cranston Roses Beauty Shoppe 682 Admiral Ruths Boulevard Beauty Salon 483 N Main SHEPARD COMPANY THE, 259 Westmin-,43.0,PROVIDENCE","['cd1960/entry/1960_Page_103 (2)_18.png', 'cd1960/entry/1960_Page_103 (2)_19.png', 'cd1960/entry/1960_Page_103 (2)_20.png', 'cd1960/entry/1960_Page_103 (2)_21.png']",BOULDER AVE,",  Rose-Lees Beauty Shop 597 Cranston Roses Beauty Shoppe 682 Admiral Ruths Boulevard Beauty Salon 483 N Main SHEPARD COMPANY THE, 259 Westmin-"
94,"SCORE LESS THAN CUTOFF: Valley Acorn Tap 135 Acorn,73.5,PROVIDENCE","['cd1960/entry/1960_Page_103 (2)_78.png', 'cd1960/entry/1960_Page_103 (2)_79.png']",VALLEY GREEN CT,Accettas Ringside Tap 292 Valley Acorn Tap 135 Acorn
95,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_103 (2)_80.png'],N/A,
96,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_103 (2)_82.png'],N/A,SUILDING
97,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_103 (3)_1.png'],N/A,BEERRETAILContd
98,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1960/entry/1960_Page_103 (3)_25.png'],BRISTOW ST,C & D Tap 22 Bishop
99,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_104 (1)_1.png'],N/A,BEERRETAILContd
100,"SCORE LESS THAN CUTOFF: Burrill,73.0,PROVIDENCE",['cd1960/entry/1960_Page_104 (1)_78.png'],RILL ST,Richards Bar 23 Burrill
101,"SCORE LESS THAN CUTOFF: Richmond, Tel GAspee 1-7840,77.0,PROVIDENCE",['cd1960/entry/1960_Page_104 (2)_50.png'],RICHMOND SQ,"J & H ELECTRIC CO, 200 Richmond, Tel
GAspee 1-7840 (See Yellow Page 59)"
102,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_104 (3)_38.png'],N/A,
103,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_104 (3)_43.png'],N/A,
104,"SCORE LESS THAN CUTOFF: Nar--,67.0,PROVIDENCE",['cd1960/entry/1960_Page_104 (3)_45.png'],DUNBAR AVE,"ALMY WATER TUBE BOILER CO, 69 Nar--"
105,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_104 (3)_46.png'],N/A,"ragansett av, Tel HOpkins 1-5680
Mann W D Co 75 Westminster R27"
106,"SCORE LESS THAN CUTOFF: 5 Main,73.5,PROVIDENCE",['cd1960/entry/1960_Page_104 (3)_47.png'],MAIDEN LN,Narragansett Boiler Works Inc 614 5 Main
107,"SCORE LESS THAN CUTOFF: -40 Duke, Tel,76.5,PROVIDENCE",['cd1960/entry/1960_Page_105 (1)_9.png'],DUKE ST,"FRANK RICHARD E CO, 36-40 Duke, Tel"
108,"SCORE LESS THAN CUTOFF: -7211,50.0,PROVIDENCE",['cd1960/entry/1960_Page_105 (1)_10.png'],11TH ST,TEmple 1-7211 (See Yellow Page 48)
109,"SCORE LESS THAN CUTOFF: Hospital Trust 15 Westminster,,77.5,PROVIDENCE","['cd1960/entry/1960_Page_105 (1)_12.png', 'cd1960/entry/1960_Page_105 (1)_13.png']",WESTMINSTER ST,"BEACH & SWEET INC, 608 Hospital Trust 15 Westminster, Tel | GAspee
De 10 (See Yellow Page 48)"
110,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1960/entry/1960_Page_105 (2)_40.png'],8TH ST,Lobello Spring Water Beverage Co Inc 828
111,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1960/entry/1960_Page_105 (2)_58.png'],10TH ST,Bruin Paper Box Inc 387 Charles Bldg 10
112,"SCORE LESS THAN CUTOFF: Point Ist fl,79.5,PROVIDENCE",['cd1960/entry/1960_Page_105 (2)_62.png'],POINT ST,C & M Manufacturing Co 112 Point Ist fl
113,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_105 (3)_1.png'],N/A,BOX MANUFACTURERSContd
114,"SCORE LESS THAN CUTOFF: Stukely,67.0,PROVIDENCE",['cd1960/entry/1960_Page_105 (3)_8.png'],WESTERLY AVE,Paramount Box Co Inc 41 Stukely
115,"SCORE LESS THAN CUTOFF: Pomfret,67,PROVIDENCE",['cd1960/entry/1960_Page_105 (3)_22.png'],SOMERSET ST,Scott Brass Inc 11 Pomfret
116,FAILED TO PARSE AN ADDRESS,['cd1960/entry/1960_Page_106 (1)_1.png'],N/A,BROKERS-- FOOD PRODUCTSContd
