,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
10,237,7 BROWNELL ST,PROVIDENCE,Hillcrest Apartments,100.0,['cd1946/entry/1946_Page_739 (3)_4.png'],Apartment Buildings,Hillcrest Apartments 7 Brownell
11,241,142 IRVING ST,PROVIDENCE,Jacksonian The,87.0,['cd1946/entry/1946_Page_739 (3)_8.png'],Apartment Buildings,Jacksonian The 142-146 Irving av
12,263,1894 SMITH ST,PROVIDENCE,Mohican Apartments,100.0,['cd1946/entry/1946_Page_739 (3)_34.png'],Apartment Buildings,Mohican Apartments 1894 Smith
13,267,104 FRANKLIN ST,PROVIDENCE,Orlubo Apartments,100.0,['cd1946/entry/1946_Page_739 (3)_39.png'],Apartment Buildings,Orlubo Apartments 104 Franklin
14,269,421 WEYBOSSET ST,PROVIDENCE,Paramount Apartments,100.0,['cd1946/entry/1946_Page_739 (3)_42.png'],Apartment Buildings,Paramount Apartments 421 Weybosset
15,297,106 FRANKLIN ST,PROVIDENCE,Westminster Apartments,100.0,['cd1946/entry/1946_Page_739 (3)_70.png'],Apartment Buildings,Westminster Apartments 106 Franklin
16,340,22 DELMAR ST,PROVIDENCE,Zetterstrom Bernt G V,100.0,['cd1946/entry/1946_Page_740 (2)_4.png'],Architects,Zetterstrom Bernt G V 22 Delmar av
17,404,609 INDUSTRIAL DR,PROVIDENCE,AUTOMOBILE LEGAL ASSOCIATION,82.5,"['cd1946/entry/1946_Page_741 (1)_15.png', 'cd1946/entry/1946_Page_741 (1)_16.png', 'cd1946/entry/1946_Page_741 (1)_17.png']",Associations & Clubs,AUTOMOBILE LEGAL ASSOCIATION 609 Industrial 'Trust bldg tel GAspee 8723
18,417,12 OLNEYVILLE SQ,PROVIDENCE,Olneyville Business Mens Assn,100.0,"['cd1946/entry/1946_Page_741 (1)_49.png', 'cd1946/entry/1946_Page_741 (1)_50.png']",Associations & Clubs,Olneyville Business Mens Assn 12 Olneyville sq
19,455,140 BROADWAY ST,PROVIDENCE,FULLER BATTERY AND SUPPLY CORP,100.0,"['cd1946/entry/1946_Page_741 (3)_6.png', 'cd1946/entry/1946_Page_741 (3)_7.png', 'cd1946/entry/1946_Page_741 (3)_8.png', 'cd1946/entry/1946_Page_741 (3)_9.png']",Automobile Accessories,FULLER BATTERY AND SUPPLY CORP 140 Broadway tel GAspee 1218 Fcr further informantion see page 9 Buyers Guide
20,456,1124 ARLINGTON AVE,PROVIDENCE,GUERTIN OIL COMPANY,83.0,"['cd1946/entry/1946_Page_741 (3)_10.png', 'cd1946/entry/1946_Page_741 (3)_11.png', 'cd1946/entry/1946_Page_741 (3)_12.png', 'cd1946/entry/1946_Page_741 (3)_13.png']",Automobile Accessories,GUERTIN OIL COMPANY 1124 Crans- ton Arlington tels WEst 2457-2458 For further information see page X and left bottom lines
21,479,137 CHARLES ST,PROVIDENCE,Hope Cycle Co,100.0,['cd1946/entry/1946_Page_741 (3)_45.png'],Auto Accessories & PartsRetail,Hope Cycle Co 137 Charles
22,496,45 OLNEYVILLE SQ,PROVIDENCE, Western Auto Supply Co,100.0,"['cd1946/entry/1946_Page_741 (3)_67.png', 'cd1946/entry/1946_Page_741 (3)_68.png']",Auto Accessories & PartsRetail,Western Auto Supply Co 818 Westmin- ster and 45 Olneyville sq
23,507,59 BROADWAY ST,PROVIDENCE,MULE BATTERY MFG CO,92.0,"['cd1946/entry/1946_Page_742 (1)_23.png', 'cd1946/entry/1946_Page_742 (1)_24.png', 'cd1946/entry/1946_Page_742 (1)_25.png', 'cd1946/entry/1946_Page_742 (1)_26.png']",*Automobile Batteries,MULE BATTERY MFG CO 59-61 Broad- way tel GAspee 0610For further in- formation see page 10 Buyers Guide and left side lines
24,517,331 RUGBY ST,PROVIDENCE,BROAD STREET WELDING CO,100.0,"['cd1946/entry/1946_Page_742 (1)_43.png', 'cd1946/entry/1946_Page_742 (1)_44.png', 'cd1946/entry/1946_Page_742 (1)_45.png', 'cd1946/entry/1946_Page_742 (1)_46.png']",*Auto Body Repairers,BROAD STREET WELDING CO 331 Rugby tel WIlliams 9676For fur- ther information see page 177 Buy- ers Guide
25,523,587 PAWTUXET AV,PROVIDENCE,DAVIS H G Inc,84.0,"['cd1946/entry/1946_Page_742 (1)_70.png', 'cd1946/entry/1946_Page_742 (1)_71.png']",*Auto Brake Service,DAVIS H G Inc 587 Pawtucket av Paw- tucket tel BLackstone 1060
26,526,609 INDUSTRIAL DR,PROVIDENCE,AUTOMOBILE LEGAL ASSOCIATION,82.5,"['cd1946/entry/1946_Page_742 (2)_5.png', 'cd1946/entry/1946_Page_742 (2)_6.png', 'cd1946/entry/1946_Page_742 (2)_7.png']",*Automobile Clubs,AUTOMOBILE LEGAL ASSOCIATION 609 Industrial Trust bldg tel GAspee 8723
27,547,589 RESERVOIR AV,PROVIDENCE,CENTRAL MOTORS (Oldsmobile sales and service),100.0,"['cd1946/entry/1946_Page_742 (2)_62.png', 'cd1946/entry/1946_Page_742 (2)_63.png', 'cd1946/entry/1946_Page_742 (2)_64.png']",Automobile DealersPassenger Cars,CENTRAL MOTORS (Oldsmobile sales and service) 589 Reservoir av Crans- ton (10) tel HOpkins 2500
28,548,126 BROADWAY ST,PROVIDENCE,"CHEVROLET, H T Mulry Chevrolet Co",90.0,"['cd1946/entry/1946_Page_742 (2)_65.png', 'cd1946/entry/1946_Page_742 (2)_66.png', 'cd1946/entry/1946_Page_742 (2)_67.png', 'cd1946/entry/1946_Page_742 (2)_68.png']",Automobile DealersPassenger Cars,"CHEVROLET, H T Mulry Chevrolet Co 126-130 Broadway tels GAspee 0346-0347-2430-4738For further in- formation see page 7 Buyers Guide"
29,563,126 BROADWAY ST,PROVIDENCE,MULRY H T CHEVROLET CO,90.0,"['cd1946/entry/1946_Page_742 (3)_33.png', 'cd1946/entry/1946_Page_742 (3)_34.png', 'cd1946/entry/1946_Page_742 (3)_35.png', 'cd1946/entry/1946_Page_742 (3)_36.png']",Automobile DealersPassenger Cars,MULRY H T CHEVROLET CO 126-130 Broadway tels GAspee 0346-0347-2430- 4731-For further information see page 7 Buyers Guide
30,570,721 RESERVOIR AVE,PROVIDENCE,SANDAGER HARRY Inc,100.0,"['cd1946/entry/1946_Page_742 (3)_52.png', 'cd1946/entry/1946_Page_742 (3)_53.png', 'cd1946/entry/1946_Page_742 (3)_54.png', 'cd1946/entry/1946_Page_742 (3)_55.png', 'cd1946/entry/1946_Page_742 (3)_56.png']",Automobile DealersPassenger Cars,"SANDAGER HARRY Inc 721 Reservoir av Cranston tel Williams 8000 (Ford, Mercury, Lincoln-Zephyr and Lin- coln)-For further information see page 7 Buyers Guide"
31,576,365 BROADWAY ST,PROVIDENCE,TREMONTI MOTOR SALES,90.0,"['cd1946/entry/1946_Page_742 (3)_75.png', 'cd1946/entry/1946_Page_742 (3)_76.png', 'cd1946/entry/1946_Page_742 (3)_77.png', 'cd1946/entry/1946_Page_742 (3)_78.png']",Automobile DealersPassenger Cars,TREMONTI MOTOR SALES 365-367. Broadway tel GAspee 8854For fur- ther information see page 8 Buyers Guide
32,599,35 BATES ST,PROVIDENCE,Hamilton Wm J,100.0,['cd1946/entry/1946_Page_743 (1)_37.png'],Automobile DealersUsed Cars,Hamilton Wm J 35 Bates
33,617,721 RESERVOIR AVE,PROVIDENCE,SANDAGER HARRY Inc,100.0,"['cd1946/entry/1946_Page_743 (1)_66.png', 'cd1946/entry/1946_Page_743 (1)_67.png', 'cd1946/entry/1946_Page_743 (1)_68.png', 'cd1946/entry/1946_Page_743 (1)_69.png']",Automobile DealersUsed Cars,SANDAGER HARRY Inc 721 Reservoir av Cranston tel WIlliams 8000For further information see page 7 Buy- ers Guide
34,649,374 WILLARD ST,PROVIDENCE,Lagovitz Jos,100.0,['cd1946/entry/1946_Page_743 (2)_41.png'],Auto Garages,Lagovitz Jos 374 Willard av
35,650,353 PEARL AVE,PROVIDENCE,Lastarza John,100.0,['cd1946/entry/1946_Page_743 (2)_42.png'],Auto Garages,Lastarza John 353 Pearl
36,655,55 PLEASANT AV,PROVIDENCE,MtPleasant Av Garage,90.0,"['cd1946/entry/1946_Page_743 (2)_47.png', 'cd1946/entry/1946_Page_743 (2)_48.png']",Auto Garages,MtPleasant Av Garage 55 MtPleasant av
37,686,42 WESTMINSTER ST,PROVIDENCE, ATLANTIC FINANCE CORP,83.5,"['cd1946/entry/1946_Page_743 (3)_45.png', 'cd1946/entry/1946_Page_743 (3)_46.png', 'cd1946/entry/1946_Page_743 (3)_47.png', 'cd1946/entry/1946_Page_743 (3)_48.png']",*Automobile Liveries (See Automobile Renting) *Automobile Loans,ATLANTIC FINANCE CORP 42 West- minster tel] DExter 2214For further information see page 113 Buyers Guide and right side lines
38,701,2385 PINE ST,PROVIDENCE,Champagne Yvonne Mrs,100.0,['cd1946/entry/1946_Page_744 (1)_17.png'],Automobile Parking,Champagne Yvonne Mrs 2385 Pine
39,702,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1946/entry/1946_Page_744 (1)_20.png'],Automobile Parking,Depot Parking Grounds 27 Railroad
40,734,118 DON AVE,PROVIDENCE, Providence & New Jersey Park Co,80.0,"['cd1946/entry/1946_Page_744 (1)_56.png', 'cd1946/entry/1946_Page_744 (1)_57.png']",Automobile Parking,Providence & New Jersey Park Co 94 Dorrance rm 2 and 118 do
41,775,138 RANDALL RD,PROVIDENCE,Grays Garage,100.0,['cd1946/entry/1946_Page_744 (2)_41.png'],Automobile Repairing,Grays Garage 138 Randall
42,776,416 FOUNTAIN ST,PROVIDENCE,H & R Automotive Service,100.0,"['cd1946/entry/1946_Page_744 (2)_42.png', 'cd1946/entry/1946_Page_744 (2)_43.png']",Automobile Repairing,H & R Automotive Service 416 Foun- tain
43,811,365 BROADWAY ST,PROVIDENCE,TRAMONTI MOTOR SALES,90.0,"['cd1946/entry/1946_Page_744 (3)_14.png', 'cd1946/entry/1946_Page_744 (3)_15.png', 'cd1946/entry/1946_Page_744 (3)_16.png', 'cd1946/entry/1946_Page_744 (3)_17.png']",Automobile Repairing,TRAMONTI MOTOR SALES 365-367 Broadway tel GAspee 8854For fur- ther information see page 8 Buyers Guide
44,814,365 WILLARD ST,PROVIDENCE,Vespia John,100.0,['cd1946/entry/1946_Page_744 (3)_21.png'],Automobile Repairing,Vespia John 365 Willard av
45,830,526 POWER ST,PROVIDENCE,CAPWELL A A CO office,100.0,"['cd1946/entry/1946_Page_745 (1)_14.png', 'cd1946/entry/1946_Page_745 (1)_15.png', 'cd1946/entry/1946_Page_745 (1)_16.png', 'cd1946/entry/1946_Page_745 (1)_17.png']",Awnings & TentsMirs & Dealers,CAPWELL A A CO office 526 Power rd factory 310 Owen av Pawtucket tel PErry 0666Yor further information see page 12 Buyers Guide
46,849,2 ARCADE ST,PROVIDENCE, Andersons,85.0,"['cd1946/entry/1946_Page_745 (1)_56.png', 'cd1946/entry/1946_Page_745 (1)_57.png']",BakersRetail,"Andersons 2 Arcade bldg, 777 Broad, 379 Elmwood and 197 Weybosset"
47,865,7274 HOPE ST,PROVIDENCE,Clarkes Bakery,100.0,['cd1946/entry/1946_Page_745 (1)_71.png'],BakersRetail,Clarkes Bakery 7274 Hope
48,873,87 BALBO AVE,PROVIDENCE,DelSesto John,100.0,['cd1946/entry/1946_Page_745 (2)_3.png'],BakersRetail,DelSesto John 87 Balbo av
49,878,370 SHARON DR,PROVIDENCE,Ervoline Nicola,100.0,['cd1946/entry/1946_Page_745 (2)_8.png'],BakersRetail,Ervoline Nicola 370 Sharon
50,883,221 WILLARD ST,PROVIDENCE,Freeman David,100.0,['cd1946/entry/1946_Page_745 (2)_13.png'],BakersRetail,Freeman David 221 Willard av
51,912,6074 CHARLES ST,PROVIDENCE,Mercurio Bernardino,100.0,['cd1946/entry/1946_Page_745 (2)_47.png'],BakersRetail,Mercurio Bernardino 6074 Charles
52,916,40 BALBO AVE,PROVIDENCE,New England Bakery,100.0,['cd1946/entry/1946_Page_745 (2)_51.png'],BakersRetail,New England Bakery 40 Balbo
53,922,1044 RIDGE ST,PROVIDENCE,Pennacchias Bakery,100.0,['cd1946/entry/1946_Page_745 (2)_58.png'],BakersRetail,Pennacchias Bakery 1044 Ridge
54,923,207 WILLARD ST,PROVIDENCE,Perlers Bakery,100.0,['cd1946/entry/1946_Page_745 (2)_59.png'],BakersRetail,Perlers Bakery 207 Willard av
55,926,237 CHARTER ST,PROVIDENCE,Providence Baking Co Inc,100.0,['cd1946/entry/1946_Page_745 (2)_62.png'],BakersRetail,Providence Baking Co Inc 237 Charter
56,934,22 OLNEYVILLE SQ,PROVIDENCE,Sallys Pastry Shop,100.0,['cd1946/entry/1946_Page_745 (2)_70.png'],BakersRetail,Sallys Pastry Shop 22 Olneyville sq
57,939,6034 CHARLES ST,PROVIDENCE, Simone Serafino,100.0,"['cd1946/entry/1946_Page_745 (2)_74.png', 'cd1946/entry/1946_Page_745 (2)_75.png']",BakersRetail,Simone Serafino 142 Ledge and 6034 Charles
58,940,200 WILLARD ST,PROVIDENCE,Snell Saml,100.0,['cd1946/entry/1946_Page_745 (2)_76.png'],BakersRetail,Snell Saml 200 Willard av
59,991,186 WILLARD ST,PROVIDENCE,Ackerman Harry,100.0,['cd1946/entry/1946_Page_746 (1)_70.png'],Barbers (See also Hairdressers; also Beauty Shops),Ackerman Harry 186 Willard av
60,1002,151 WILLARD ST,PROVIDENCE,Asadorian Mich] H,100.0,['cd1946/entry/1946_Page_746 (1)_81.png'],Barbers (See also Hairdressers; also Beauty Shops),Asadorian Mich] H 151 Willard av
61,1017,40 OLNEYVILLE SQ,PROVIDENCE,Bordieri Louis,100.0,['cd1946/entry/1946_Page_746 (2)_15.png'],Barbers (See also Hairdressers; also Beauty Shops),Bordieri Louis 40 Olneyville sq
62,1031,21 ARCADE ST,PROVIDENCE,Cardogna Raymond,85.0,['cd1946/entry/1946_Page_746 (2)_29.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardogna Raymond 21 Arcade bldg
63,1032,1054 IVES ST,PROVIDENCE,Cardoso Sylvester,100.0,['cd1946/entry/1946_Page_746 (2)_30.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardoso Sylvester 1054 Ives
64,1033,1914 SMITH ST,PROVIDENCE,Cardullo Peter,100.0,['cd1946/entry/1946_Page_746 (2)_31.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardullo Peter 1914 Smith
65,1046,6804 ADMIRAL ST,PROVIDENCE,Cipriano Alf A,100.0,['cd1946/entry/1946_Page_746 (2)_44.png'],Barbers (See also Hairdressers; also Beauty Shops),Cipriano Alf A 6804 Admiral
66,1071,8984 ATWELLS AVE,PROVIDENCE,DeGiuseppe Frank L,100.0,['cd1946/entry/1946_Page_746 (2)_69.png'],Barbers (See also Hairdressers; also Beauty Shops),DeGiuseppe Frank L 8984 Atwells av
67,1102,9294 ATWELLS AVE,PROVIDENCE,Faella Angelo,100.0,['cd1946/entry/1946_Page_746 (3)_19.png'],Barbers (See also Hairdressers; also Beauty Shops),Faella Angelo 9294 Atwells av
68,1106,4894 PLAINFIELD ST,PROVIDENCE,Fera Carmine,100.0,['cd1946/entry/1946_Page_746 (3)_23.png'],Barbers (See also Hairdressers; also Beauty Shops),Fera Carmine 4894 Plainfield
69,1131,5084 ELMWOOD AV,PROVIDENCE,Hagopian Garabed,100.0,['cd1946/entry/1946_Page_746 (3)_50.png'],Barbers (See also Hairdressers; also Beauty Shops),Hagopian Garabed 5084 Elmwood av
70,1134,262 MAIDEN LN,PROVIDENCE,Honolulu Barber Shop,80.0,['cd1946/entry/1946_Page_746 (3)_54.png'],Barbers (See also Hairdressers; also Beauty Shops),Honolulu Barber Shop 262  Main
71,1141,2854 POCASSET AVE,PROVIDENCE,Iannella Michele,100.0,['cd1946/entry/1946_Page_746 (3)_63.png'],Barbers (See also Hairdressers; also Beauty Shops),Iannella Michele 2854 Pocasset av
72,1160,5904 CHARLES ST,PROVIDENCE,Landi Antonio,100.0,['cd1946/entry/1946_Page_746 (3)_83.png'],Barbers (See also Hairdressers; also Beauty Shops),Landi Antonio 5904 Charles
73,1164,1824 WILLARD ST,PROVIDENCE,Lapin Hyman,100.0,['cd1946/entry/1946_Page_747 (1)_4.png'],Barbers (See also Hairdressers; also Beauty Shops),Lapin Hyman 1824 Willard av
74,1165,10844 CHALKSTONE AVE,PROVIDENCE,Lapolla Frank,100.0,['cd1946/entry/1946_Page_747 (1)_5.png'],Barbers (See also Hairdressers; also Beauty Shops),Lapolla Frank 10844 Chalkstone av
75,1168,5 PLEASANT AV,PROVIDENCE,Lemieux Arth,90.0,['cd1946/entry/1946_Page_747 (1)_8.png'],Barbers (See also Hairdressers; also Beauty Shops),Lemieux Arth 5 MtPleasant av
76,1174,2634 BROADWAY,PROVIDENCE,Lombardi Peter A,100.0,['cd1946/entry/1946_Page_747 (1)_14.png'],Barbers (See also Hairdressers; also Beauty Shops),Lombardi Peter A 2634 Bway
77,1183,234 WILLARD ST,PROVIDENCE,Mangum Enist,100.0,['cd1946/entry/1946_Page_747 (1)_24.png'],Barbers (See also Hairdressers; also Beauty Shops),Mangum Enist 234 Willard av
78,1232,202 CAMDEN AVE,PROVIDENCE,Pezzulli Antonio,100.0,['cd1946/entry/1946_Page_747 (1)_75.png'],Barbers (See also Hairdressers; also Beauty Shops),Pezzulli Antonio 202 Camden av
79,1256,97 BALBO AVE,PROVIDENCE,Sanitary Barber Shop,100.0,['cd1946/entry/1946_Page_747 (2)_20.png'],Barbers (See also Hairdressers; also Beauty Shops),Sanitary Barber Shop 97 Balbo av
80,1304,72 BATES ST,PROVIDENCE,D & R Box Co,100.0,['cd1946/entry/1946_Page_747 (2)_73.png'],Barrel Dealers,D & R Box Co 72 Bates
81,1325,59 BROADWAY ST,PROVIDENCE,MULE BATTERY MFG CO,92.0,"['cd1946/entry/1946_Page_747 (3)_49.png', 'cd1946/entry/1946_Page_747 (3)_50.png', 'cd1946/entry/1946_Page_747 (3)_51.png', 'cd1946/entry/1946_Page_747 (3)_52.png']",*BatteriesStorage,MULE BATTERY MFG CO 59-61 Broadway tel GAspee 0610For fur- ther information see page 10 Buyers Guide and left side lines
82,1330,140 BROADWAY ST,PROVIDENCE,FULLER BATTERY AND SUPPLY CORP,100.0,"['cd1946/entry/1946_Page_747 (3)_63.png', 'cd1946/entry/1946_Page_747 (3)_64.png', 'cd1946/entry/1946_Page_747 (3)_65.png', 'cd1946/entry/1946_Page_747 (3)_66.png']",Battery Dealers & Service,FULLER BATTERY AND SUPPLY CORP 140 Broadway tel GAspee 1218 For further information see page 9 Buyers Guide
83,1333,61 BROADWAY ST,PROVIDENCE,.,100.0,"['cd1946/entry/1946_Page_747 (3)_69.png', 'cd1946/entry/1946_Page_747 (3)_70.png', 'cd1946/entry/1946_Page_747 (3)_71.png', 'cd1946/entry/1946_Page_747 (3)_72.png']",Battery Dealers & Service,MULE BATTERY MFG COMPANY 59. 61 Broadway tel GAspee 0610For further information see page 10 Buy- ers Guide and left side lines
84,1411,10054 SMITH ST,PROVIDENCE,DiSarro Concetta J,100.0,['cd1946/entry/1946_Page_748 (2)_28.png'],Beauty Shops (See also Barbers),DiSarro Concetta J 10054 Smith
85,1483,36 OLNEYVILLE SQ,PROVIDENCE,Lils Beauty Shoppe,95.0,['cd1946/entry/1946_Page_748 (3)_46.png'],Beauty Shops (See also Barbers),Lils Beauty Shoppe 36 Olneyville sq rm
86,1501,9374 MANTON AVE,PROVIDENCE,Marion Beauty Shop,100.0,['cd1946/entry/1946_Page_748 (3)_71.png'],Beauty Shops (See also Barbers),Marion Beauty Shop 9374 Manton av
87,1562,27 VIEW AV,PROVIDENCE,Rondina Bruna E Mrs,100.0,['cd1946/entry/1946_Page_749 (1).chop_78.png'],Beauty Shops (See also Barbers),Rondina Bruna E Mrs 27 View
88,1598,30 OLNEYVILLE SQ,PROVIDENCE,Vee-Jay Beauty Shoppe,100.0,"['cd1946/entry/1946_Page_749 (2).chop_52.png', 'cd1946/entry/1946_Page_749 (2).chop_53.png']",Beauty Shops (See also Barbers),Vee-Jay Beauty Shoppe 30 Olneyville sq rm 3
89,1635,3064 ATWELLS AVE,PROVIDENCE,Greco Raffaele,100.0,['cd1946/entry/1946_Page_749 (3).chop_36.png'],Billiard & Pocket Billiard Rooms,Greco Raffaele 3064 Atwells av
90,1676,251 FOX POINT BLVD,PROVIDENCE,Peckham Ralph W,100.0,['cd1946/entry/1946_Page_750 (1)_46.png'],Boiler & Radiator Dealers Steam & Water,Peckham Ralph W 251 Fox Point blvd
91,1704,4554 ATWELLS AVE,PROVIDENCE,Cellini Natale,100.0,['cd1946/entry/1946_Page_750 (3)_35.png'],Booking Agents,Cellini Natale 4554 Atwells av
92,1708,2854 THAYER ST,PROVIDENCE,Book Fair The,100.0,['cd1946/entry/1946_Page_750 (3)_52.png'],Booksellers,Book Fair The 2854 Thayer
93,1710,444 WEYBOSSET ST,PROVIDENCE,Danas Old Corner Book Shop,100.0,"['cd1946/entry/1946_Page_750 (3)_54.png', 'cd1946/entry/1946_Page_750 (3)_55.png']",Booksellers,Danas Old Corner Book Shop 444 Wey- bosset
94,1726,775 HARTFORD AVE,PROVIDENCE,OCHEE SPRING WATER CO,100.0,"['cd1946/entry/1946_Page_751 (1)_17.png', 'cd1946/entry/1946_Page_751 (1)_18.png']",*Bottlers,OCHEE SPRING WATER CO 775 Hart- ford av Johnston tel WHst 4015
95,1739,142 LIVINGSTON ST,PROVIDENCE,Red Fox Ginger Ale Co,100.0,['cd1946/entry/1946_Page_751 (1)_39.png'],Bottlers-Carbonated Beverages,Red Fox Ginger Ale Co 142 Livingston
96,1752,32 OLNEYVILLE SQ,PROVIDENCE,Manhattan Bowling Alleys,96.0,"['cd1946/entry/1946_Page_751 (1)_65.png', 'cd1946/entry/1946_Page_751 (1)_66.png']",Bowling Alleys (See also Billiard & Pocket Bil- liard Rooms),Manhattan Bowling Alleys 32 Olney- ville sa
97,1773,1108 CRANSTON ST,PROVIDENCE,PROVIDENCE BOX & LUMBER CO,100.0,"['cd1946/entry/1946_Page_751 (2)_35.png', 'cd1946/entry/1946_Page_751 (2)_36.png', 'cd1946/entry/1946_Page_751 (2)_37.png', 'cd1946/entry/1946_Page_751 (2)_38.png']",Bowling Alleys (See also Billiard & Pocket Bil- liard Rooms),"PROVIDENCE BOX & LUMBER CO 1108 Cranston at Field, Cranston tel WEst 6300For further information see page 30 Buyers Guide"
98,1774,304 PEARL AVE,PROVIDENCE,NEW ENGLAND BUTT CO,100.0,"['cd1946/entry/1946_Page_751 (2)_40.png', 'cd1946/entry/1946_Page_751 (2)_41.png', 'cd1946/entry/1946_Page_751 (2)_42.png']",*Braiding Machine Mfrs,NEW ENGLAND BUTT CO 304 Pearl tel GAspee 1900For further infor- mation see page 120 Buyers Guide
99,1775,587 PAWTUXET AV,PROVIDENCE,DAVIS H G Inc,84.0,"['cd1946/entry/1946_Page_751 (2)_44.png', 'cd1946/entry/1946_Page_751 (2)_45.png']",*Brake LiningDistributors,DAVIS H G Inc 587 Pawtucket av Paw- tucket tel BLackstone 1060
100,1779,480 PAWTUXET AV,PROVIDENCE,MACKENZIE WALTON CO The,84.0,"['cd1946/entry/1946_Page_751 (2)_64.png', 'cd1946/entry/1946_Page_751 (2)_65.png', 'cd1946/entry/1946_Page_751 (2)_66.png', 'cd1946/entry/1946_Page_751 (2)_67.png']","*Brass Founders (See FoundersBrass) *Brass Goods & Novelties (See FoundersBrass, Bronze & Aluminum) *Brass Manufacturers",MACKENZIE WALTON CO The 480 Pawtucket av Pawtucket RI tel PErry 6837For further informa- tion see page 175 Buyers Guide
101,1810,30 OLNEYVILLE SQ,PROVIDENCE, Morris Plan Bank of RI The,100.0,"['cd1946/entry/1946_Page_752 (1)_6.png', 'cd1946/entry/1946_Page_752 (1)_7.png']",BrokersMoney,Morris Plan Bank of RI The 25 Canal and 30 Olneyville sq
102,1820,709 INDUSTRIAL DR,PROVIDENCE,"MERRILL LYNCH, PIERCE, FENNER & BEANE",82.5,"['cd1946/entry/1946_Page_752 (1)_38.png', 'cd1946/entry/1946_Page_752 (1)_39.png', 'cd1946/entry/1946_Page_752 (1)_40.png', 'cd1946/entry/1946_Page_752 (1)_41.png']",BrokersStocks & Bonds,"MERRILL LYNCH, PIERCE, FENNER & BEANE 709 Industrial Trust Bldg tel GAspee 3700For further infor- mation see page 33 Buyers Guide"
