,Drop_Reason,File_List,Street,Text
19,EMPTY STREET,"['cd1950/entry/1950_Page_712 (2)_36.png', 'cd1950/entry/1950_Page_712 (2)_37.png', 'cd1950/entry/1950_Page_712 (2)_38.png', 'cd1950/entry/1950_Page_712 (2)_39.png', 'cd1950/entry/1950_Page_712 (2)_40.png']",1898 ,"DANFORTH LEON E, Est 1898 (real estate, mortgages, financing, general insurance) 76 Dorance suite 405 tel GAspee 1-9027See page 140 Buyers Guide"
20,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1950/entry/1950_Page_712 (2)_42.png', 'cd1950/entry/1950_Page_712 (2)_43.png', 'cd1950/entry/1950_Page_712 (2)_44.png']",HOSPITAL ST,BREWER DON C Ine 519 Hospital Trust bldg tel GAspee 1-3311See page 2 Buyers Guide
21,"SCORE LESS THAN CUTOFF: Hospital Trust Bldg,79,PROVIDENCE","['cd1950/entry/1950_Page_712 (2)_45.png', 'cd1950/entry/1950_Page_712 (2)_46.png', 'cd1950/entry/1950_Page_712 (2)_47.png']",HOSPITAL ST,COLEMAN W HENRY 505 Hospital Trust Bldg tel UNion 1-7722See page 140 Buyers Guide
22,"SCORE LESS THAN CUTOFF: Post road, Apponaug,57.0,PROVIDENCE","['cd1950/entry/1950_Page_712 (2)_67.png', 'cd1950/entry/1950_Page_712 (2)_68.png', 'cd1950/entry/1950_Page_712 (2)_69.png']",EAST APPROACH,"WALLACE R E 3129 Post road, Appo- naug tel Hillsgrove 1-1010See page 139 Buyers Guide"
23,"SCORE LESS THAN CUTOFF: Hewes,73.0,PROVIDENCE","['cd1950/entry/1950_Page_712 (3)_54.png', 'cd1950/entry/1950_Page_712 (3)_55.png']",HAWKES ST,Nationwide House Plan Service 15 Hewes
24,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_1.png'],N/A,& Artificial FlowersDealers
25,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_3.png'],N/A,F av
26,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1950/entry/1950_Page_713 (1)_5.png'],10TH ST,Palifornia Artificial Flower Co 400
27,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_6.png'],N/A,Reservoir av
28,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_9.png'],N/A,
29,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_10.png'],N/A,Artificial LimbMfrs
30,"SCORE LESS THAN CUTOFF: Thomas Duphiney Wilfred I 7 Thomas,50.0,PROVIDENCE","['cd1950/entry/1950_Page_713 (1)_17.png', 'cd1950/entry/1950_Page_713 (1)_18.png', 'cd1950/entry/1950_Page_713 (1)_19.png', 'cd1950/entry/1950_Page_713 (1)_20.png']",PINE HILL AVE,! yummond Marion S 7 Thomas Duphiney Wilfred I 7 Thomas (port- rait) : Frazier Mary S 7 Thomas
31,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_27.png'],N/A,ArtistsCommercial
32,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1950/entry/1950_Page_713 (1)_29.png'],I 95,"-_

635"
33,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (1)_32.png'],N/A,36
34,"SCORE LESS THAN CUTOFF: Jefferson blvd Hillsgrove, RI,53.0,PROVIDENCE","['cd1950/entry/1950_Page_713 (2)_19.png', 'cd1950/entry/1950_Page_713 (2)_20.png', 'cd1950/entry/1950_Page_713 (2)_21.png', 'cd1950/entry/1950_Page_713 (2)_22.png']",ELMGROVE AVE,"CAMPANELLA & CARDI CONSTRUC- TION CO 780 Jefferson blvd Hills- grove, RI tel WlIlliams 1-8600See page 49 Buyers Guide"
35,EMPTY STREET,"['cd1950/entry/1950_Page_713 (2)_24.png', 'cd1950/entry/1950_Page_713 (2)_25.png', 'cd1950/entry/1950_Page_713 (2)_26.png']",,GAMMINO M A CONSTRUCTION CO Inc Ernest st tel STuart 1-5130See page 51 Buyers Guide
36,"SCORE LESS THAN CUTOFF: Industrial Trust bidg 111 Westminster,73.0,PROVIDENCE","['cd1950/entry/1950_Page_713 (2)_54.png', 'cd1950/entry/1950_Page_713 (2)_55.png', 'cd1950/entry/1950_Page_713 (2)_56.png']",WESTMINSTER ST,Baker Harvey A 1010 Industrial Trust bidg 111 Westminster tel GAspee 1-9360
37,"SCORE LESS THAN CUTOFF: Ind Trust bldg, 111 Westminster,77.0,PROVIDENCE","['cd1950/entry/1950_Page_713 (2)_74.png', 'cd1950/entry/1950_Page_713 (2)_75.png']",WESTMINSTER ST,"Hassenfeld David 428 Ind Trust bldg, 111 Westminster tel JAckson 1-2357"
38,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (3)_1.png'],N/A,UNITED IRON WORKS
39,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (3)_4.png'],N/A,Aluminum  Brass  Bronze
40,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_713 (3)_6.png'],N/A,1704 WESTMINSTER STREET
41,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_714 (1)_2.png'],N/A,Retail
42,"SCORE LESS THAN CUTOFF: Warren av, East Providence,78.5,PROVIDENCE","['cd1950/entry/1950_Page_714 (3)_21.png', 'cd1950/entry/1950_Page_714 (3)_22.png', 'cd1950/entry/1950_Page_714 (3)_23.png', 'cd1950/entry/1950_Page_714 (3)_24.png']",PROVIDENCE ST,"ADAMS SALES AND SERVICE (Hud- son Sales & Service) 317 Warren av, East Providence tel EAst Providence 1-0571"
43,"SCORE LESS THAN CUTOFF: Main, Pawtucket,73.0,PROVIDENCE","['cd1950/entry/1950_Page_714 (3)_51.png', 'cd1950/entry/1950_Page_714 (3)_52.png', 'cd1950/entry/1950_Page_714 (3)_53.png', 'cd1950/entry/1950_Page_714 (3)_54.png']",PAWTUXET AV,"CHEVROLET-OLDSMOBILE Frank Crook Inc 490 Main, Pawtucket tels PAwtucket 3-4900 and PLantations 1-4900See page 11 Buyers Guide"
44,"SCORE LESS THAN CUTOFF: Main, Pawtucket,73.0,PROVIDENCE","['cd1950/entry/1950_Page_714 (3)_58.png', 'cd1950/entry/1950_Page_714 (3)_59.png', 'cd1950/entry/1950_Page_714 (3)_60.png', 'cd1950/entry/1950_Page_714 (3)_61.png']",PAWTUXET AV,"CROOK FRANK Inc (Chevrolet-Oldsmo- bile) 490 Main, Pawtucket tels PAw- tucket 3-4900 and PLantations 1-4900 See page 11 Buyers Guide"
45,"SCORE LESS THAN CUTOFF: Waterman av, East Providence,77.0,PROVIDENCE","['cd1950/entry/1950_Page_714 (3)_76.png', 'cd1950/entry/1950_Page_714 (3)_77.png', 'cd1950/entry/1950_Page_714 (3)_78.png']",PROVIDENCE ST,"GRAY CHEVROLET CO 150 Waterman av, East Providence tel EAst Provi- dence 1-1498"
46,"SCORE LESS THAN CUTOFF: Mineral Spring av, North Providence,72.5,PROVIDENCE","['cd1950/entry/1950_Page_715 (1).chop_38.png', 'cd1950/entry/1950_Page_715 (1).chop_39.png', 'cd1950/entry/1950_Page_715 (1).chop_40.png']",PROVIDENCE ST,"NOTARANTONIO BROS Inc (Ford) 1703 Mineral Spring av, North Provi- dence tel DExter 1-9720"
47,"SCORE LESS THAN CUTOFF: Broadway East Providence,79.5,PROVIDENCE","['cd1950/entry/1950_Page_715 (1).chop_62.png', 'cd1950/entry/1950_Page_715 (1).chop_63.png', 'cd1950/entry/1950_Page_715 (1).chop_64.png']",PROVIDENCE ST,RENDINES MOTORS 969 Broadway East Providence tels EAst Providence 1-3040 and 1-3041
48,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1950/entry/1950_Page_715 (2).chop_5.png', 'cd1950/entry/1950_Page_715 (2).chop_6.png', 'cd1950/entry/1950_Page_715 (2).chop_7.png', 'cd1950/entry/1950_Page_715 (2).chop_8.png']",PAWTUXET AV,"WINTERS WALTER Inc 483 Main Pawtucket tel PAwtucket 3-2100 (Dodge, Plymouth cars and trucks) See page 10 Buyers Guide"
49,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_715 (3).chop_1.png', 'cd1950/entry/1950_Page_715 (3).chop_2.png']",N/A,"BARKER-CHADSEY COMPANY Mill, Factory Contractors"
50,"SCORE LESS THAN CUTOFF: -47101-4711-1-4712,31.5,PROVIDENCE",['cd1950/entry/1950_Page_715 (3).chop_6.png'],10TH ST,Tels. GAspee 1-47101-4711-1-4712
51,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_716 (1)_1.png'],N/A,Automobile GaragesCon
52,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1950/entry/1950_Page_716 (1)_73.png', 'cd1950/entry/1950_Page_716 (1)_74.png', 'cd1950/entry/1950_Page_716 (1)_75.png', 'cd1950/entry/1950_Page_716 (1)_76.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 1-0248See page 104 Buyers Guide and left top lines
53,"SCORE LESS THAN CUTOFF: S Main near Crawford,75.0,PROVIDENCE","['cd1950/entry/1950_Page_716 (2)_36.png', 'cd1950/entry/1950_Page_716 (2)_37.png']",CRAWFORD ST,Court House Parking Station 99 S Main near Crawford
54,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_716 (2)_41.png'],N/A,"Empire Parking Co, Empire cor Wash"
55,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_716 (3)_1.png'],N/A,. *Automobile PartsDealers
56,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1950/entry/1950_Page_716 (3)_2.png', 'cd1950/entry/1950_Page_716 (3)_3.png', 'cd1950/entry/1950_Page_716 (3)_4.png', 'cd1950/entry/1950_Page_716 (3)_5.png']",PAWTUXET AV,WINTERS WALTER Inc 483 Main Pawtucket tel PAwtucket 3-2100 (Dodge-Plymouth cars and trucks) See page 10 Buyers Guide
57,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1950/entry/1950_Page_716 (3)_12.png'],I 95,Daniels U-Drive It Truck Co rear 189
58,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_716 (3)_13.png'],N/A,Charles
59,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1950/entry/1950_Page_716 (3)_22.png'],ORMS ST,Andrews Auto Service 19 Ormsbee av
60,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1950/entry/1950_Page_717 (3)_48.png', 'cd1950/entry/1950_Page_717 (3)_49.png', 'cd1950/entry/1950_Page_717 (3)_50.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 Third tels GAspee 1-3621-1-3622 See page 98 Buyers Guide
61,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1950/entry/1950_Page_717 (3)_58.png'],SHAW ST,Atlantic Burlap Bag Co 10 Shawmut
62,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1950/entry/1950_Page_717 (3)_59.png'],BLACKSTONE ST,Blazer Bag Co 58 Black
63,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_718 (1)_1.png'],N/A,BakersRetailCon
64,"SCORE LESS THAN CUTOFF: Dexter Central Falls,76.0,PROVIDENCE","['cd1950/entry/1950_Page_718 (2)_56.png', 'cd1950/entry/1950_Page_718 (2)_57.png']",CENTRAL AVE,GORMANS BAKERY Inc 817 Dexter Central Falls tel PAwtucket 2-5650
65,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_718 (2)_74.png', 'cd1950/entry/1950_Page_718 (2)_75.png', 'cd1950/entry/1950_Page_718 (2)_76.png']",N/A,"RUMFORD COMPANY The Rumford, Rhode Island tel EAst Providence 1- 2880See page 43 Buyers Guide"
66,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_718 (3)_11.png', 'cd1950/entry/1950_Page_718 (3)_12.png', 'cd1950/entry/1950_Page_718 (3)_13.png', 'cd1950/entry/1950_Page_718 (3)_14.png', 'cd1950/entry/1950_Page_718 (3)_15.png', 'cd1950/entry/1950_Page_718 (3)_16.png', 'cd1950/entry/1950_Page_718 (3)_17.png', 'cd1950/entry/1950_Page_718 (3)_18.png']",N/A,"CITIZENS SAVINGS BANK, Westmin- ster junction Cranston tel GAspee 1-1717 branch office 1082 Chalkstone av tel JAckson 1-6161, 56 Rolfe Crans- ton tel STuart 1-2370, Newport av cor Whittier rd Pawtucket tel PAwtucket 3-2010See page 18 Buyers Guide and left top lines"
67,EMPTY STREET,"['cd1950/entry/1950_Page_718 (3)_19.png', 'cd1950/entry/1950_Page_718 (3)_20.png', 'cd1950/entry/1950_Page_718 (3)_21.png', 'cd1950/entry/1950_Page_718 (3)_22.png', 'cd1950/entry/1950_Page_718 (3)_23.png', 'cd1950/entry/1950_Page_718 (3)_24.png', 'cd1950/entry/1950_Page_718 (3)_25.png', 'cd1950/entry/1950_Page_718 (3)_26.png', 'cd1950/entry/1950_Page_718 (3)_27.png']",,"CITIZENS TRUST COMPANY, West- minster st junction of Cranston st tel GAspee 1-0116 branch office 1082 Chalkstone av tel JAckson 1-6161, 56 Rolfe Cranston tel STuart 1-2370, Newport av cor Whittier rd Paw- tucket tel PAwtucket 3-2010See page 18 Buyers Guide and left top lines"
68,"SCORE LESS THAN CUTOFF: Westminster and-70 Exchange pl,77.0,PROVIDENCE","['cd1950/entry/1950_Page_718 (3)_44.png', 'cd1950/entry/1950_Page_718 (3)_45.png', 'cd1950/entry/1950_Page_718 (3)_46.png', 'cd1950/entry/1950_Page_718 (3)_47.png', 'cd1950/entry/1950_Page_718 (3)_48.png']",WESTMINSTER ST,PEOPLES SAVINGS BANK IN PROVI.- DENCE 145 Westminster and-70 Ex- change pl tel JAckson 1-6600See page 23 Buyers Guide and left top imines
69,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_719 (1)_45.png'],N/A,"Bigney Clarence M, Union Station"
70,EMPTY STREET,['cd1950/entry/1950_Page_719 (3)_57.png'],,Maccarone Edw R12 Academy av
71,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_720 (1)_1.png'],N/A,Barber ShopsCon
72,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_720 (1)_64.png', 'cd1950/entry/1950_Page_720 (1)_65.png']",N/A,Sheraton-Biltmore Hotel Barber Shop Providence-Biltmore
73,"SCORE LESS THAN CUTOFF: Dean Tapalian Haig 19 Snow,55.5,PROVIDENCE","['cd1950/entry/1950_Page_720 (1)_80.png', 'cd1950/entry/1950_Page_720 (1)_81.png']",APPIAN WY,Tagaliamonti Jos 276 Dean Tapalian Haig 19 Snow
74,"SCORE LESS THAN CUTOFF: Eddy 2d fi,78.5,PROVIDENCE",['cd1950/entry/1950_Page_720 (2)_20.png'],EDDY ST,Yankee Barber Shop 108 Eddy 2d fi
75,EMPTY STREET,"['cd1950/entry/1950_Page_720 (2)_64.png', 'cd1950/entry/1950_Page_720 (2)_65.png']",,"Federal Hill Pool Dept of Recreation, Gesler st"
76,"SCORE LESS THAN CUTOFF: Quaid,71.0,PROVIDENCE","['cd1950/entry/1950_Page_720 (2)_74.png', 'cd1950/entry/1950_Page_720 (2)_75.png']",QUAIL RIDGE RD,Quaid Street Bath House 47 Quaid (public)
77,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_722 (1)_1.png'],N/A,Beauty ShopsCon
78,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_722 (1)_37.png', 'cd1950/entry/1950_Page_722 (1)_38.png']",N/A,"Sheraton-Biltmore Beauty Salon, Shera- ton-Biltmore"
79,"SCORE LESS THAN CUTOFF: Geo M Cohan blvd,54.5,PROVIDENCE","['cd1950/entry/1950_Page_722 (3)_36.png', 'cd1950/entry/1950_Page_722 (3)_37.png']",GEORGE M COHAN BLVD,Plibrico Sales & Service Co 251 Geo M Cohan blvd (boiler setters)
80,"SCORE LESS THAN CUTOFF: Stevens now 1680 West Main, Willimantic, Conn,49.5,PROVIDENCE","['cd1950/entry/1950_Page_722 (3)_63.png', 'cd1950/entry/1950_Page_722 (3)_64.png', 'cd1950/entry/1950_Page_722 (3)_65.png', 'cd1950/entry/1950_Page_722 (3)_66.png']",ROGER WILLIAMS CIR,"AMERICAN SCREW CO formerly 21 Stevens now 1680 West Main, Wil- limantic, ConnSee page 145 Buyers Guide"
81,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_723 (1)_66.png', 'cd1950/entry/1950_Page_723 (1)_67.png', 'cd1950/entry/1950_Page_723 (1)_68.png']",N/A,"INTERLAKEN MILLS (cloth) Fiske- ville, RI tel VAlley 1-0480See page 150 Buyers Guide"
82,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_723 (2)_2.png', 'cd1950/entry/1950_Page_723 (2)_3.png', 'cd1950/entry/1950_Page_723 (2)_4.png']",N/A,"INTERLAKEN MILLS, Fiskeville, RI tel VAlley 1-0480See page 150 Buy- ers Guide"
83,"SCORE LESS THAN CUTOFF: Kdgeworth av,71.0,PROVIDENCE",['cd1950/entry/1950_Page_723 (3)_10.png'],WENTWORTH AV,Cerrone Michl 8 Kdgeworth av
84,EMPTY STREET,"['cd1950/entry/1950_Page_723 (3)_33.png', 'cd1950/entry/1950_Page_723 (3)_34.png']",10 ,Bruin Paper Box Inc 387 Charles bldg 10 (paper)
85,"SCORE LESS THAN CUTOFF: Sabin Pawtucket,71.5,PROVIDENCE","['cd1950/entry/1950_Page_723 (3)_70.png', 'cd1950/entry/1950_Page_723 (3)_71.png', 'cd1950/entry/1950_Page_723 (3)_72.png']",PAWTUXET AV,SHAW PAPER BOX CO 37 Sabin Paw- tucket tels PAwtucket 2-0410 and 2-0411-See page 35 Buyers Guide
86,"SCORE LESS THAN CUTOFF: Turks Head bidg 76 Westminster,77.0,PROVIDENCE","['cd1950/entry/1950_Page_724 (2)_30.png', 'cd1950/entry/1950_Page_724 (2)_31.png', 'cd1950/entry/1950_Page_724 (2)_32.png', 'cd1950/entry/1950_Page_724 (2)_33.png']",WESTMINSTER ST,"BROWN, LISLE & MARSHALL 201 Turks Head bidg 76 Westminster tel GAspee 1-8900See page 36 Buyers Guide"
87,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1950/entry/1950_Page_724 (2)_49.png', 'cd1950/entry/1950_Page_724 (2)_50.png', 'cd1950/entry/1950_Page_724 (2)_51.png']",HOSPITAL ST,RICHARDSON & CLARK 340 Hospital Trust bldg tel GAspee 1-6202See page 37 Buyers Guide
88,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1950/entry/1950_Page_724 (3)_18.png', 'cd1950/entry/1950_Page_724 (3)_19.png', 'cd1950/entry/1950_Page_724 (3)_20.png', 'cd1950/entry/1950_Page_724 (3)_21.png', 'cd1950/entry/1950_Page_724 (3)_22.png']",PAWTUXET AV,CENTRAL ENGINEERING & CON- STRUCTION CO 402 Slater Trust bldg 210 Main Pawtucket tel PAw- tucket 5-5400See page 47 Buyers Guide
89,"SCORE LESS THAN CUTOFF: Walcott Pawtucket,69,PROVIDENCE","['cd1950/entry/1950_Page_724 (3)_31.png', 'cd1950/entry/1950_Page_724 (3)_32.png', 'cd1950/entry/1950_Page_724 (3)_33.png']",PAWTUXET AV,SOULE HENRY M CO 421 Walcott Pawtucket tel PAwtucket 2-1110See page 53 Buyers Guide
90,"SCORE LESS THAN CUTOFF: Valley, E Prov,79.5,PROVIDENCE","['cd1950/entry/1950_Page_724 (3)_67.png', 'cd1950/entry/1950_Page_724 (3)_68.png']",VALLEY VIEW DR,"READ & COMPANY Inc 160 Valley, E Prov tel EAst Providence 1-0003"
91,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1950/entry/1950_Page_725 (1)_27.png', 'cd1950/entry/1950_Page_725 (1)_28.png', 'cd1950/entry/1950_Page_725 (1)_29.png', 'cd1950/entry/1950_Page_725 (1)_30.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO 11 High, Pawtucket tels PAwtucket 2-2400 and GAspee 1-4148See page 107 Buyers Guide"
92,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1950/entry/1950_Page_725 (1)_37.png', 'cd1950/entry/1950_Page_725 (1)_38.png', 'cd1950/entry/1950_Page_725 (1)_39.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO 28 High, Pawtucket tel PAwtucket 2-7900See page 107 Buyers Guide"
93,EMPTY STREET,"['cd1950/entry/1950_Page_725 (1)_44.png', 'cd1950/entry/1950_Page_725 (1)_45.png', 'cd1950/entry/1950_Page_725 (1)_46.png', 'cd1950/entry/1950_Page_725 (1)_47.png']",,"RHODE ISLAND SAND & GRAVEL CO Inc, Kilvert st Hillsgrove tels WIII- iams 3760 and Hillsgrove 1-1263 (sand)See page 53 Buyers Guide"
94,EMPTY STREET,"['cd1950/entry/1950_Page_725 (2)_48.png', 'cd1950/entry/1950_Page_725 (2)_49.png']",,"Citizens Savings Bank Building, West- minster st junc Cranston st"
95,"SCORE LESS THAN CUTOFF: Crawford sq,69,PROVIDENCE",['cd1950/entry/1950_Page_725 (2)_65.png'],BRADFORD ST,Day Building 5 Crawford sq
96,EMPTY STREET,"['cd1950/entry/1950_Page_725 (3)_4.png', 'cd1950/entry/1950_Page_725 (3)_5.png']",,"Equitable Building, Custom House st cor Weybosset st"
97,EMPTY STREET,"['cd1950/entry/1950_Page_725 (3)_8.png', 'cd1950/entry/1950_Page_725 (3)_9.png']",,Federal Building. Exchange st cor Exchange pl
98,EMPTY STREET,"['cd1950/entry/1950_Page_725 (3)_18.png', 'cd1950/entry/1950_Page_725 (3)_19.png']",,Forty Nine Westminster St Building 49 Westminster rm 705
99,EMPTY STREET,"['cd1950/entry/1950_Page_725 (3)_36.png', 'cd1950/entry/1950_Page_725 (3)_37.png']",,"Hay John Library Building, Prospect st cor College st"
100,FAILED TO PARSE AN ADDRESS,"['cd1950/entry/1950_Page_726 (1)_11.png', 'cd1950/entry/1950_Page_726 (1)_12.png']",N/A,New England Telephone & Telegraph Co Building 234 Wash
101,FAILED TO PARSE AN ADDRESS,['cd1950/entry/1950_Page_726 (1)_14.png'],N/A,"NYNHE&HRR Buildings, Exchange ter"
