,Drop_Reason,File_List,Street,Text
36,"SCORE LESS THAN CUTOFF: Elmwood avSee top lines page 70,68.5,PROVIDENCE","['cd1936/entry/1936_Page_213 (1)_57.png', 'cd1936/entry/1936_Page_213 (1)_58.png', 'cd1936/entry/1936_Page_213 (1)_59.png', 'cd1936/entry/1936_Page_213 (1)_60.png']",ELMWOOD AVE,HENLEY-KIMBALL CO The (Terra- plane and Hudson) sales and service departments 635 Elmwood avSee top lines and page 70
37,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_213 (2)_52.png'],N/A,(See Gasoline & Oil Service Stations)
38,EMPTY STREET,['cd1936/entry/1936_Page_213 (3)_11.png'],,Eddy & Ship St Garage 305 Eddy
39,EMPTY STREET,"['cd1936/entry/1936_Page_213 (3)_38.png', 'cd1936/entry/1936_Page_213 (3)_39.png']",,New Richmond St Garage 174 Rich- mond
40,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1936/entry/1936_Page_213 (3)_58.png'],ORMS ST,Speedway Garage Inc 19 Ormsbee av
41,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_214 (1)_1.png'],N/A,Automobile InsuranceCon
42,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_214 (1)_44.png', 'cd1936/entry/1936_Page_214 (1)_45.png']",N/A,"Court House Parking Station, S Main nr Crawford"
43,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_214 (1)_49.png', 'cd1936/entry/1936_Page_214 (1)_50.png']",N/A,"Empire Parking Co, Empire corner Wash"
44,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_214 (1)_62.png', 'cd1936/entry/1936_Page_214 (1)_63.png']",N/A,"Majestic Parking, LaSalle sq junction Fountain"
45,"SCORE LESS THAN CUTOFF: S Water S Main nr Crawford,69.0,PROVIDENCE","['cd1936/entry/1936_Page_214 (1)_65.png', 'cd1936/entry/1936_Page_214 (1)_66.png']",CRAWFORD ST,"New Jersey Parking Corp 110 Dyer, 120 S Water and S Main nr Crawford"
46,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_214 (1)_70.png', 'cd1936/entry/1936_Page_214 (1)_71.png']",N/A,"Sullivan Joseph A, Fountain cor Em- pire"
47,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_214 (1)_74.png'],N/A,(See Radiator RepairersAutomobile)
48,"SCORE LESS THAN CUTOFF: Lamb,67,PROVIDENCE",['cd1936/entry/1936_Page_214 (2)_29.png'],LABAN ST,Capitol Auto Repairs 9 Lamb
49,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE","['cd1936/entry/1936_Page_214 (3)_52.png', 'cd1936/entry/1936_Page_214 (3)_53.png']",EDDY ST,Washington Park Service Station 1280 Hddy
50,"SCORE LESS THAN CUTOFF: Elmwood avSee top lines page 70,68.5,PROVIDENCE","['cd1936/entry/1936_Page_214 (3)_61.png', 'cd1936/entry/1936_Page_214 (3)_62.png', 'cd1936/entry/1936_Page_214 (3)_63.png', 'cd1936/entry/1936_Page_214 (3)_64.png']",ELMWOOD AVE,HENLEY-KIMBALL CO The (Terra- plane and Hudson) sales and service departments 635 Elmwood avSee top lines and page 70
51,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE","['cd1936/entry/1936_Page_214 (3)_70.png', 'cd1936/entry/1936_Page_214 (3)_71.png', 'cd1936/entry/1936_Page_214 (3)_72.png']",8TH ST,PLYMOUTH AND CHRYSLER (Colt Brady Company) One Reservoir av- See top lines and page 68
52,"SCORE LESS THAN CUTOFF: Merrill junction Federal st,79,PROVIDENCE","['cd1936/entry/1936_Page_214 (3)_76.png', 'cd1936/entry/1936_Page_214 (3)_77.png', 'cd1936/entry/1936_Page_214 (3)_78.png']",JUNCTION ST,BROADWAY STORAGE CO 14 Merrill junction Federal st and Broadway See page 183
53,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_215 (1)_7.png'],N/A,
54,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1936/entry/1936_Page_215 (1)_48.png', 'cd1936/entry/1936_Page_215 (1)_49.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 ThirdSee page 134
55,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1936/entry/1936_Page_215 (1)_56.png'],SHAW ST,Atlantic Burlap Bag Co 10 Shawmut
56,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1936/entry/1936_Page_215 (1)_58.png'],SHAW ST,Backman S & Co 11 Shawmut
57,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1936/entry/1936_Page_215 (1)_59.png'],BLACKSTONE ST,Blazer Bag Co 58 Black
58,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_215 (1)_61.png'],N/A,Barstow Henry B foot of South Angell
59,EMPTY STREET,"['cd1936/entry/1936_Page_215 (1)_62.png', 'cd1936/entry/1936_Page_215 (1)_63.png']",,"Bowden Samuel T, Waterman st at Red Bridge"
60,"SCORE LESS THAN CUTOFF: Mussolini,63,PROVIDENCE",['cd1936/entry/1936_Page_215 (2)_28.png'],MESSINA ST,Corrente Lorenzo 58 Mussolini
61,"SCORE LESS THAN CUTOFF: to 394 WestminsterSee insert opp page 380,65.0,PROVIDENCE","['cd1936/entry/1936_Page_215 (3)_26.png', 'cd1936/entry/1936_Page_215 (3)_27.png', 'cd1936/entry/1936_Page_215 (3)_28.png']",WESTMINSTER ST,PROVIDENCE PUBLIC MARKET CO 380 to 394 WestminsterSee insert opp page 380
62,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1936/entry/1936_Page_215 (3)_49.png'],SHAW ST,Skackauskos John 16 Shawmut
63,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_216 (2)_1.png'],N/A,PROVIDENCE BUSINESS DIRECTORY
64,"SCORE LESS THAN CUTOFF: Main Phenix,56,PROVIDENCE","['cd1936/entry/1936_Page_216 (2)_21.png', 'cd1936/entry/1936_Page_216 (2)_22.png', 'cd1936/entry/1936_Page_216 (2)_23.png']",MENI CT,"PHENIX TRUST COMPANY 710 Main Phenix (PO, W Warwick)See page 81"
65,"SCORE LESS THAN CUTOFF: S Main branches Empire-Aborn sts 87-93 Empire 22-30 Aborn, Olneyville Branch 1917-1921 Westminster,60,PROVIDENCE","['cd1936/entry/1936_Page_216 (2)_24.png', 'cd1936/entry/1936_Page_216 (2)_25.png', 'cd1936/entry/1936_Page_216 (2)_26.png', 'cd1936/entry/1936_Page_216 (2)_27.png', 'cd1936/entry/1936_Page_216 (2)_28.png']",WESTMINSTER ST,"PROVIDENCE INSTITUTION FOR SAVINGS 86 S Main branches Em- pire-Aborn sts 87-93 Empire 22-30 Aborn, Olneyville Branch 1917-1921 WestminsterSee page 76"
66,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_216 (3)_4.png'],N/A,"Bigney Clarence M, Union sta"
67,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_217 (3)_63.png', 'cd1936/entry/1936_Page_217 (3)_64.png']",N/A,"Providence-Biltmore Hotel Barber Shop, Providence-Biltmore"
68,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_218 (2)_1.png'],N/A,PROVIDENCE BUSINESS DIRECTORY
69,"SCORE LESS THAN CUTOFF: Quaid,71,PROVIDENCE","['cd1936/entry/1936_Page_218 (2)_25.png', 'cd1936/entry/1936_Page_218 (2)_26.png']",QUAIL RIDGE RD,Quaid St Bath House 47 Quaid (pub- lic)
70,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_219 (3)_28.png'],N/A,(See Liquor DealersWholesale)
71,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_219 (3)_31.png'],N/A,(See also Liquor DealersRetail)
72,"SCORE LESS THAN CUTOFF: Westminster See front cover and pages 126 and 175,68,PROVIDENCE","['cd1936/entry/1936_Page_220 (2)_52.png', 'cd1936/entry/1936_Page_220 (2)_53.png', 'cd1936/entry/1936_Page_220 (2)_54.png']",WESTMINSTER ST,GROSS GL &H J Inc 170 Westminster See front cover and pages 126 and 175
73,"SCORE LESS THAN CUTOFF: Hospital Trust bidg 15 Westminster,74.5,PROVIDENCE","['cd1936/entry/1936_Page_220 (3)_22.png', 'cd1936/entry/1936_Page_220 (3)_23.png', 'cd1936/entry/1936_Page_220 (3)_24.png']",WESTMINSTER ST,WOLF MAURICE A 1023 Hospital Trust bidg 15 WestminsterSee page 88
74,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_220 (3)_72.png'],N/A,(For everything connected with this
75,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_220 (3)_73.png'],N/A,industry see Shoes)
76,"SCORE LESS THAN CUTOFF: Sprague Attleboro Falls Mass,50,PROVIDENCE","['cd1936/entry/1936_Page_221 (1)_66.png', 'cd1936/entry/1936_Page_221 (1)_67.png']",ALBRO ST,"MASON BOX CO The 69 Sprague and Attleboro Falls, MassSee page 86"
77,"SCORE LESS THAN CUTOFF: Broadway Pawtucket,68,PROVIDENCE","['cd1936/entry/1936_Page_221 (1)_73.png', 'cd1936/entry/1936_Page_221 (1)_74.png']",PAWTUXET AV,SHAW PAPER BOX CO 48 Broadway PawtucketSee page 84
78,"SCORE LESS THAN CUTOFF: Hospital Trust Building 15 West_ minster,66.5,PROVIDENCE","['cd1936/entry/1936_Page_221 (3)_7.png', 'cd1936/entry/1936_Page_221 (3)_8.png', 'cd1936/entry/1936_Page_221 (3)_9.png']",HOSPITAL ST,"PAINE, WEBBER & COMPANY 636 Hospital Trust Building 15 West- _ minsterSee page 89"
79,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_221 (3)_14.png', 'cd1936/entry/1936_Page_221 (3)_15.png']",N/A,"Anderson Clayton Co, Chamber of Com- merce bldg"
80,"SCORE LESS THAN CUTOFF: Turks Head bldz 76 Westminster,77.0,PROVIDENCE","['cd1936/entry/1936_Page_221 (3)_36.png', 'cd1936/entry/1936_Page_221 (3)_37.png', 'cd1936/entry/1936_Page_221 (3)_38.png']",WESTMINSTER ST,GALLIVAN & CO 509 Turks Head bldz 76 Westminster tel GA 8381See ~ page 122
81,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_222 (1)_1.png'],N/A,222
82,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1936/entry/1936_Page_222 (1)_14.png'],8TH ST,Household Finance Corporation 58
83,"SCORE LESS THAN CUTOFF: Hyman Morris H 675 Westminster,77.0,PROVIDENCE",['cd1936/entry/1936_Page_222 (1)_15.png'],WESTMINSTER ST,"Weybosset rm 502
Hyman Morris H 675 Westminster"
84,"SCORE LESS THAN CUTOFF: T Corporation 15 Westminster rm,52.0,PROVIDENCE",['cd1936/entry/1936_Page_222 (1)_42.png'],CELEBRATION WY,C 1 T Corporation 15 Westminster rm
85,"SCORE LESS THAN CUTOFF: 9,53,PROVIDENCE",['cd1936/entry/1936_Page_222 (1)_43.png'],I 95,* 1019
86,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_222 (2)_1.png'],N/A,PROVIDENCE BUSINESS DIRECTORY
87,"SCORE LESS THAN CUTOFF: Elmwood avSee top lines and page 106,66.5,PROVIDENCE","['cd1936/entry/1936_Page_222 (2)_38.png', 'cd1936/entry/1936_Page_222 (2)_39.png']",ELMWOOD AVE,COLLIER INSECTICIDE CO 29 Elm- wood avSee top lines and page 106
88,"SCORE LESS THAN CUTOFF: Brook Pawtucket,71,PROVIDENCE","['cd1936/entry/1936_Page_222 (2)_54.png', 'cd1936/entry/1936_Page_222 (2)_55.png']",PAWTUXET AV,SOULE HENRY M 110 Brook Paw- tucketSee page 102
89,"SCORE LESS THAN CUTOFF: High Pawtucket,73,PROVIDENCE","['cd1936/entry/1936_Page_222 (3)_12.png', 'cd1936/entry/1936_Page_222 (3)_13.png']",PAWTUXET AV,NEWELL COAL & LUMBER CO 4 High PawtucketSee page 144
90,EMPTY STREET,"['cd1936/entry/1936_Page_222 (3)_24.png', 'cd1936/entry/1936_Page_222 (3)_25.png']",,RI SAND & GRAVEL CO Kilvert st Hillsgrove (sand)See page 103
91,"SCORE LESS THAN CUTOFF: first floor 10 Weybosset,77,PROVIDENCE","['cd1936/entry/1936_Page_222 (3)_51.png', 'cd1936/entry/1936_Page_222 (3)_52.png', 'cd1936/entry/1936_Page_222 (3)_53.png', 'cd1936/entry/1936_Page_222 (3)_54.png']",WEYBOSSET ST,ROGER WILLIAMS SAVINGS FUND AND LOAN ASSOCIATION 105 Gros- venor bldg first floor 10 Weybosset See page 72
92,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_222 (3)_58.png', 'cd1936/entry/1936_Page_222 (3)_59.png']",N/A,"Administration Building, B U, Prospect cor College"
93,"SCORE LESS THAN CUTOFF: Wash, 109-111 Mathewson,79,PROVIDENCE","['cd1936/entry/1936_Page_222 (3)_72.png', 'cd1936/entry/1936_Page_222 (3)_73.png']",MATHEWSON ST,"Arnold Building 124 Wash, 109-111 Mathewson"
94,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (1)_2.png', 'cd1936/entry/1936_Page_223 (1)_3.png']",N/A,"Brown John Carter Library, Brown opp George"
95,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (1)_4.png', 'cd1936/entry/1936_Page_223 (1)_5.png']",N/A,"Brown University, Prospect cor Col- lege"
96,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (1)_6.png', 'cd1936/entry/1936_Page_223 (1)_7.png']",N/A,"Brown University Library Building, Prospect opp College"
97,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_223 (1)_23.png'],N/A,"Central Fire Station, Exchange ter"
98,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (1)_25.png', 'cd1936/entry/1936_Page_223 (1)_26.png']",N/A,"Chamber of Commerce Building, Mar- ket sq"
99,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (1)_30.png', 'cd1936/entry/1936_Page_223 (1)_31.png']",N/A,"Citizens Savings Bank Building, West- minster junction Cranston"
100,"SCORE LESS THAN CUTOFF: Crawford sq,69,PROVIDENCE",['cd1936/entry/1936_Page_223 (1)_47.png'],BRADFORD ST,Day Building 5 Crawford sq
101,"SCORE LESS THAN CUTOFF: Wash East Side Station Post Office 201 Meeting,65.5,PROVIDENCE","['cd1936/entry/1936_Page_223 (1)_62.png', 'cd1936/entry/1936_Page_223 (1)_63.png']",UNION STATION ST,"Earle Building 56 Wash
East Side Station Post Office 201 Meet- ing"
102,EMPTY STREET,"['cd1936/entry/1936_Page_223 (1)_73.png', 'cd1936/entry/1936_Page_223 (1)_74.png']",,"Equitable Building, Custom House st cor Weybosset"
103,EMPTY STREET,['cd1936/entry/1936_Page_223 (1)_79.png'],,"Federal Building, Exchange st
Federal Hill House 400 Atwells av"
104,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (2)_28.png', 'cd1936/entry/1936_Page_223 (2)_29.png']",N/A,"Hay John Library, Prospect cor Col- lege"
105,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (2)_49.png', 'cd1936/entry/1936_Page_223 (2)_50.png']",N/A,Journal Building Fountain cor Mathew- son
106,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_223 (2)_83.png'],N/A,"Museum, Roger Williams Park"
107,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (3)_4.png', 'cd1936/entry/1936_Page_223 (3)_5.png']",N/A,New England Telephone & Telegraph Co Building 112 Union and 234 Wash
108,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (3)_8.png', 'cd1936/entry/1936_Page_223 (3)_9.png']",N/A,"NY, NH, & H RR Buildings, Exchange ter"
109,EMPTY STREET,"['cd1936/entry/1936_Page_223 (3)_24.png', 'cd1936/entry/1936_Page_223 (3)_25.png']",,"Peterson Block, Charles cor Chalk- stone av"
110,"SCORE LESS THAN CUTOFF: Plain sub station 45 Hamilton,71,PROVIDENCE","['cd1936/entry/1936_Page_223 (3)_32.png', 'cd1936/entry/1936_Page_223 (3)_33.png']",HAMILTON ST,"Police Precinct No 5, 111 Plain sub sta- tion 45 Hamilton"
111,EMPTY STREET,['cd1936/entry/1936_Page_223 (3)_35.png'],,"Post Office, Exchange st"
112,FAILED TO PARSE AN ADDRESS,"['cd1936/entry/1936_Page_223 (3)_39.png', 'cd1936/entry/1936_Page_223 (3)_40.png']",N/A,"Providence Biltmore The, Dorrance cor Wash"
113,EMPTY STREET,['cd1936/entry/1936_Page_223 (3)_49.png'],,"Providence Post Office, Exchange st"
114,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_224 (1)_1.png'],N/A,224
115,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_224 (1)_2.png'],N/A,"Buildings, Office & PublicCon"
116,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_224 (1)_36.png'],N/A,"Union Station, Exchange ter"
117,EMPTY STREET,['cd1936/entry/1936_Page_224 (1)_39.png'],,"US Post Office, Exchange st"
118,FAILED TO PARSE AN ADDRESS,['cd1936/entry/1936_Page_224 (2)_1.png'],N/A,PROVIDENCE BUSINESS DIRECTORY
119,"SCORE LESS THAN CUTOFF: -394 WestminsterSee insert opp page 380,66.5,PROVIDENCE","['cd1936/entry/1936_Page_224 (2)_37.png', 'cd1936/entry/1936_Page_224 (2)_38.png', 'cd1936/entry/1936_Page_224 (2)_39.png']",WESTMINSTER ST,PROVIDENCE PUBLIC MARKET CO 380-394 WestminsterSee insert opp page 380
120,"SCORE LESS THAN CUTOFF: Locust Boston, Mass,75,PROVIDENCE","['cd1936/entry/1936_Page_224 (3)_7.png', 'cd1936/entry/1936_Page_224 (3)_8.png']",LOCUST AVE,"NATIONAL CAN COMPANY 71 Locust Boston, MassSee page 187"
121,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1936/entry/1936_Page_224 (3)_43.png'],BLACKSTONE ST,Doyle Jos A 55 Black
122,EMPTY STREET,"['cd1936/entry/1936_Page_225 (2)_15.png', 'cd1936/entry/1936_Page_225 (2)_16.png']",,"Grace Church Cemetery, Broad junction Elmwood av"
123,EMPTY STREET,"['cd1936/entry/1936_Page_225 (2)_24.png', 'cd1936/entry/1936_Page_225 (2)_25.png']",,"North Burial Ground, Branch av cor N Main"
124,EMPTY STREET,"['cd1936/entry/1936_Page_225 (2)_26.png', 'cd1936/entry/1936_Page_225 (2)_27.png']",,OAKLAND CEMETERY Broad st at City line CranstonSee page 92
125,EMPTY STREET,"['cd1936/entry/1936_Page_225 (2)_30.png', 'cd1936/entry/1936_Page_225 (2)_31.png']",,"Providence City of North Burial Ground, Branch av corner N Main"
