,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
19,158,480 BENEFIT ST,PROVIDENCE,"WHITECO METROCOM = (PO Box 6665),",100.0,"['cd1985/entry/1985_Page_105 (3)_51.png', 'cd1985/entry/1985_Page_105 (3)_52.png', 'cd1985/entry/1985_Page_105 (3)_53.png']",ADVERTISINGOUTDOOR,"WHITECO METROCOM = (PO Box 6665), 480 Benefit St (02940), Tel (401) 421-4504 -"
20,159,1510 PONTIAC AVE,PROVIDENCE,ADVENTURE INC,100.0,"['cd1985/entry/1985_Page_105 (3)_56.png', 'cd1985/entry/1985_Page_105 (3)_57.png']",ADVERTISING SPECIALTIES,"ADVENTURE INC 1510 Pontiac Av (Cranston; 02920), Tel (401) 463-9944"
21,164,24 WOODLAND ST,PROVIDENCE,Tamara Limited,100.0,['cd1985/entry/1985_Page_105 (3)_63.png'],ADVERTISING SPECIALTIES,Tamara Limited 24 Woodland St
22,167,1441 PARK AVE,PROVIDENCE,TECHNOLOGY INC,100.0,"['cd1985/entry/1985_Page_106 (1)_3.png', 'cd1985/entry/1985_Page_106 (1)_4.png']",AERIAL SURVEYS AERIAL CARTOGRAPHIC,"TECHNOLOGY INC 1441 Park Av (Cranston; 02920), Tel (401) 443-1749"
23,176,152 EAST ST,PROVIDENCE,'Bte,100.0,['cd1985/entry/1985_Page_106 (1)_61.png'],EXPRESS,'Bte 152e
24,182,926 HOLLAND AVE,PROVIDENCE,READING ALUMINUM MFG CO INC,89.0,"['cd1985/entry/1985_Page_106 (2)_15.png', 'cd1985/entry/1985_Page_106 (2)_16.png', 'cd1985/entry/1985_Page_106 (2)_17.png']",ALUMINUM MFRS,"READING ALUMINUM MFG CO INC 926 New Holland Rd (19607), Tel 777-2995"
25,183,1 WATERMAN AVE,PROVIDENCE,Diamond Home Specialities Co,100.0,"['cd1985/entry/1985_Page_106 (2)_20.png', 'cd1985/entry/1985_Page_106 (2)_21.png']",ALUMINUM PRODUCTS DEALERS,Diamond Home Specialities Co 1 Waterman Av (NP)
26,187,156 WARREN AVE,PROVIDENCE,EAST PROVIDENCE AMBULANCE CO,100.0,"['cd1985/entry/1985_Page_106 (2)_30.png', 'cd1985/entry/1985_Page_106 (2)_31.png', 'cd1985/entry/1985_Page_106 (2)_32.png']",AMBULANCE SERVICE,"EAST PROVIDENCE AMBULANCE CO 156 Warren Av (East Providence; 02914), Tel 434-3500"
27,199,318 LAFAYETTE ST,PROVIDENCE,BENTONS WICKER UNLIMITED,100.0,"['cd1985/entry/1985_Page_106 (3)_13.png', 'cd1985/entry/1985_Page_106 (3)_14.png', 'cd1985/entry/1985_Page_106 (3)_15.png']",ANTIQUESDEALERS AND RESTORERS,"BENTONS WICKER UNLIMITED 318 Lafayette St (Pawtucket; 02860), Tel 1 (401) 725-8010"
28,202,2051 SMITH ST,PROVIDENCE,Cottage Antiques,100.0,['cd1985/entry/1985_Page_106 (3)_18.png'],ANTIQUESDEALERS AND RESTORERS,Cottage Antiques 2051 Smith St (NP)
29,203,387 BROADWAY ST,PROVIDENCE,D & L ANTIQUES INC,86.5,"['cd1985/entry/1985_Page_106 (3)_19.png', 'cd1985/entry/1985_Page_106 (3)_20.png', 'cd1985/entry/1985_Page_106 (3)_21.png']",ANTIQUESDEALERS AND RESTORERS,"D & L ANTIQUES INC 387 N Broadway (Rumford; 02916), Tel (401) 434-0275"
30,205,1957 SMITH ST,PROVIDENCE,Galligans Antiques,100.0,['cd1985/entry/1985_Page_106 (3)_26.png'],ANTIQUESDEALERS AND RESTORERS,Galligans Antiques 1957 Smith St (NP)
31,207,1877 SMITH ST,PROVIDENCE,J H Lams Antiques & Gifts,100.0,"['cd1985/entry/1985_Page_106 (3)_28.png', 'cd1985/entry/1985_Page_106 (3)_29.png']",ANTIQUESDEALERS AND RESTORERS,J H Lams Antiques & Gifts 1877 Smith St
32,243,5 CYNTHIA DR,PROVIDENCE,Brickhouse Condominiums The,100.0,"['cd1985/entry/1985_Page_106 (3)_69.png', 'cd1985/entry/1985_Page_106 (3)_70.png']",APARTMENTS AND TOWN HOUSES,Brickhouse Condominiums The 5 Cynthia Dr (NP)
33,246,235 BROADWAY ST,PROVIDENCE,Broadway Apartments,100.0,['cd1985/entry/1985_Page_106 (3)_73.png'],APARTMENTS AND TOWN HOUSES,Broadway Apartments 235 Broadway
34,249,2072 SMITH ST,PROVIDENCE,Brook Village (Winn Management),100.0,"['cd1985/entry/1985_Page_107 (1)_3.png', 'cd1985/entry/1985_Page_107 (1)_4.png']",APARTMENTS AND TOWN HOUSES CONTD,Brook Village (Winn Management) 2072 Smith St (NP)
35,262,2074 SMITH ST,PROVIDENCE,Centredale Manor,100.0,['cd1985/entry/1985_Page_107 (1)_20.png'],APARTMENTS AND TOWN HOUSES CONTD,Centredale Manor 2074 Smith St (NP)
36,280,2160 MINERAL SPRING AV,PROVIDENCE,Condominiums Of Distinction Ltd,100.0,"['cd1985/entry/1985_Page_107 (1)_41.png', 'cd1985/entry/1985_Page_107 (1)_42.png']",APARTMENTS AND TOWN HOUSES CONTD,Condominiums Of Distinction Ltd 2160 Mineral Spring Av (NP)
37,316,1621 SMITH ST,PROVIDENCE,Fruit Hill Apts,100.0,['cd1985/entry/1985_Page_107 (1)_87.png'],APARTMENTS AND TOWN HOUSES CONTD,Fruit Hill Apts 1621 Smith St (NP)
38,320,1701 SMITH ST,PROVIDENCE,Granada Apts,100.0,['cd1985/entry/1985_Page_107 (2)_5.png'],APARTMENTS AND TOWN HOUSES CONTD,Granada Apts 1701 Smith St (NP)
39,328,1363 SMITH ST,PROVIDENCE,Hamilton House,100.0,['cd1985/entry/1985_Page_107 (2)_13.png'],APARTMENTS AND TOWN HOUSES CONTD,Hamilton House 1363 Smith St (NP)
40,333,7 BROWNELL ST,PROVIDENCE,Hillcrest Apartments,100.0,['cd1985/entry/1985_Page_107 (2)_19.png'],APARTMENTS AND TOWN HOUSES CONTD,Hillcrest Apartments 7 Brownell St
41,335,262 FRUIT HILL AVE,PROVIDENCE,Hillside Terrace Apartments,100.0,"['cd1985/entry/1985_Page_107 (2)_21.png', 'cd1985/entry/1985_Page_107 (2)_22.png']",APARTMENTS AND TOWN HOUSES CONTD,Hillside Terrace Apartments 262 Fruit Hill Av (NP)
42,338,1370 SMITH ST,PROVIDENCE,Jane-Mor Apartments,100.0,['cd1985/entry/1985_Page_107 (2)_25.png'],APARTMENTS AND TOWN HOUSES CONTD,Jane-Mor Apartments 1370 Smith St (NP)
43,390,485 BROADWAY ST,PROVIDENCE,Park Lane Apartments,100.0,['cd1985/entry/1985_Page_107 (2)_86.png'],APARTMENTS AND TOWN HOUSES CONTD,Park Lane Apartments 485 Broadway
44,401,20 KELLEY ST,PROVIDENCE,Pocasset Manor,100.0,['cd1985/entry/1985_Page_107 (3)_11.png'],APARTMENTS AND TOWN HOUSES CONTD,Pocasset Manor 20 Kelley St
45,405,15 CHERRY ST,PROVIDENCE,Price Retirement Home Inc,100.0,['cd1985/entry/1985_Page_107 (3)_15.png'],APARTMENTS AND TOWN HOUSES CONTD,Price Retirement Home Inc 15 Cherry St
46,410,60 BROADWAY ST,PROVIDENCE,Regency Apartments The,100.0,['cd1985/entry/1985_Page_107 (3)_23.png'],APARTMENTS AND TOWN HOUSES CONTD,Regency Apartments The 60 Broadway
47,422,2160 MINERAL SPRING AV,PROVIDENCE,Springdale Condominiums,100.0,"['cd1985/entry/1985_Page_107 (3)_38.png', 'cd1985/entry/1985_Page_107 (3)_39.png']",APARTMENTS AND TOWN HOUSES CONTD,Springdale Condominiums 2160 Mineral Spring Av (NP)
48,443,242 WATERMAN AVE,PROVIDENCE,Waterman Avenue Apartments (T & T Realty},100.0,"['cd1985/entry/1985_Page_107 (3)_68.png', 'cd1985/entry/1985_Page_107 (3)_69.png']",APARTMENTS AND TOWN HOUSES CONTD,Waterman Avenue Apartments (T & T Realty} 242 Waterman Av (NP)
49,463,1 HIGH SERVICE AVE,PROVIDENCE,Williamsburg Apartments,100.0,"['cd1985/entry/1985_Page_108 (1)_5.png', 'cd1985/entry/1985_Page_108 (1)_6.png']",APARTMENTS AND TOWN HOUSES CONTD,Williamsburg Apartments 1 High Service Av (NP)
50,465,511 WOONASQUATUCKET AV,PROVIDENCE,Woonasquatucket Manor,100.0,"['cd1985/entry/1985_Page_108 (1)_8.png', 'cd1985/entry/1985_Page_108 (1)_9.png']",APARTMENTS AND TOWN HOUSES CONTD,Woonasquatucket Manor 511 Woonasquatucket Av (NP)
51,469,2 DAVOL SQ,PROVIDENCE,Schaeffer-Bates,94.0,['cd1985/entry/1985_Page_108 (1)_29.png'],ALL OTHER OFFICES,Schaeffer-Bates 2 Davol Sa
52,485,151 BROADWAY ST,PROVIDENCE,Di Biase Frank,100.0,['cd1985/entry/1985_Page_108 (1)_58.png'],AQUARIUMS AND SUPPLIES,Di Biase Frank 151 Broadway Rm 22
53,491,310 FRUIT HILL AVE,PROVIDENCE,rantmaier Robt W,100.0,"['cd1985/entry/1985_Page_108 (1)_69.png', 'cd1985/entry/1985_Page_108 (1)_70.png']",AQUARIUMS AND SUPPLIES,rantmaier Robt W 310 Fruit Hill Av (NP) . ynes Irving B & Associates 1 Park Row
54,500,1 DAVOL SQ,PROVIDENCE,Maguire C E Inc,94.0,['cd1985/entry/1985_Page_108 (2)_11.png'],ARCHITECTSCONTD,Maguire C E Inc 1 Davol Sa
55,508,9 STIMPSON ST,PROVIDENCE,Pistacchio Rudolph,94.0,['cd1985/entry/1985_Page_108 (2)_19.png'],ARCHITECTSCONTD,Pistacchio Rudolph 9 Simpson St (NP)
56,530,2 DAVOL SQ,PROVIDENCE,Chestlibrook Ltd,86.5,['cd1985/entry/1985_Page_108 (2)_59.png'],ART GALLERIES,Chestlibrook Ltd 2 Davol Sq 2d FI
57,586,48 NORTH K ST,PROVIDENCE,Halit Hussein,87.5,['cd1985/entry/1985_Page_108 (3)_55.png'],ARTISTS,Halit Hussein 48 N Court St
58,621,219 WATERMAN AVE,PROVIDENCE,Riel Margaret,100.0,['cd1985/entry/1985_Page_109 (1)_14.png'],ARTISTSCONTD,Riel Margaret 219 Waterman Av (NP)
59,649,1886 SMITH ST,PROVIDENCE,Admakers Service Inc,100.0,['cd1985/entry/1985_Page_109 (1)_44.png'],ARTISTSCOMMERCIAL,Admakers Service Inc 1886 Smith St (NP)
60,662,358 BROADWAY ST,PROVIDENCE,Graphic Workshop,100.0,['cd1985/entry/1985_Page_109 (1)_58.png'],ARTISTSCOMMERCIAL,Graphic Workshop 358 Broadway
61,683,2 DAVOL SQ,PROVIDENCE,Made With Love,100.0,['cd1985/entry/1985_Page_109 (2)_12.png'],ARTS AND CRAFT SUPPLIES,Made With Love 2 Davol Sq
62,687,466 FORBES ST,PROVIDENCE,ABLE BITUMINOUS CONTRACTORS INC,100.0,"['cd1985/entry/1985_Page_109 (2)_22.png', 'cd1985/entry/1985_Page_109 (2)_23.png', 'cd1985/entry/1985_Page_109 (2)_24.png']",*ASPHALT PAVING CONTRACTORS,"ABLE BITUMINOUS CONTRACTORS INC 466 Forbes St (Riverside; 02915), Tel 437-1200"
63,688,426 BROADWAY ST,PROVIDENCE,Sears Thos,100.0,['cd1985/entry/1985_Page_109 (2)_26.png'],ASTROLOGERS,Sears Thos 426 Broadway
64,689,2486 PAWTUXET AVE,PROVIDENCE,FIDALGO WILLIAM ATTY,85.0,"['cd1985/entry/1985_Page_109 (2)_41.png', 'cd1985/entry/1985_Page_109 (2)_42.png', 'cd1985/entry/1985_Page_109 (2)_43.png']",ANDERSON RYAN & WILEY,"FIDALGO WILLIAM ATTY 2486 Pawtucket Av (East Providence; 02914), Tel 434-4405"
65,691,41 NORTH K ST,PROVIDENCE,HERMAN AND ASSOCIATES LEGAL CLINIC,91.0,"['cd1985/entry/1985_Page_109 (2)_57.png', 'cd1985/entry/1985_Page_109 (2)_58.png', 'cd1985/entry/1985_Page_109 (2)_59.png']",PARKS,"HERMAN AND ASSOCIATES LEGAL CLINIC 41 N 23d St (Mt Penn, Pa; 19606), Tel 779-3830"
66,694,414 BROADWAY ST,PROVIDENCE,MONACO ARMANDO II ATTORNEY- AT-LAW,100.0,"['cd1985/entry/1985_Page_109 (3)_12.png', 'cd1985/entry/1985_Page_109 (3)_13.png', 'cd1985/entry/1985_Page_109 (3)_14.png']",COONEY |,"MONACO ARMANDO II ATTORNEY- AT-LAW 414 Broadway (02909), Tel 331-2462"
67,695,1 OLD STONE SQ,PROVIDENCE,ROBERTS CARROLL FELDSTEIN & TUCKER INCORPORATED,100.0,"['cd1985/entry/1985_Page_109 (3)_15.png', 'cd1985/entry/1985_Page_109 (3)_16.png', 'cd1985/entry/1985_Page_109 (3)_17.png']",COONEY |,"ROBERTS CARROLL FELDSTEIN & TUCKER INCORPORATED 1 Old Stone Sq (02903), Tel (401) 521-7000"
68,702,52 OLNEYVILLE SQ,PROVIDENCE,Silver Fox The,100.0,['cd1985/entry/1985_Page_109 (3)_32.png'],AUCTIONEERS,Silver Fox The 52 Olneyville Sq
69,730,32 NICHOLAS BROWN YARD ST,PROVIDENCE,Gervais Jeanine,100.0,['cd1985/entry/1985_Page_109 (3)_66.png'],AUTHORS AND COMPOSERS,Gervais Jeanine 32 Nicholas Brown Yard
70,770,2117 LAKE SHORE DR,PROVIDENCE,"350 Plainfield St (02909),",85.0,"['cd1985/entry/1985_Page_110 (1)_46.png', 'cd1985/entry/1985_Page_110 (1)_47.png']",AUTOMOBILE ACCESSORIES AND PARTSRETAIL,"350 Plainfield St (02909), 2117 W Shore Rd (Warwick), 305 Putnam"
71,771,313 WEST ST,PROVIDENCE,New England Wheel & Rim Co,100.0,['cd1985/entry/1985_Page_110 (1)_50.png'],AUTOMOBILE ACCESSORIES AND PARTSRETAIL,New England Wheel & Rim Co 313 W
72,785,1145 RESERVOIR AVE,PROVIDENCE,: FRAM AUTOLITE,100.0,['cd1985/entry/1985_Page_110 (1)_72.png'],PARTSWHOLESALE,: FRAM AUTOLITE 1145 Reservoir Av
73,787,1895 SMITH ST,PROVIDENCE,(RI Auto Supply Inc (Nappa),100.0,"['cd1985/entry/1985_Page_110 (1)_76.png', 'cd1985/entry/1985_Page_110 (1)_77.png']",PARTSWHOLESALE,(RI Auto Supply Inc (Nappa) 1895 Smith St 1 (NP)
74,788,38 ORIENTAL ST,PROVIDENCE,| Wholesale Auto Parts Inc,100.0,['cd1985/entry/1985_Page_110 (1)_78.png'],PARTSWHOLESALE,| Wholesale Auto Parts Inc 38 Oriental St
75,794,1147 CRANSTON ST,PROVIDENCE,ARLINGTON AUTO BODY INC,100.0,"['cd1985/entry/1985_Page_110 (2)_11.png', 'cd1985/entry/1985_Page_110 (2)_12.png', 'cd1985/entry/1985_Page_110 (2)_13.png']",AUTOMOBILE BODY REPAIRERS,"ARLINGTON AUTO BODY INC 1147 Cranston St (Cranston; 02920), Tel 944-6100"
76,798,164 FOUNTAIN AVE,PROVIDENCE,CAPITOL AUTO BODY,100.0,"['cd1985/entry/1985_Page_110 (2)_17.png', 'cd1985/entry/1985_Page_110 (2)_18.png']",AUTOMOBILE BODY REPAIRERS,"CAPITOL AUTO BODY 164 Fountain Av (Cranston; 02920), Tel 942-3388"
77,816,656 FRUIT HILL AVE,PROVIDENCE,Keane James Jr,100.0,['cd1985/entry/1985_Page_110 (2)_46.png'],INC,Keane James Jr 656 Fruit Hill Av (NP)
78,824,129 WATERMAN AVE,PROVIDENCE,North Providence Auto Body Works,100.0,"['cd1985/entry/1985_Page_110 (2)_60.png', 'cd1985/entry/1985_Page_110 (2)_61.png']",INC,North Providence Auto Body Works 129 Waterman Av (NP)
79,826,456 FOUNTAIN ST,PROVIDENCE,RALPH & SONS,100.0,"['cd1985/entry/1985_Page_110 (2)_63.png', 'cd1985/entry/1985_Page_110 (2)_64.png']",INC,"RALPH & SONS 456 Fountain St (02903), Tel 621-8899"
80,829,100 NORTH CT,PROVIDENCE,SPENCE FORD INC Rt,100.0,"['cd1985/entry/1985_Page_110 (2)_68.png', 'cd1985/entry/1985_Page_110 (2)_69.png', 'cd1985/entry/1985_Page_110 (2)_70.png']",INC,"SPENCE FORD INC Rt 100 North (Boyertown, Pa; 19512), Tel (215) 367-2081"
81,837,460 TAUNTON AVE,PROVIDENCE,AUTO FACTORY INC,100.0,"['cd1985/entry/1985_Page_110 (3)_6.png', 'cd1985/entry/1985_Page_110 (3)_7.png', 'cd1985/entry/1985_Page_110 (3)_8.png']",AUTOMOBILE DEALERS,"AUTO FACTORY INC 460 Taunton Av (East Providence; 02914), Tel 438-8160"
82,854,525 QUAKER RD,PROVIDENCE,FIORE PONTIAC INC,85.5,"['cd1985/entry/1985_Page_110 (3)_34.png', 'cd1985/entry/1985_Page_110 (3)_35.png', 'cd1985/entry/1985_Page_110 (3)_36.png']",INC,"FIORE PONTIAC INC 525 Quaker Lane (W Warwick; 02893), Tel 739- 2100 |"
83,855,939 NEWPORT ST,PROVIDENCE,FOURNIER E P AMC-JEEP RENAULT CO INC,100.0,"['cd1985/entry/1985_Page_110 (3)_37.png', 'cd1985/entry/1985_Page_110 (3)_38.png', 'cd1985/entry/1985_Page_110 (3)_39.png']",INC,"FOURNIER E P AMC-JEEP RENAULT CO INC 939 Newport Av (Pawtucket; 02861), Tel 725-4556"
84,856,415 TAUNTON AVE,PROVIDENCE,FOX TOYOTA,100.0,"['cd1985/entry/1985_Page_110 (3)_40.png', 'cd1985/entry/1985_Page_110 (3)_41.png', 'cd1985/entry/1985_Page_110 (3)_42.png', 'cd1985/entry/1985_Page_110 (3)_43.png', 'cd1985/entry/1985_Page_110 (3)_44.png']",INC,"FOX TOYOTA 415 Taunton Av (E Providence; 02914), Tels Sales (401) 438-0350, Service (401) 438-2204, Leasing (401) 438-0350"
85,860,500 TAUNTON AVE,PROVIDENCE,HERITAGE BUICK INC,100.0,"['cd1985/entry/1985_Page_110 (3)_53.png', 'cd1985/entry/1985_Page_110 (3)_54.png', 'cd1985/entry/1985_Page_110 (3)_55.png']",INC,"HERITAGE BUICK INC 500 Taunton Av (East Providence; 02914), Tel (401) 434-4252"
86,864,180 BROADWAY ST,PROVIDENCE,LUMB MOTORS INC,100.0,"['cd1985/entry/1985_Page_110 (3)_60.png', 'cd1985/entry/1985_Page_110 (3)_61.png', 'cd1985/entry/1985_Page_110 (3)_62.png']",INC,"LUMB MOTORS INC 180 Broadway (Pawtucket, RI; 02860), Tel 726-0300"
87,881,1931 SMITH ST,PROVIDENCE,Star Auto Sales,100.0,['cd1985/entry/1985_Page_111 (1)_15.png'],AUTOMOBILE DEALERSCONTD,Star Auto Sales 1931 Smith St (NP)
88,901,1171 PARK AVE,PROVIDENCE,DEE AUTO VILLAGE INC,100.0,"['cd1985/entry/1985_Page_111 (1)_49.png', 'cd1985/entry/1985_Page_111 (1)_50.png', 'cd1985/entry/1985_Page_111 (1)_51.png']",AUTOMOBILE DEALERS USED CARS,"DEE AUTO VILLAGE INC 1171 Park Av (Cranston; 02910), Tel (401) 943-1450"
89,905,2259 MINERAL SPRING AV,PROVIDENCE,Ellery Motors,100.0,['cd1985/entry/1985_Page_111 (1)_55.png'],AUTOMOBILE DEALERS USED CARS,Ellery Motors 2259 Mineral Spring Av (NP)
90,925,1381 ATWOOD AVE,PROVIDENCE,PISTACCHIO AUTO SERVICE CENTER & SALES,100.0,"['cd1985/entry/1985_Page_111 (2)_3.png', 'cd1985/entry/1985_Page_111 (2)_4.png', 'cd1985/entry/1985_Page_111 (2)_5.png', 'cd1985/entry/1985_Page_111 (2)_6.png']",AUTOMOBILE DEALERS USED CARS CONTD,"PISTACCHIO AUTO SERVICE CENTER & SALES 1381 Atwood Av (Johnston; 02919), Tels 946-3540, 944- 9741"
91,945,2669 POST RD,PROVIDENCE,GREENWOOD CREDIT UNION,100.0,"['cd1985/entry/1985_Page_111 (2)_35.png', 'cd1985/entry/1985_Page_111 (2)_36.png', 'cd1985/entry/1985_Page_111 (2)_37.png']",*AUTOMOBILE LOANS,"GREENWOOD CREDIT UNION 2669 Post Rd (Warwick; 02886), Tel 739- 4600"
92,946,2117 LAKE SHORE DR,PROVIDENCE,"MC LAUGHLIN AUTOMOTIVE STORES 350 Plainfield St (02909),",85.0,"['cd1985/entry/1985_Page_111 (2)_39.png', 'cd1985/entry/1985_Page_111 (2)_40.png', 'cd1985/entry/1985_Page_111 (2)_41.png', 'cd1985/entry/1985_Page_111 (2)_42.png', 'cd1985/entry/1985_Page_111 (2)_43.png']",*AUTOMOBILE PAINT,"MC LAUGHLIN AUTOMOTIVE STORES 350 Plainfield St (02909), 2117 W Shore Rd (Warwick), 305 Putnam Pike, Rt 44 (Smithfield), Tel 943- 5000"
93,958,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1985/entry/1985_Page_111 (2)_59.png'],AUTOMOBILE PARKING,Depot Parking Grounds 27 Railroad St
94,973,101 STILLMAN ST,PROVIDENCE,Park N Lock,100.0,['cd1985/entry/1985_Page_111 (2)_76.png'],AUTOMOBILE PARKING,Park N Lock 101 Stillman St
95,996,100 NORTH CT,PROVIDENCE,SPENCE FORD INC Rt,100.0,"['cd1985/entry/1985_Page_111 (3)_49.png', 'cd1985/entry/1985_Page_111 (3)_50.png', 'cd1985/entry/1985_Page_111 (3)_51.png']",INC,"SPENCE FORD INC Rt 100 North (Boyertown, Pa; 19512), Tel (215) 367-2081"
96,997,1815 SMITH ST,PROVIDENCE,U-Haul,100.0,['cd1985/entry/1985_Page_111 (3)_52.png'],INC,U-Haul 1815 Smith St (NP)
97,1024,368 FRUIT HILL AVE,PROVIDENCE,Corradetti Vincent,100.0,['cd1985/entry/1985_Page_112 (1)_20.png'],AUTOMOBILE REPAIRINGCONTD,Corradetti Vincent 368 Fruit Hill Av (NP)
98,1040,392 BROADWAY ST,PROVIDENCE,Freds Garage,100.0,['cd1985/entry/1985_Page_112 (1)_38.png'],AUTOMOBILE REPAIRINGCONTD,Freds Garage 392 Broadway
99,1057,531 WARREN AVE,PROVIDENCE,JOE'S & SON SERVICE INC,100.0,"['cd1985/entry/1985_Page_112 (1)_56.png', 'cd1985/entry/1985_Page_112 (1)_57.png', 'cd1985/entry/1985_Page_112 (1)_58.png']",AUTOMOBILE REPAIRINGCONTD,"JOE'S & SON SERVICE INC 531 Warren Av (East Providence; 02914), Tel 434-4973"
100,1081,120 BROADWAY ST,PROVIDENCE,Providence Auto Ignition Co,100.0,['cd1985/entry/1985_Page_112 (2)_12.png'],AUTOMOBILE REPAIRINGCONTD,Providence Auto Ignition Co 120 Broadway
101,1100,1524 SMITH ST,PROVIDENCE,Stop & Go Transmissions,100.0,['cd1985/entry/1985_Page_112 (2)_37.png'],AUTOMOBILE REPAIRINGCONTD,Stop & Go Transmissions 1524 Smith St (NP)
102,1111,1954 SMITH ST,PROVIDENCE,Willys Garage,100.0,['cd1985/entry/1985_Page_112 (2)_51.png'],AUTOMOBILE REPAIRINGCONTD,Willys Garage 1954 Smith St (NP)
