,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
21,253,7 BROWNELL ST,PROVIDENCE,* HILLCREST APARTMENTS,100.0,['cd1966/entry/1966_Page_110 (1)_68.png'],+ APARTMENT BUILDINGS-Contd |,* HILLCREST APARTMENTS 7 BROWNELL ST
22,256,142 IRVING ST,PROVIDENCE,+: JACKSONIAN APARTMENTS THE,93.0,['cd1966/entry/1966_Page_110 (1)_71.png'],+ APARTMENT BUILDINGS-Contd |,"+: JACKSONIAN APARTMENTS THE 142 IRVING

4"
23,309,454 BROADWAY ST,PROVIDENCE,PASCONE APARTMENTS,100.0,['cd1966/entry/1966_Page_110 (2)_43.png'],+ APARTMENT BUILDINGS-Contd |,PASCONE APARTMENTS 454 BROADWAY ST
24,349,495 CENTRAL AVE,PROVIDENCE,"APEX INC,",100.0,"['cd1966/entry/1966_Page_110 (3)_2.png', 'cd1966/entry/1966_Page_110 (3)_3.png', 'cd1966/entry/1966_Page_110 (3)_4.png']",*APPLIANCES,"APEX INC, 495 Central Av (Pawtucket), Tel 723-3500 (See Page 31 Buyers Guide)"
25,423,148 PROSPER ST,PROVIDENCE,MAJER JOSEF,100.0,['cd1966/entry/1966_Page_111 (1)_64.png'],ARTISTS,MAJER JOSEF 148 PROSPER ST
26,428,127 IRVING ST,PROVIDENCE,RANDALL WALLACE E,100.0,['cd1966/entry/1966_Page_111 (1)_70.png'],ARTISTS,RANDALL WALLACE E 127 IRVING AV APT 4
27,432,2861 WATERMAN ST,PROVIDENCE,SULLIVAN J BANIGAN,100.0,['cd1966/entry/1966_Page_111 (2)_5.png'],ARTISTS,SULLIVAN J BANIGAN 2861 WATERMAN ST
28,443,270 BROADWAY ST,PROVIDENCE,CONNIE=MAC ART STUDIO,100.0,['cd1966/entry/1966_Page_111 (2)_21.png'],ARTISTSCOMMERCIAL,CONNIE=MAC ART STUDIO 270 BROADWAY ST
29,469,35 WESTMINSTER ST,PROVIDENCE,YOUNG ANDREW A,100.0,['cd1966/entry/1966_Page_111 (2)_57.png'],ARTISTSCOMMERCIAL,YOUNG ANDREW A 35 WESTMINSTER ST RM 9
30,481,96 GRAND VIEW AVE,PROVIDENCE,FONTES LOVIS,100.0,['cd1966/entry/1966_Page_111 (2)_77.png'],ASH AND REFUSE REMOVERS,FONTES LOVIS 96 GRAND VIEW ST
31,482,168 BROOM ST,PROVIDENCE,FRENCH ROLAND,84.0,['cd1966/entry/1966_Page_111 (2)_78.png'],ASH AND REFUSE REMOVERS,FRENCH ROLAND 168 CROOM ST
32,483,818 STATE ST,PROVIDENCE,GAUL WM E,100.0,['cd1966/entry/1966_Page_111 (2)_79.png'],ASH AND REFUSE REMOVERS,GAUL WM E 818 STATE ST
33,494,103 AMY ST,PROVIDENCE,PICCOLI & SONS INC,89.0,['cd1966/entry/1966_Page_111 (3)_15.png'],ASPHALT DEALERS,PICCOLI & SONS INC 103 AUMY ST
34,504,951 NORTH CT,PROVIDENCE,"A AM CO TRANSMISSIONS, Rear",100.0,['cd1966/entry/1966_Page_112 (1).chop_7.png'],AUTHORS AND COMPOSERS,"2
A AM CO TRANSMISSIONS, Rear 951 N"
35,505,1616 WARWICK AVE,PROVIDENCE,831-6920;,100.0,"['cd1966/entry/1966_Page_112 (1).chop_9.png', 'cd1966/entry/1966_Page_112 (1).chop_10.png', 'cd1966/entry/1966_Page_112 (1).chop_11.png']",AUTHORS AND COMPOSERS,831-6920; 1616 Warwick Av (Warwick) Tel 737-0200 (See Page 2 Buvers Guide)
36,507,186 BROADWAY ST,PROVIDENCE,JA J AUTO IGNITION CO,100.0,['cd1966/entry/1966_Page_112 (1).chop_16.png'],AUTHORS AND COMPOSERS,JA  J AUTO IGNITION CO 186 BROADWAY
37,510,584 BROADWAY ST,PROVIDENCE,ATLANTIC MOTOR PARTS CO,100.0,"['cd1966/entry/1966_Page_112 (1).chop_23.png', 'cd1966/entry/1966_Page_112 (1).chop_24.png']",AUTHORS AND COMPOSERS,ATLANTIC MOTOR PARTS CO 584 BROADWAY st
38,524,137 CHARLES ST,PROVIDENCE,WOPE CYCLE & AUTO SUPPLY CO,100.0,"['cd1966/entry/1966_Page_112 (1).chop_44.png', 'cd1966/entry/1966_Page_112 (1).chop_45.png']",AUTHORS AND COMPOSERS,WOPE CYCLE & AUTO SUPPLY CO 137 CHARLES ST
39,531,135 BROADWAY ST,PROVIDENCE,MONTGOMERY DISTRIBUTORS INC,89.5,"['cd1966/entry/1966_Page_112 (1).chop_53.png', 'cd1966/entry/1966_Page_112 (1).chop_54.png']",AUTHORS AND COMPOSERS,MONTGOMERY DISTRIBUTORS INC 135 BROAOWAY ST
40,541,5888 EDDY ST,PROVIDENCE,ASSOCIATED DISTRIBUTORS INC,100.0,"['cd1966/entry/1966_Page_112 (1).chop_79.png', 'cd1966/entry/1966_Page_112 (1).chop_80.png']",AUTHORS AND COMPOSERS,ASSOCIATED DISTRIBUTORS INC 5888 EDDY st
41,543,328 RANDALL ST,PROVIDENCE,COCKCROFT CO INC,100.0,['cd1966/entry/1966_Page_112 (1).chop_83.png'],AUTHORS AND COMPOSERS,COCKCROFT CO INC 328 RANDALL ST
42,552,430 FOUNTAIN ST,PROVIDENCE,ALPINE AUTO BOOY INC,100.0,['cd1966/entry/1966_Page_112 (2).chop_31.png'],AUTOMOBILE BODY REPAIRERS,ALPINE AUTO BOOY INC 430 FOUNTAIN ST
43,562,550 PAWTUXET AVE,PROVIDENCE,"DARIO FORD (B A Dario Co),",85.0,"['cd1966/entry/1966_Page_112 (2).chop_43.png', 'cd1966/entry/1966_Page_112 (2).chop_44.png', 'cd1966/entry/1966_Page_112 (2).chop_45.png']",AUTOMOBILE BODY REPAIRERS,"DARIO FORD (B A Dario Co), 550 Paw- tucket Av (Pawtucket), Tel 722-1960 (See Page 4 Buyers Guide)"
44,588,456 FOUNTAIN ST,PROVIDENCE,RALPH & SONS AUTO BODY CO,100.0,"['cd1966/entry/1966_Page_112 (3).chop_7.png', 'cd1966/entry/1966_Page_112 (3).chop_8.png']",AUTOMOBILE BODY REPAIRERS,RALPH & SONS AUTO BODY CO 456 FOUNTAIN ST
45,593,766 BROADWAY ST,PROVIDENCE,"STEINGOLD PONTIAC,",100.0,"['cd1966/entry/1966_Page_112 (3).chop_14.png', 'cd1966/entry/1966_Page_112 (3).chop_15.png', 'cd1966/entry/1966_Page_112 (3).chop_16.png']",AUTOMOBILE BODY REPAIRERS,"STEINGOLD PONTIAC, 766 Broadway (Pawtucket), Tel 723-4700 (See Page 7 Buyers Guide)"
46,600,377 TAUNTON AVE,PROVIDENCE,"BUTLER CHEVROLET SALES INC,",100.0,"['cd1966/entry/1966_Page_112 (3).chop_31.png', 'cd1966/entry/1966_Page_112 (3).chop_32.png', 'cd1966/entry/1966_Page_112 (3).chop_33.png']",AUTOMOBILE DEALERS,"BUTLER CHEVROLET SALES INC, 377 Taunton Av (E Providence), Tel 434-1111"
47,604,550 PAWTUXET AVE,PROVIDENCE,"DARIO FORD (B A Dario Co),",85.0,"['cd1966/entry/1966_Page_112 (3).chop_39.png', 'cd1966/entry/1966_Page_112 (3).chop_40.png', 'cd1966/entry/1966_Page_112 (3).chop_41.png']",AUTOMOBILE DEALERS,"DARIO FORD (B A Dario Co), 550 Paw- tucket Av (Pawtucket), Tel 722-1960 (See Page 4 Buyers Guide)"
48,617,490 MAIDEN LN,PROVIDENCE,PIERCE CHEVROLET INC.,80.0,"['cd1966/entry/1966_Page_112 (3).chop_67.png', 'cd1966/entry/1966_Page_112 (3).chop_68.png', 'cd1966/entry/1966_Page_112 (3).chop_69.png']",AUTOMOBILE DEALERS,"PIERCE CHEVROLET INC. 490 Main (Pawtucket), Tels 723-4900 And 751-4900"
49,622,766 BROADWAY ST,PROVIDENCE,"STEINGOLD PONTIAC,",100.0,"['cd1966/entry/1966_Page_112 (3).chop_74.png', 'cd1966/entry/1966_Page_112 (3).chop_75.png', 'cd1966/entry/1966_Page_112 (3).chop_76.png']",AUTOMOBILE DEALERS,"STEINGOLD PONTIAC, 766 Broadway (Pawtucket), Tel 723-4700 (See Page 7 Buyers Guide)"
50,623,777 TAUNTON AVE,PROVIDENCE,"TASCA FORD SALES INC,",100.0,"['cd1966/entry/1966_Page_113 (1).chop_3.png', 'cd1966/entry/1966_Page_113 (1).chop_4.png']",AUTOMOBILE DEALERS-Contd,"TASCA FORD SALES INC, 777 Taunton Av (E Prov), Tel 434-7474"
51,624,36 BROADWAY ST,PROVIDENCE,TRAMONTI MOTOR SALES INC,89.5,"['cd1966/entry/1966_Page_113 (1).chop_5.png', 'cd1966/entry/1966_Page_113 (1).chop_6.png']",AUTOMOBILE DEALERS-Contd,TRAMONTI MOTOR SALES INC 36S BROADWAY. st
52,631,531 MAIDEN LN,PROVIDENCE,"BAKER MOTOR CO,",80.0,"['cd1966/entry/1966_Page_113 (1).chop_17.png', 'cd1966/entry/1966_Page_113 (1).chop_18.png']",AUTOMOBILE DEALERSUSED CARS,"BAKER MOTOR CO, 531 Main (Pawtucket) TEls 723-1800 And 723-8000"
53,641,550 PAWTUXET AVE,PROVIDENCE,"DARIO FORD (B A Dario Co),",85.0,"['cd1966/entry/1966_Page_113 (1).chop_33.png', 'cd1966/entry/1966_Page_113 (1).chop_34.png']",AUTOMOBILE DEALERSUSED CARS,"DARIO FORD (B A Dario Co), 550 Paw- tucket Av (Pawtucket), Tel 722-1960
(See Page 4 Buyers Guide)"
54,673,766 BROADWAY ST,PROVIDENCE,"STEINGOLD PONTIAC,",88.0,"['cd1966/entry/1966_Page_113 (2).chop_5.png', 'cd1966/entry/1966_Page_113 (2).chop_6.png']",AUTOMOBILE DEALERSUSED CARS,"STEINGOLD PONTIAC, 766 Broadwav (Pawtucket), Tel 723-4700 (See Page 7
Buyers Guide)"
55,684,550 PAWTUXET AVE,PROVIDENCE,DARIO FORD (B A Dario Co).,85.0,"['cd1966/entry/1966_Page_113 (2).chop_22.png', 'cd1966/entry/1966_Page_113 (2).chop_23.png', 'cd1966/entry/1966_Page_113 (2).chop_24.png']",AUTOMOBILE GARAGES,"DARIO FORD (B A Dario Co). 550 Paw- tucket Av (Pawtucket), Tel 722-1960 (See Page 4 Buyers Guide)"
56,701,27 RAILROAD AVE,PROVIDENCE,DEPOT PARKING GROUNOS,100.0,['cd1966/entry/1966_Page_113 (2).chop_53.png'],AUTOMOBILE PARKING,DEPOT PARKING GROUNOS 27 RAILROAD ST
57,720,104 WATER ST,PROVIDENCE,MEYERS BROS PARKING SYSTEM,100.0,"['cd1966/entry/1966_Page_113 (3).chop_7.png', 'cd1966/entry/1966_Page_113 (3).chop_8.png']",AUTOMOBILE PARKING,MEYERS BROS PARKING SYSTEM 104 WATER ST
58,731,101 STILLMAN ST,PROVIDENCE,PARK N LOCK,100.0,['cd1966/entry/1966_Page_113 (3).chop_28.png'],AUTOMOBILE PARKING,PARK N LOCK 101 STILLMAN ST
59,746,4 KENNEDY PLZ,PROVIDENCE,*BUOGET RENT~A-CAR OF RHODE ISLAND INCE $,96.0,"['cd1966/entry/1966_Page_113 (3).chop_57.png', 'cd1966/entry/1966_Page_113 (3).chop_58.png']",AUTOMOBILE RENTING,*BUOGET RENT~A-CAR OF RHODE ISLAND INCE $4 KENNEDY PLAZA
60,759,504 BROADWAY ST,PROVIDENCE,NTI ALBERT R,100.0,['cd1966/entry/1966_Page_114 (1)_6.png'],. TOMOBILE REPAIRING-Contd,NTI ALBERT R 504% BROADWAY ST
61,764,370 WILLARD ST,PROVIDENCE,*S AUTO REPAIR,100.0,['cd1966/entry/1966_Page_114 (1)_14.png'],. TOMOBILE REPAIRING-Contd,*S AUTO REPAIR 370 WILLARD AV
62,770,400 SILVER LAKE AVE,PROVIDENCE,BRIELE BROS GARAGE,85.5,['cd1966/entry/1966_Page_114 (1)_25.png'],. TOMOBILE REPAIRING-Contd,BRIELE BROS GARAGE 400 SILVER
63,775,168 BROOM ST,PROVIDENCE,WORTON*'S AUTO REPAIRS,84.0,['cd1966/entry/1966_Page_114 (1)_36.png'],. TOMOBILE REPAIRING-Contd,WORTON*'S AUTO REPAIRS 168 CROOM ST
64,798,365 WILLARD ST,PROVIDENCE,VESPIA AUTO REPAIRING CO,100.0,"['cd1966/entry/1966_Page_114 (2)_8.png', 'cd1966/entry/1966_Page_114 (2)_9.png']",. TOMOBILE REPAIRING-Contd,VESPIA AUTO REPAIRING CO 365 WILLARD AV
65,801,150 BROADWAY ST,PROVIDENCE,WHITE ELECTRIC CO,100.0,['cd1966/entry/1966_Page_114 (2)_12.png'],. TOMOBILE REPAIRING-Contd,WHITE ELECTRIC CO 150 BROADWAY ST
66,808,568 BROADWAY ST,PROVIDENCE,FRANK*S AUTO TOP CO,100.0,['cd1966/entry/1966_Page_114 (2)_28.png'],AUTOMOBILE TRIMMERS AND TRIMMINGS,FRANK*S AUTO TOP CO 568 BROADWAY ST
67,822,526 POWER ST,PROVIDENCE,"CAPWELL AWNING CO,",100.0,"['cd1966/entry/1966_Page_114 (2)_70.png', 'cd1966/entry/1966_Page_114 (2)_71.png', 'cd1966/entry/1966_Page_114 (2)_72.png', 'cd1966/entry/1966_Page_114 (2)_73.png']",AWNINGS AND CANOPIES,"CAPWELL AWNING CO, 526 Power Rd (Pawtucket); Factory 310 Owen Av (Pawtucket), Tel PAwtucket 2-3386 (See Page 8 Buyers Guide)"
68,823,20 STEVENS RD,PROVIDENCE,PROVIDENCE AWNING & FLAG CO INC,100.0,"['cd1966/entry/1966_Page_114 (2)_74.png', 'cd1966/entry/1966_Page_114 (2)_75.png']",AWNINGS AND CANOPIES,PROVIDENCE AWNING & FLAG CO INC 20 STEVENS ST
69,887,86 LUCILLE ST,PROVIDENCE,PANNONE JOSEPH,93.5,['cd1966/entry/1966_Page_115 (1)_21.png'],BAKED GOODS-RETAIL-Contd,PANNONE JOSEPH 86 LUCILE ST
70,907,377 BROADWAY ST,PROVIDENCE,SOLITRO*S BAKERY,100.0,['cd1966/entry/1966_Page_115 (1)_43.png'],BAKED GOODS-RETAIL-Contd,SOLITRO*S BAKERY 377 BROADWAY ST
71,927,502 BROADWAY ST,PROVIDENCE,BORRELLI PERRY HIS ORCHESTRA,100.0,"['cd1966/entry/1966_Page_115 (1)_75.png', 'cd1966/entry/1966_Page_115 (1)_76.png']",BANDS AND ORCHESTRAS,BORRELLI PERRY  HIS ORCHESTRA 502 BROADWAY ST
72,938,286 MAIDEN LN,PROVIDENCE,PAWTUCKET INSTITUTION FOR SAVINGS,80.0,"['cd1966/entry/1966_Page_115 (2)_19.png', 'cd1966/entry/1966_Page_115 (2)_20.png']",*BANKSSAVINGS,"PAWTUCKET INSTITUTION FOR SAVINGS 286 Main (Pawtucket), Tel 726-5000"
73,939,1218 MAIDEN LN,PROVIDENCE,CENTERVILLE SAVINGS BANK.,80.0,"['cd1966/entry/1966_Page_115 (2)_22.png', 'cd1966/entry/1966_Page_115 (2)_23.png']",BANKS AND TRUST COMPANIES,"CENTERVILLE SAVINGS BANK. 1218 Main (West Warwick), Tel 821-9100"
74,950,463 MAIDEN LN,PROVIDENCE,"; Warren Branch,",80.0,['cd1966/entry/1966_Page_115 (3)_29.png'],BANKS AND TRUST COMPANIES,"Tel 941-4400; Warren Branch, 463 Main"
75,951,5 WESTMINSTER ST,PROVIDENCE,Tel CHerry,82.5,['cd1966/entry/1966_Page_115 (3)_30.png'],BANKS AND TRUST COMPANIES,Tel CHerry 5-7200; Westminster Office
76,952,1637 WARWICK AV,PROVIDENCE,"Warwick Office,",83.5,['cd1966/entry/1966_Page_115 (3)_34.png'],BANKS AND TRUST COMPANIES,"Warwick Office, 1637 Warwick Av. Tel"
77,954,1030 PARK AVE,PROVIDENCE,ston Office,92.0,"['cd1966/entry/1966_Page_115 (3)_38.png', 'cd1966/entry/1966_Page_115 (3)_39.png']",BANKS AND TRUST COMPANIES,ston Office 1030-48 Park Av (See Page - 12 Buyers Guide)
78,963,228 BROADWAY ST,PROVIDENCE,MASELLO BROS INC,100.0,['cd1966/entry/1966_Page_115 (3)_66.png'],BARBER AND BEAUTY SHOP EQUIPMENT AND SUPPLIES,MASELLO BROS INC 228 BROADWAY ST
79,989,357 BROADWAY ST,PROVIDENCE,DMADWAY BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (1)_30.png'],BARBER SHOPS,DMADWAY BARBER SHOP 357 BROADWAY ST
80,1009,959 NARRAGANSETT ST,PROVIDENCE,AN*S BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (1)_60.png'],BARBER SHOPS,AN*S BARBER SHOP 959 NARRAGANSETT
81,1017,2958 UNION AV,PROVIDENCE,MILE*S BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (1)_69.png'],BARBER SHOPS,MILE*S BARBER SHOP 2958 UNION AV
82,1072,263 BROADWAY ST,PROVIDENCE,LOMBARDI PETER A,100.0,['cd1966/entry/1966_Page_116 (2)_62.png'],"SMI H

7",LOMBARDI PETER A 263% BROADWAY ST
83,1089,3 LUONGO MEMORIAL SQ,PROVIDENCE,NICK*S BARBER SHOP,97.0,"['cd1966/entry/1966_Page_116 (3)_3.png', 'cd1966/entry/1966_Page_116 (3)_4.png']",Telephone 861-6800,NICK*S BARBER SHOP 3 LUONGO MEMORIAL sa
84,1102,3338 ELMWOOD AV,PROVIDENCE,PERSONALITY BARBER SHOP,100.0,"['cd1966/entry/1966_Page_116 (3)_19.png', 'cd1966/entry/1966_Page_116 (3)_20.png']",Telephone 861-6800,PERSONALITY BARBER SHOP 3338 ELMWOOD AV
85,1104,123 BROADWAY ST,PROVIDENCE,PETE'S BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (3)_22.png'],Telephone 861-6800,PETE'S BARBER SHOP 123 BROADWAY ST
86,1130,266 BROADWAY ST,PROVIDENCE,SAL*S BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (3)_54.png'],Telephone 861-6800,SAL*S BARBER SHOP 266 BROADWAY ST
87,1132,280 BROADWAY ST,PROVIDENCE,SAM*S BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (3)_56.png'],Telephone 861-6800,SAM*S BARBER SHOP 280% BROADWAY ST
88,1157,2798 SMITH ST,PROVIDENCE,TOM*S BARBER SHOP,100.0,['cd1966/entry/1966_Page_116 (3)_86.png'],Telephone 861-6800,TOM*S BARBER SHOP 2798 SMITH ST
89,1177,228 SOUTH ST,PROVIDENCE,EFROS BARNEY,80.5,['cd1966/entry/1966_Page_117 (1)_21.png'],BARREL. DEALERS,EFROS BARNEY 228 STH ST
90,1180,294 BROADWAY ST,PROVIDENCE,BATTERY SHOP & REBUILDING CO INC,100.0,"['cd1966/entry/1966_Page_117 (1)_40.png', 'cd1966/entry/1966_Page_117 (1)_41.png']",BATTERY DEALERS AND SERVICE,BATTERY SHOP & REBUILDING CO INC 294 BROADWAY ST
91,1182,449 FOUNTAIN ST,PROVIDENCE,STATE BATTERY CO,100.0,['cd1966/entry/1966_Page_117 (1)_44.png'],BATTERY DEALERS AND SERVICE,STATE BATTERY CO 449 FOUNTAIN ST
92,1186,145 BROADWAY ST,PROVIDENCE,BEARING SERVICE CO INC,100.0,"['cd1966/entry/1966_Page_117 (1)_52.png', 'cd1966/entry/1966_Page_117 (1)_53.png']",BEARINGSBALL AND ROLLER MANUFACTURERS,BEARING SERVICE CO INC 145 BROADWAY st
93,1247,484 BROADWAY ST,PROVIDENCE,DEE*S BEAUTY NOOK,100.0,['cd1966/entry/1966_Page_117 (2)_81.png'],BEAUTY SHOPS,DEE*S BEAUTY NOOK 484 BROADWAY ST
94,1252,6821 POTTERS AVE,PROVIDENCE,EASTON'S BEAUTY SALON,94.0,['cd1966/entry/1966_Page_117 (3)_2.png'],BEAUTY SHOPS,EASTON'S BEAUTY SALON 6821 POTTERS A>:
95,1257,463 SMITH HILL ST,PROVIDENCE,ELIZABETH BEAUTY SHOPPE,83.5,['cd1966/entry/1966_Page_117 (3)_9.png'],BEAUTY SHOPS,ELIZABETH BEAUTY SHOPPE 463 SMITH S
96,1278,205 THURBER ST,PROVIDENCE,GERALOINE'S BEAUTY SHOP,100.0,"['cd1966/entry/1966_Page_117 (3)_44.png', 'cd1966/entry/1966_Page_117 (3)_45.png']",BEAUTY SHOPS,GERALOINE'S BEAUTY SHOP 205 THURBER - AV
97,1279,1327 SOUTH CT,PROVIDENCE,'GERTRUDE*S BEAUTY SALON,83.5,['cd1966/entry/1966_Page_117 (3)_46.png'],BEAUTY SHOPS,'GERTRUDE*S BEAUTY SALON 1327 EODY S|
98,1304,2364 WESTMINSTER ST,PROVIDENCE,JO*AN THERESA ANN BEAUTY SALON,100.0,"['cd1966/entry/1966_Page_117 (3)_86.png', 'cd1966/entry/1966_Page_117 (3)_87.png']",BEAUTY SHOPS,JO*AN THERESA ANN BEAUTY SALON 2364 WESTMINSTER ST RM 418
99,1318,04 BROADWAY ST,PROVIDENCE,LA MODE BEAUTY SALON,100.0,['cd1966/entry/1966_Page_118 (1)_17.png'],BEAUTY SHOPS-Contd,LA MODE BEAUTY SALON 04 BROADWAY ST
