,Drop_Reason,File_List,Street,Text
59,"SCORE LESS THAN CUTOFF: Pir,67.0,PROVIDENCE","['cd1937/entry/1937_Page_212 (3)_19.png', 'cd1937/entry/1937_Page_212 (3)_20.png']",EMPIRE ST,KOERNER ENGINEERING CO 51 Pir telephone GA 5796See page 154
60,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_212 (3)_28.png'],N/A,
61,"SCORE LESS THAN CUTOFF: Fou tain,77.5,PROVIDENCE","['cd1937/entry/1937_Page_212 (3)_37.png', 'cd1937/entry/1937_Page_212 (3)_38.png']",FOUNTAIN ST,American Auto Supply Co Inc 91 Fou tain
62,"SCORE LESS THAN CUTOFF: Ric mond,77.5,PROVIDENCE","['cd1937/entry/1937_Page_212 (3)_69.png', 'cd1937/entry/1937_Page_212 (3)_70.png']",RICHMOND ST,Macks Thrift Headquarters 11 Ric mond
63,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_213 (1)_6.png'],N/A,*Automobile Accessories & Parts
64,"SCORE LESS THAN CUTOFF: -490 Main Pawtucket,68.0,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_20.png', 'cd1937/entry/1937_Page_213 (1)_21.png']",PAWTUXET AV,DeSOTO (Frank Crook Inc) 450-490 Main PawtucketSee page 69
65,"SCORE LESS THAN CUTOFF: Elmwood avSee top lines page 68,68.5,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_25.png', 'cd1937/entry/1937_Page_213 (1)_26.png', 'cd1937/entry/1937_Page_213 (1)_27.png']",ELMWOOD AVE,HUDSON Henley-Kimball Co The sales and service departments 635 Elm- wood avSee top lines and page 68
66,"SCORE LESS THAN CUTOFF: -490 Main Pawtucket,68.0,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_34.png', 'cd1937/entry/1937_Page_213 (1)_35.png']",PAWTUXET AV,PACKARD (Frank Crook Inc) 450-490 Main PawtucketSee page 69
67,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_36.png', 'cd1937/entry/1937_Page_213 (1)_37.png']",PAWTUXET AV,PLYMOUTH (Frank Crook Inc) 450- 490 Main PawtucketSee page 69
68,"SCORE LESS THAN CUTOFF: Elmwood avSee top lines page 68,68.5,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_41.png', 'cd1937/entry/1937_Page_213 (1)_42.png', 'cd1937/entry/1937_Page_213 (1)_43.png', 'cd1937/entry/1937_Page_213 (1)_44.png']",ELMWOOD AVE,TERRAPLANE Henley-Kimball Co The sales and service departments 635 Elmwood avSee top lines and page 68
69,"SCORE LESS THAN CUTOFF: BucklinSee Page 68,69.0,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_59.png', 'cd1937/entry/1937_Page_213 (1)_60.png']",BUCKLIN ST,HOWE H M CO Inc 93 BucklinSee Page 68
70,"SCORE LESS THAN CUTOFF: -490 Main Pawtucket,68.0,PROVIDENCE","['cd1937/entry/1937_Page_213 (1)_73.png', 'cd1937/entry/1937_Page_213 (1)_74.png']",PAWTUXET AV,REO (Frank Crook Inc) 450-490 Main PawtucketSee page 69
71,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_213 (1)_76.png'],N/A,
72,"SCORE LESS THAN CUTOFF: Hast av,75.0,PROVIDENCE","['cd1937/entry/1937_Page_213 (2)_69.png', 'cd1937/entry/1937_Page_213 (2)_70.png']",EAST ST,WINTERS WALTER Inc 144 Hast av Pawtucket (Dodge-Plymouth)
73,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_213 (3)_36.png'],N/A,(See Gasoline & Oil Service Stations)
74,EMPTY STREET,['cd1937/entry/1937_Page_213 (3)_70.png'],,Eddy & Ship St Garage 305 Eddy
75,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_214 (1)_1.png'],N/A,Automobile GaragesCon
76,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1937/entry/1937_Page_214 (1)_43.png'],ORMS ST,Speedway Garage Inc 19 Ormsbee av
77,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_214 (2)_40.png', 'cd1937/entry/1937_Page_214 (2)_41.png']",N/A,"Court House Parking Station, S Main nr Crawford"
78,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_214 (2)_45.png', 'cd1937/entry/1937_Page_214 (2)_46.png']",N/A,"Empire Parking Co, Empire corner Wash"
79,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_214 (2)_60.png', 'cd1937/entry/1937_Page_214 (2)_61.png']",N/A,"Majestic Parking, LaSalle sq junction Fountain"
80,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_214 (2)_62.png', 'cd1937/entry/1937_Page_214 (2)_63.png']",N/A,"Majestic Parking Station, Fountain cor Aborn"
81,"SCORE LESS THAN CUTOFF: S Water S Main near Crawford Snow,66.5,PROVIDENCE","['cd1937/entry/1937_Page_214 (2)_65.png', 'cd1937/entry/1937_Page_214 (2)_66.png', 'cd1937/entry/1937_Page_214 (2)_67.png']",CRAWFORD ST,"New Jersey Parking Corp 110 Dyer, 120 S Water, S Main near Crawford, Snow corner Chapel and 44 N Main"
82,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_214 (2)_78.png', 'cd1937/entry/1937_Page_214 (2)_79.png']",N/A,"Sullivan Joseph A, Fountain cor Em- pire"
83,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_214 (3)_4.png'],N/A,(See Radiator RepairersAutomobile)
84,"SCORE LESS THAN CUTOFF: Meet ee GQ,66.0,PROVIDENCE","['cd1937/entry/1937_Page_214 (3)_10.png', 'cd1937/entry/1937_Page_214 (3)_11.png']",MEETING ST,"Hertz Drive Yourself Station 236 Meet ee
GQ"
85,"SCORE LESS THAN CUTOFF: Corey,73.0,PROVIDENCE",['cd1937/entry/1937_Page_214 (3)_23.png'],COPLEY LN,Auburn Service 40 Corey
86,"SCORE LESS THAN CUTOFF: Lamb,67,PROVIDENCE",['cd1937/entry/1937_Page_214 (3)_33.png'],LABAN ST,Capitol Auto Repairs 9 Lamb
87,"SCORE LESS THAN CUTOFF: W verly,77.0,PROVIDENCE","['cd1937/entry/1937_Page_214 (3)_36.png', 'cd1937/entry/1937_Page_214 (3)_37.png']",BEVERLY ST,Clegg Skipper Auto Repairing 150 W verly
88,"SCORE LESS THAN CUTOFF: BucklinSe page 68,73.0,PROVIDENCE","['cd1937/entry/1937_Page_214 (3)_71.png', 'cd1937/entry/1937_Page_214 (3)_72.png']",BUCKLIN ST,HOWE H M CO Inc 93 BucklinSe page 68
89,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_1.png'],N/A,
90,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_3.png'],N/A,See page 67
91,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_17.png'],N/A,@ Souci
92,"SCORE LESS THAN CUTOFF: MtPleas-,67.0,PROVIDENCE",['cd1937/entry/1937_Page_215 (1)_18.png'],MAPLE ST,i MtPleasant Avenue Garage 55 MtPleas-
93,EMPTY STREET,['cd1937/entry/1937_Page_215 (1)_19.png'],,@ ant av
94,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_23.png'],N/A,lin
95,"SCORE LESS THAN CUTOFF: Broad New Olney Street Garage 1 Pratt Nicks Auto Body & Radiator Works 56 Federal Norton Clarence 172 Summer Oda jietlows Square Garage 292 Plaine Paquins Garage 42 Westfield Pearson Bros 308 Fountain Pelchat John O 73 Hanover Pettruglio Vito 89 Huntington av,33.5,PROVIDENCE",['cd1937/entry/1937_Page_215 (1)_24.png'],PETTIS ST,"Nelsons Garage rear 1070 Broad

New Olney Street Garage 1 Pratt

Nicks Auto Body & Radiator Works 56
Federal

Norton Clarence 172 Summer

Oda jietlows Square Garage 292 Plain-

e

Paquins Garage 42 Westfield

Pearson Bros 308 Fountain

Pelchat John O 73 Hanover

Pettruglio Vito 89 Huntington av

Pontiac Service 450 Potters av

Providence Automatic Engineering Inc
54 Parkis av

Reed Howard R 78 Niantic av

Reeds Garage 40 Bradford

Rivard Dona A rear 10 Ringgold

River Avenue Service Station 236
River av .

Roberge Auto Repairs 25 Miles av

Rose John P 110 Aldrich

Salisbury Auto Service 1315 Broad

Sisson Howard Arnold 115 Clifford

Smith Herbert I 84 Harkness

Stillman Chas E 471 Plainfield

Thornley Walter E 1060 Hope

Tramonti Motors 315 Bway

Trinity Square Super Service 404 Broad

Vespia John 365 Willard av

Villas Auto Body & Radiator Shop 7

' Duncan av"
96,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_26.png'],N/A,av
97,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1937/entry/1937_Page_215 (1)_27.png'],10TH ST,fA Washington Park Service Station 1280
98,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_28.png'],N/A,HM Eddy
99,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_31.png'],N/A,HH  (electns)
100,"SCORE LESS THAN CUTOFF: Rugby Zampini Guido J 240 Pavilion av,69.0,PROVIDENCE",['cd1937/entry/1937_Page_215 (1)_32.png'],PAVILION AVE,"Whites Garage 326 Rugby
Zampini Guido J 240 Pavilion av"
101,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_33.png'],N/A,
102,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_34.png'],N/A,
103,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_35.png'],N/A,
104,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_36.png'],N/A,| *Automobile Service Stations
105,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_37.png'],N/A,f] HENLEY-KIMBALL CO The (Terra-
106,"SCORE LESS THAN CUTOFF: LAVALLE JOHN B CO 69 Elmerove av,63.0,PROVIDENCE",['cd1937/entry/1937_Page_215 (1)_40.png'],ELMGROVE AVE,"fl top lines and page 68
LAVALLE JOHN B CO 69 Elmerove av"
107,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_41.png'],N/A,"{| (Rayfield carburetors)See page 67
PONTIAC (Bradburn Motors Co) 450"
108,EMPTY STREET,['cd1937/entry/1937_Page_215 (1)_42.png'],,[| Potters avSee page 68
109,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_43.png'],N/A,
110,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_44.png'],N/A,Automobile Top Mfrs
111,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1937/entry/1937_Page_215 (1)_47.png'],8TH ST,li page 68
112,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_52.png'],N/A,
113,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (1)_53.png'],N/A,
114,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (2)_1.png'],N/A,
115,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1937/entry/1937_Page_215 (2)_44.png', 'cd1937/entry/1937_Page_215 (2)_45.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 ThirdSee page 130
116,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1937/entry/1937_Page_215 (2)_52.png'],SHAW ST,Atlantic Burlap Bag Co 10 Shawmut
117,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1937/entry/1937_Page_215 (2)_54.png'],SHAW ST,Backman S & Co 11 Shawmut
118,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1937/entry/1937_Page_215 (2)_55.png'],BLACKSTONE ST,Blazer Bag Co 58 Black
119,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (2)_57.png'],N/A,Barstow Henry B foot of South Angell
120,EMPTY STREET,"['cd1937/entry/1937_Page_215 (2)_58.png', 'cd1937/entry/1937_Page_215 (2)_59.png']",,"Red Bridge Live Bait Shop, Waterman st at Red Bridge"
121,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_215 (3)_1.png'],N/A,
122,"SCORE LESS THAN CUTOFF: Mussolini,63,PROVIDENCE",['cd1937/entry/1937_Page_215 (3)_23.png'],MESSINA ST,Corrente Lorenzo 58 Mussolini
123,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_216 (1)_1.png'],N/A,216
124,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_216 (1)_2.png'],N/A,"Bakers, RetailCon"
125,"SCORE LESS THAN CUTOFF: to 394 WestminsterSee insert opp page 397,65.0,PROVIDENCE","['cd1937/entry/1937_Page_216 (1)_25.png', 'cd1937/entry/1937_Page_216 (1)_26.png', 'cd1937/entry/1937_Page_216 (1)_27.png']",WESTMINSTER ST,PROVIDENCE PUBLIC MARKET CO 380 to 394 WestminsterSee insert opp page 397
126,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1937/entry/1937_Page_216 (1)_49.png'],SHAW ST,Skackauskos John 16 Shawmut
127,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_216 (2)_1.png'],N/A,PROVIDENCE BUSINESS FINDER
128,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_216 (2)_3.png', 'cd1937/entry/1937_Page_216 (2)_4.png']",N/A,RUMFORD CHEMICAL WORKS Rum- ford-See page 116
129,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE","['cd1937/entry/1937_Page_216 (2)_11.png', 'cd1937/entry/1937_Page_216 (2)_12.png']",EDDY ST,Denishs Band and Orchestra 55 Hddy rm 303
130,"SCORE LESS THAN CUTOFF: Main, Arctic,63.0,PROVIDENCE","['cd1937/entry/1937_Page_216 (2)_34.png', 'cd1937/entry/1937_Page_216 (2)_35.png', 'cd1937/entry/1937_Page_216 (2)_36.png']",MARTIN AVE,"CENTREVILLE NATIONAL BANK 1218 Main, Arctic (PO, W Warwick) See page 80"
131,FAILED TO PARSE AN ADDRESS,"['cd1937/entry/1937_Page_216 (2)_37.png', 'cd1937/entry/1937_Page_216 (2)_38.png']",N/A,CITIZENS SAVINGS BANK Westmin- ster junction CranstonSee page 79
132,"SCORE LESS THAN CUTOFF: Smith Centredale,71.5,PROVIDENCE","['cd1937/entry/1937_Page_216 (2)_45.png', 'cd1937/entry/1937_Page_216 (2)_46.png', 'cd1937/entry/1937_Page_216 (2)_47.png']",CENTRAL AVE,GREENVILLE TRUST COMPANY Greenville branch 1991 Smith Centre- daleSee page 78
133,"SCORE LESS THAN CUTOFF: Main Phenix,56,PROVIDENCE","['cd1937/entry/1937_Page_216 (2)_72.png', 'cd1937/entry/1937_Page_216 (2)_73.png', 'cd1937/entry/1937_Page_216 (2)_74.png']",MENI CT,"PHENIX TRUST COMPANY 710 Main Phenix (PO, W Warwick)See page 79"
134,"SCORE LESS THAN CUTOFF: S Main branches Empire-Aborn sts 87-93 Empire 22-30 Aborn, Olneyville Branch 1917-1921 Westminster,60,PROVIDENCE","['cd1937/entry/1937_Page_216 (2)_75.png', 'cd1937/entry/1937_Page_216 (2)_76.png', 'cd1937/entry/1937_Page_216 (2)_77.png', 'cd1937/entry/1937_Page_216 (2)_78.png', 'cd1937/entry/1937_Page_216 (2)_79.png']",WESTMINSTER ST,"PROVIDENCE INSTITUTION FOR SAVINGS 86 S Main branches Em- pire-Aborn sts 87-93 Empire 22-30 Aborn, Olneyville Branch 1917-1921 WestminsterSee page 73"
135,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_216 (3)_5.png'],N/A,. Ville sq
136,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_216 (3)_65.png'],N/A,"Bigney Clarence M, Union sta

any"
137,"SCORE LESS THAN CUTOFF: Prairleav,75.0,PROVIDENCE",['cd1937/entry/1937_Page_216 (3)_77.png'],PRAIRIE AVE,Buonaiuto Giuliano 101 Prairleav
138,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_217 (1)_21.png'],N/A,
139,"SCORE LESS THAN CUTOFF: Bway DeIMastro Nicola 675 Chalkstone av,71.5,PROVIDENCE",['cd1937/entry/1937_Page_217 (1)_49.png'],CHALKSTONE AVE,"DeLellis Louis 379 Bway
DeIMastro Nicola 675 Chalkstone av"
140,"SCORE LESS THAN CUTOFF: Harold MiRenzo Luigi 145 Knight Dolee Carlo 363 Admiral,48.0,PROVIDENCE",['cd1937/entry/1937_Page_217 (1)_72.png'],FELIX MIRANDO WY,"DiPippo Nicola 5 Harold
MiRenzo Luigi 145 Knight
Dolee Carlo 363 Admiral"
141,"SCORE LESS THAN CUTOFF: Weybosset Dreyfus Hotel Barber Shop 94 Mathew-,66.5,PROVIDENCE","['cd1937/entry/1937_Page_217 (1)_74.png', 'cd1937/entry/1937_Page_217 (1)_75.png']",WEYBOSSET ST,"Donato Jos 382 Weybosset
Dreyfus Hotel Barber Shop 94 Mathew-"
142,FAILED TO PARSE AN ADDRESS,['cd1937/entry/1937_Page_218 (1)_1.png'],N/A,BarbersCon
