,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
11,197,24 MASON AV,PROVIDENCE,Cherry & Webb Broadcasting Co,100.0,['cd1960/entry/1960_Page_94 (2)_31.png'],ADVERTISING COUNSEL and SERVICE,Cherry & Webb Broadcasting Co 24 Mason
12,205,170 BROADWAY ST,PROVIDENCE,Curtis Circulation Co,100.0,['cd1960/entry/1960_Page_94 (2)_46.png'],ADVERTISING REPRESENTATIVES NEWSPAPER and MAGAZINE:,Curtis Circulation Co 170 Broadway
13,224,444 WELLINGTON AVE,PROVIDENCE,"MADE-RITE ALUMINUM WINDOW CO (Manufacturers Aluminum Windows, Doors, Jalousies),",81.0,"['cd1960/entry/1960_Page_94 (3)_38.png', 'cd1960/entry/1960_Page_94 (3)_39.png', 'cd1960/entry/1960_Page_94 (3)_40.png', 'cd1960/entry/1960_Page_94 (3)_41.png', 'cd1960/entry/1960_Page_94 (3)_42.png', 'cd1960/entry/1960_Page_94 (3)_43.png']",*ALUMINUM AWNINGS,"MADE-RITE ALUMINUM WINDOW CO (Manufacturers Aluminum Windows, Doors, Jalousies), 444 Wellington av, Cranston, Tel STuart 1-5420 (See Yel- low Page 2)"
14,225,444 WELLINGTON AVE,PROVIDENCE,"MADE-RITE ALUMINUM WINDOW CO (Manufacturers Aluminum Windows, Doors, Jalousies),",81.0,"['cd1960/entry/1960_Page_94 (3)_45.png', 'cd1960/entry/1960_Page_94 (3)_46.png', 'cd1960/entry/1960_Page_94 (3)_47.png', 'cd1960/entry/1960_Page_94 (3)_48.png', 'cd1960/entry/1960_Page_94 (3)_49.png', 'cd1960/entry/1960_Page_94 (3)_50.png']",*ALUMINUM DOORS,"MADE-RITE ALUMINUM WINDOW CO (Manufacturers Aluminum Windows, Doors, Jalousies), 444 Wellington av, Cranston. Tel STuart 1-5420 (See Yel- low Page 2)"
15,228,444 WELLINGTON AVE,PROVIDENCE,"(Manufacturers Aluminum Windows, Doors, Jalousies),",81.0,"['cd1960/entry/1960_Page_95 (1)_3.png', 'cd1960/entry/1960_Page_95 (1)_4.png', 'cd1960/entry/1960_Page_95 (1)_5.png', 'cd1960/entry/1960_Page_95 (1)_6.png']",ALUMINUM WINDOWS MADE-RITE ALUMINUM WINDOW CO,"(Manufacturers Aluminum Windows, Doors, Jalousies), 444 Wellington av, Cranston, Tel STuart 1-5420 (See Yel- low Page 2) ."
16,269,235 BROADWAY ST,PROVIDENCE,Broadway Apartments,100.0,['cd1960/entry/1960_Page_95 (2)_17.png'],APARTMENT BUILDINGS,Broadway Apartments 235 Broadway
17,272,485 BROADWAY ST,PROVIDENCE,Carol Lois Apartments,100.0,['cd1960/entry/1960_Page_95 (2)_20.png'],APARTMENT BUILDINGS,Carol Lois Apartments 485 Broadway
18,273,411 WEYBOSSET ST,PROVIDENCE,Cathedral] Apartments,100.0,['cd1960/entry/1960_Page_95 (2)_21.png'],APARTMENT BUILDINGS,Cathedral] Apartments 411 Weybosset
19,288,189 BROADWAY ST,PROVIDENCE,DeMoura Joseph,100.0,['cd1960/entry/1960_Page_95 (2)_38.png'],APARTMENT BUILDINGS,DeMoura Joseph  189 Broadway
20,294,14 EARL DR,PROVIDENCE,Earl Apartments,100.0,['cd1960/entry/1960_Page_95 (2)_44.png'],APARTMENT BUILDINGS,Earl Apartments 14 Earl
21,322,7 BROWNELL ST,PROVIDENCE,Hillcrest Apartments,100.0,['cd1960/entry/1960_Page_95 (2)_69.png'],APARTMENT BUILDINGS,Hillcrest Apartments 7 Brownell
22,326,142 IRVING ST,PROVIDENCE,Jacksonian The,87.0,['cd1960/entry/1960_Page_95 (2)_73.png'],APARTMENT BUILDINGS,Jacksonian The 142-146 Irving av
23,346,4110 PINE ST,PROVIDENCE,Marion Apartments,100.0,['cd1960/entry/1960_Page_95 (3)_9.png'],APARTMENT BUILDINGS,Marion Apartments 4110 Pine
24,353,1894 SMITH ST,PROVIDENCE,Mohican Apartments,100.0,['cd1960/entry/1960_Page_95 (3)_16.png'],APARTMENT BUILDINGS,Mohican Apartments 1894 Smith
25,360,421 WEYBOSSET ST,PROVIDENCE,Paramount Apartments,100.0,['cd1960/entry/1960_Page_95 (3)_24.png'],APARTMENT BUILDINGS,Paramount Apartments 421 Weybosset
26,362,454 BROADWAY ST,PROVIDENCE,Pascone Apartments,100.0,['cd1960/entry/1960_Page_95 (3)_26.png'],APARTMENT BUILDINGS,Pascone Apartments 454 Broadway
27,374,103 BROADWAY ST,PROVIDENCE,Sherbrook The,100.0,['cd1960/entry/1960_Page_95 (3)_38.png'],APARTMENT BUILDINGS,Sherbrook The 103 Broadway
28,437,48 ARCADE ST,PROVIDENCE,Rakatansky Ira,85.0,['cd1960/entry/1960_Page_96 (1)_46.png'],ARCHITECTS,Rakatansky Ira 48 Arcade bldg
29,468,545 PLEASANT AV,PROVIDENCE,Nincheri Guido,94.0,['cd1960/entry/1960_Page_96 (2)_30.png'],ARTISTS (See also ArtistsCommercial),Nincheri Guido 545 Mt Pleasant av
30,483,58 ARCADE ST,PROVIDENCE,Gingras Ernest A,85.0,['cd1960/entry/1960_Page_96 (2)_47.png'],ARTISTSCOMMERCIAL,Gingras Ernest A 58 Arcade bldg
31,493,46 ARCADE ST,PROVIDENCE,Okerblom Wm A,85.0,['cd1960/entry/1960_Page_96 (2)_57.png'],ARTISTSCOMMERCIAL,Okerblom Wm A 46 Arcade bldg
32,496,46 ARCADE ST,PROVIDENCE,Turner Don,85.0,['cd1960/entry/1960_Page_96 (2)_60.png'],ARTISTSCOMMERCIAL,Turner Don 46 Arcade bldg
33,498,35 WESTMINSTER ST,PROVIDENCE,Young Andrew A,100.0,['cd1960/entry/1960_Page_96 (2)_62.png'],ARTISTSCOMMERCIAL,Young Andrew A 35 Westminster 3d fl
34,514,63 VAN ZANDT AVE,PROVIDENCE,Providence Ash Removing Co,85.5,['cd1960/entry/1960_Page_96 (3)_34.png'],ASH and REFUSE REMOVERS,Providence Ash Removing Co 63 VanZandt
35,518,809 INDUSTRIAL DR,PROVIDENCE,"AUTOMOBILE LEGAL ASSOCIATION,",83.5,"['cd1960/entry/1960_Page_96 (3)_46.png', 'cd1960/entry/1960_Page_96 (3)_47.png', 'cd1960/entry/1960_Page_96 (3)_48.png', 'cd1960/entry/1960_Page_96 (3)_49.png', 'cd1960/entry/1960_Page_96 (3)_50.png']","*ASSOCIATIONS, CLUBS and SOCIETIES (See also Clubs and Organizations)","AUTOMOBILE LEGAL ASSOCIATION, 809 | Industrial Bank Bldg, Tel GAspee 1-8723"
36,526,309 TURKS HEAD PL,PROVIDENCE,"}-Bawyer Ada L,",87.5,['cd1960/entry/1960_Page_97 (1)_14.png'],*ATTORNE YS8-at- LAW (See also Law Offices),"}-Bawyer Ada L, 309-310 Turks Head Bldg"
37,538,186 BROADWAY ST,PROVIDENCE,A & J Auto Ignition Co,100.0,['cd1960/entry/1960_Page_97 (1)_53.png'],AUTOMOBILE ACCESSORIES and PARTS~RETAIL,A & J Auto Ignition Co 186 Broadway
38,539,574 BROADWAY ST,PROVIDENCE,A & V Auto Supply Co,100.0,['cd1960/entry/1960_Page_97 (1)_54.png'],AUTOMOBILE ACCESSORIES and PARTS~RETAIL,A & V Auto Supply Co 574 Broadway
39,542,584 BROADWAY ST,PROVIDENCE,Atlantic Motor Parts Co,100.0,['cd1960/entry/1960_Page_97 (1)_57.png'],AUTOMOBILE ACCESSORIES and PARTS~RETAIL,Atlantic Motor Parts Co 584 Broadway
40,551,181 BROADWAY ST,PROVIDENCE,Doyle Auto Supply Co,100.0,['cd1960/entry/1960_Page_97 (1)_64.png'],AUTOMOBILE ACCESSORIES and PARTS~RETAIL,Doyle Auto Supply Co 181 Broadway
41,557,91 BROADWAY ST,PROVIDENCE,Globe Auto Supply Inc,100.0,['cd1960/entry/1960_Page_97 (1)_70.png'],AUTOMOBILE ACCESSORIES and PARTS~RETAIL,Globe Auto Supply Inc 91 Broadway
42,559,137 CHARLES ST,PROVIDENCE,Hope Cycle & Auto Supply Co,100.0,['cd1960/entry/1960_Page_97 (1)_72.png'],AUTOMOBILE ACCESSORIES and PARTS~RETAIL,Hope Cycle & Auto Supply Co 137 Charles
43,576,323 PEARL AVE,PROVIDENCE,Cooper-Lewis Co Inc,100.0,['cd1960/entry/1960_Page_97 (2)_24.png'],AUTOMOBILE ACCESSORIES and PARTSWHOLESALE and JOBBERS,Cooper-Lewis Co Inc 323 Pearl
44,583,135 BROADWAY ST,PROVIDENCE,Montgomery Distributors Inc,90.0,"['cd1960/entry/1960_Page_97 (2)_33.png', 'cd1960/entry/1960_Page_97 (2)_34.png']",AUTOMOBILE ACCESSORIES and PARTSWHOLESALE and JOBBERS,Montgomery Distributors Inc 135-141 Broadway
45,588,809 INDUSTRIAL DR,PROVIDENCE,"AUTOMOBILE LEGAL ASSOCIATION,",83.5,"['cd1960/entry/1960_Page_97 (2)_42.png', 'cd1960/entry/1960_Page_97 (2)_43.png', 'cd1960/entry/1960_Page_97 (2)_44.png']",*AUTOMOBILE ASSOCIATIONS (See also Clubs),"AUTOMOBILE LEGAL ASSOCIATION, 809 Industrial Bank Bldg. Tel GAspee > 1-8723"
46,594,353 PEARL AVE,PROVIDENCE,Badessas Auto Body Works,100.0,['cd1960/entry/1960_Page_97 (2)_58.png'],AUTOMOBILE BODY REPAIRERS,Badessas Auto Body Works 353 Pearl
47,617,289 PEARL AVE,PROVIDENCE,J & M Auto Service,100.0,['cd1960/entry/1960_Page_97 (3)_19.png'],AUTOMOBILE BODY REPAIRERS,J & M Auto Service 289 Pearl
48,622,805 CRANSTON ST,PROVIDENCE,Neys Auto Body,100.0,['cd1960/entry/1960_Page_97 (3)_24.png'],AUTOMOBILE BODY REPAIRERS,Neys Auto Body 805 Cranston
49,656,128 BROADWAY ST,PROVIDENCE,Mulry H T Chevrolet Co,100.0,['cd1960/entry/1960_Page_98 (1)_3.png'],AUTOMOBILE DEALERS,Mulry H T Chevrolet Co 128 Broadway
50,664,777 STANTON ST,PROVIDENCE,"TASCA FORD SALES INC,",86.0,"['cd1960/entry/1960_Page_98 (1)_21.png', 'cd1960/entry/1960_Page_98 (1)_22.png']",TELE PHONES,"TASCA FORD SALES INC, 777 Taunton av (E Prov), Tel GEneva 4-7474"
51,665,365 BROADWAY ST,PROVIDENCE,Tramonti Motor Sales Inc,88.0,['cd1960/entry/1960_Page_98 (1)_23.png'],TELE PHONES,Tramonti Motor Sales Inc 365 Broadwav
52,681,555 ELLWOOD AV,PROVIDENCE, CRISS CADILLAC CO,93.5,"['cd1960/entry/1960_Page_98 (1)_49.png', 'cd1960/entry/1960_Page_98 (1)_50.png', 'cd1960/entry/1960_Page_98 (1)_51.png']",AUTOMOBILE DEALERSUSED CARS,"CRISS CADILLAC CO, 555 and 610 El- wood av, Tel HOpkins 1-0086 (See Yel- low Page 4)"
53,682,610 ELLWOOD AV,PROVIDENCE, CRISS CADILLAC CO,93.5,"['cd1960/entry/1960_Page_98 (1)_49.png', 'cd1960/entry/1960_Page_98 (1)_50.png', 'cd1960/entry/1960_Page_98 (1)_51.png']",AUTOMOBILE DEALERSUSED CARS,"CRISS CADILLAC CO, 555 and 610 El- wood av, Tel HOpkins 1-0086 (See Yel- low Page 4)"
54,728,777 STANTON ST,PROVIDENCE,"TASCA FORD SALES INC,",86.0,"['cd1960/entry/1960_Page_98 (2)_31.png', 'cd1960/entry/1960_Page_98 (2)_32.png']",AUTOMOBILE DEALERSUSED CARS,"TASCA FORD SALES INC, 777 Taunton av (E Prov), Tel GEneva 4-7474"
55,744,55 PLEASANT AV,PROVIDENCE,Mt Pleasant Avenue Garage,94.0,"['cd1960/entry/1960_Page_98 (2)_57.png', 'cd1960/entry/1960_Page_98 (2)_58.png']",AUTOMOBILE GARAGES (See also Automobile Repairing),Mt Pleasant Avenue Garage 55 Mt Pleas- ant av
56,760,291 PEARL AVE,PROVIDENCE,A & G Auto Painting Co,100.0,['cd1960/entry/1960_Page_98 (3)_18.png'],AUTOMOBILE PAINTERS,A & G Auto Painting Co 291 Pearl
57,768,69 BROADWAY ST,PROVIDENCE,Broadway Parking Lot,100.0,['cd1960/entry/1960_Page_98 (3)_32.png'],AUTOMOBILE PARKING,Broadway Parking Lot 69 Broadway
58,775,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1960/entry/1960_Page_98 (3)_41.png'],AUTOMOBILE PARKING,Depot Parking Grounds 27 Railroad
59,798,101 STILLMAN ST,PROVIDENCE,Park N Lock,100.0,['cd1960/entry/1960_Page_98 (3)_74.png'],AUTOMOBILE PARKING,Park N Lock 101 Stillman
60,822,416 FOUNTAIN ST,PROVIDENCE, i Davis Drive Yourself Co Inc,100.0,"['cd1960/entry/1960_Page_99 (1)_34.png', 'cd1960/entry/1960_Page_99 (1)_35.png']",AUTOMOBILE RENTING,i Davis Drive Yourself Co Inc 1 Dorrance and 416 Fountain
61,824,370 WILLARD ST,PROVIDENCE,Sheridan & Dorr,100.0,['cd1960/entry/1960_Page_99 (1)_37.png'],AUTOMOBILE RENTING,Sheridan & Dorr 370 Willard av
62,829,421 HARRISON ST,PROVIDENCE,", Butler Auto Service rear",100.0,['cd1960/entry/1960_Page_99 (1)_47.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),", Butler Auto Service rear 421 Harrison"
63,839,138 RANDALL RD,PROVIDENCE,Fratus Brake & Wheel Service Inc,86.0,"['cd1960/entry/1960_Page_99 (1)_67.png', 'cd1960/entry/1960_Page_99 (1)_68.png']",AUTOMOBILE REPAIRING (See also Automobile Garages),Fratus Brake & Wheel Service Inc 138 Randali
64,849,29 SOUTH WILLIAMS ST,PROVIDENCE,Meadus Anthony S,100.0,['cd1960/entry/1960_Page_99 (2)_4.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Meadus Anthony S 29 S Williams
65,857,497 BROADWAY ST,PROVIDENCE,Payette Hervey E,100.0,['cd1960/entry/1960_Page_99 (2)_14.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Payette Hervey E 497 Broadway
66,861,566 BROADWAY ST,PROVIDENCE,Portland Transmission Exchange Inc,100.0,"['cd1960/entry/1960_Page_99 (2)_20.png', 'cd1960/entry/1960_Page_99 (2)_21.png']",AUTOMOBILE REPAIRING (See also Automobile Garages),Portland Transmission Exchange Inc 566 Broadway
67,862,120 BROADWAY ST,PROVIDENCE,Providence Auto Ignition Co,100.0,['cd1960/entry/1960_Page_99 (2)_22.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Providence Auto Ignition Co 120 Broadway
68,878,365 WILLARD ST,PROVIDENCE,Vespia John,100.0,['cd1960/entry/1960_Page_99 (2)_39.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Vespia John 365 Willard av
69,880,150 BROADWAY ST,PROVIDENCE,White Electric Co,100.0,['cd1960/entry/1960_Page_99 (2)_41.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),White Electric Co 150 Broadway
70,888,568 BROADWAY ST,PROVIDENCE, Franks Auto Top Co,100.0,"['cd1960/entry/1960_Page_99 (2)_54.png', 'cd1960/entry/1960_Page_99 (2)_55.png']",AUTOMOBILE TRIMMERS and TRIMMINGS,Franks Auto Top Co 568 Broadway and 883 Elmwood av
71,912,20 STEVENS RD,PROVIDENCE,Providence Awning & Flag Co (canvas),83.5,"['cd1960/entry/1960_Page_99 (3)_25.png', 'cd1960/entry/1960_Page_99 (3)_26.png']",AWNINGS and CANOPIES,Providence Awning & Flag Co (canvas) 20 Stevens lst fl
72,915,310 OWEN ST,PROVIDENCE,"CAPWELL AWNING CO, Office 526 Power rd, Factory",100.0,"['cd1960/entry/1960_Page_99 (3)_31.png', 'cd1960/entry/1960_Page_99 (3)_32.png', 'cd1960/entry/1960_Page_99 (3)_33.png', 'cd1960/entry/1960_Page_99 (3)_34.png']",*AWNINGS and TENTS,"CAPWELL AWNING CO, Office 526 Power rd, Factory 310 Owen av (Pawtucket), Tel PAwtucket 2-3386 (See Yellow Page 6)"
73,917,11 ARCADE ST,PROVIDENCE, SMITH MAURICE C CO INC,85.0,"['cd1960/entry/1960_Page_99 (3)_37.png', 'cd1960/entry/1960_Page_99 (3)_38.png', 'cd1960/entry/1960_Page_99 (3)_39.png']","*BADGESPLASTIC, CELLULOID and METAL","SMITH MAURICE C CO INC, 169 Dorrance and 11 Arcade Bldg, Tel GAspee 1-1064 (See Yellow Page 85)"
74,928,15 STEVENS RD,PROVIDENCE,Rhode Island Burlap Bag Co,91.0,['cd1960/entry/1960_Page_100 (1)_6.png'],BAG MANUFACTURERS,Rhode Island Burlap Bag Co 15 Stevens 2d
75,938,2 ARCADE ST,PROVIDENCE,Andersons,85.5,['cd1960/entry/1960_Page_100 (1)_19.png'],BAKED GOODS~RETAIL,Andersons 2 Arcade bidg
76,971,4574 MANTON AVE,PROVIDENCE,Gem Ravioli Co,100.0,['cd1960/entry/1960_Page_100 (1)_52.png'],BAKED GOODS~RETAIL,Gem Ravioli Co 4574 Manton av
77,995,506 KILLINGLY ST,PROVIDENCE,Mercurio Joseph W jr,100.0,['cd1960/entry/1960_Page_100 (1)_76.png'],BAKED GOODS~RETAIL,Mercurio Joseph W jr 506 Killingly
78,1031,6074 CHARLES ST,PROVIDENCE,Valentes Bakery,100.0,['cd1960/entry/1960_Page_100 (2)_36.png'],BAKED GOODS~RETAIL,Valentes Bakery 6074 Charles
79,1053,502 BROADWAY ST,PROVIDENCE,Borrelli Perry & His Orchestra,100.0,"['cd1960/entry/1960_Page_100 (2)_69.png', 'cd1960/entry/1960_Page_100 (2)_70.png']",BANDS and ORCHESTRAS,Borrelli Perry & His Orchestra 502 Broad- way
80,1068,255 MAIDEN LN,PROVIDENCE,"PAWTUCKET INSTITUTION FOR SAV- INGS,",80.0,"['cd1960/entry/1960_Page_100 (3)_51.png', 'cd1960/entry/1960_Page_100 (3)_52.png', 'cd1960/entry/1960_Page_100 (3)_53.png']",BANKS and TRUST COMPANIES,"PAWTUCKET INSTITUTION FOR SAV- INGS, 255 Main (Pawtucket), Tel PAw- tucket 6-5000"
81,1070,661 BROADWAY ST,PROVIDENCE, Plantations Bank of Rhode Island,100.0,"['cd1960/entry/1960_Page_100 (3)_59.png', 'cd1960/entry/1960_Page_100 (3)_60.png']",BANKS and TRUST COMPANIES,"Plantations Bank of Rhode Island 95u Broad, 661 Broadway and 61 Weybosset"
82,1072,1637 WARWICK AV,PROVIDENCE,Warwick Office,100.0,"['cd1960/entry/1960_Page_100 (3)_74.png', 'cd1960/entry/1960_Page_100 (3)_75.png']",BANKS and TRUST COMPANIES,Warwick Office 1637 Warwick av (See Yellow Page 13)
83,1074,1 OLNEYVILLE SQ,PROVIDENCE, er,100.0,['cd1960/entry/1960_Page_101 (1)_7.png'],and TRUST COMPANIESContd,"er, 1 Olneyville sq, 434 Smith and 244
 Weybosset (See Yellow Page 14)"
84,1083,29 ARCADE ST,PROVIDENCE,. reade Barber Shop,85.0,['cd1960/entry/1960_Page_101 (1)_24.png'],BARBER SHOPS,. reade Barber Shop 29 Arcade bldg
85,1095,357 BROADWAY ST,PROVIDENCE,roadway Barber Shop,100.0,['cd1960/entry/1960_Page_101 (1)_44.png'],BARBER SHOPS,roadway Barber Shop 357 Broadway
86,1096,560 BROADWAY ST,PROVIDENCE,roadway Tonsorial Parlor,100.0,['cd1960/entry/1960_Page_101 (1)_45.png'],BARBER SHOPS,roadway Tonsorial Parlor 560 Broadway
87,1100,1544 CHARLES ST,PROVIDENCE,mpinha John,100.0,['cd1960/entry/1960_Page_101 (1)_52.png'],BARBER SHOPS,mpinha John 1544 Charles
88,1128,54 PLEASANT AV,PROVIDENCE,DeRensis Ferdinand,94.0,['cd1960/entry/1960_Page_101 (2)_7.png'],BARBER SHOPS,DeRensis Ferdinand 54 Mt Pleasant av
89,1136,944 DORRANCE ST,PROVIDENCE,Dorrance Street Barber Shop,92.0,"['cd1960/entry/1960_Page_101 (2)_15.png', 'cd1960/entry/1960_Page_101 (2)_16.png']",BARBER SHOPS,Dorrance Street Barber Shop 944-96 Dor- rance
90,1145,9294 ATWELLS AVE,PROVIDENCE,Faelia Angelo,100.0,['cd1960/entry/1960_Page_101 (2)_26.png'],BARBER SHOPS,Faelia Angelo 9294 Atwells av
91,1157,29 BROADWAY ST,PROVIDENCE,Gallo Salvatore,100.0,['cd1960/entry/1960_Page_101 (2)_38.png'],BARBER SHOPS,Gallo Salvatore 29 Broadway
92,1171,5084 ELMWOOD AV,PROVIDENCE,Hagopian Garobed,100.0,['cd1960/entry/1960_Page_101 (2)_52.png'],BARBER SHOPS,Hagopian Garobed 5084 Elmwood av
93,1177,280 BROADWAY ST,PROVIDENCE,Imbruglia Saml,100.0,['cd1960/entry/1960_Page_101 (2)_58.png'],BARBER SHOPS,Imbruglia Saml 280$ Broadway
94,1200,3394 POCASSET AVE,PROVIDENCE,LaBelle Maurice,100.0,['cd1960/entry/1960_Page_101 (2)_83.png'],BARBER SHOPS,LaBelle Maurice 3394 Pocasset av
95,1206,5 PLEASANT AV,PROVIDENCE,Lemieux Arth,94.0,['cd1960/entry/1960_Page_101 (2)_89.png'],BARBER SHOPS,Lemieux Arth 5 Mt Pleasant av
96,1209,2634 BROADWAY ST,PROVIDENCE,Lombardi Peter A,100.0,['cd1960/entry/1960_Page_101 (3)_3.png'],BARBER SHOPS,Lombardi Peter A 2634 Broadway
97,1221,2323 CRANSTON ST,PROVIDENCE,Marios Barber Shop,100.0,['cd1960/entry/1960_Page_101 (3)_15.png'],BARBER SHOPS,Marios Barber Shop 2323 Cranston
98,1226,379 BROADWAY ST,PROVIDENCE,Marzillis Al Barber Shop,100.0,['cd1960/entry/1960_Page_101 (3)_20.png'],BARBER SHOPS,Marzillis Al Barber Shop 379 Broadway
99,1233,5303 PRAIRIE AVE,PROVIDENCE,Mikes Barber Shop,100.0,['cd1960/entry/1960_Page_101 (3)_27.png'],BARBER SHOPS,Mikes Barber Shop 5303 Prairie av
100,1253,502 BROADWAY ST,PROVIDENCE,Perrys Barber Shop,100.0,['cd1960/entry/1960_Page_101 (3)_48.png'],BARBER SHOPS,Perrys Barber Shop 502 Broadway
101,1258,2614 SMITH ST,PROVIDENCE,Petteruti John,100.0,['cd1960/entry/1960_Page_101 (3)_53.png'],BARBER SHOPS,Petteruti John 2614 Smith
102,1265,681 BROADWAY ST,PROVIDENCE,Ralphs Barber Shop,88.0,['cd1960/entry/1960_Page_101 (3)_60.png'],BARBER SHOPS,Ralphs Barber Shop 681 Broadway R201
103,1267,6804 ADMIRAL ST,PROVIDENCE,Rao Charles,100.0,['cd1960/entry/1960_Page_101 (3)_62.png'],BARBER SHOPS,Rao Charles 6804 Admiral
104,1289,5903 CHARLES ST,PROVIDENCE,Sciotto Anthony,100.0,['cd1960/entry/1960_Page_101 (3)_84.png'],BARBER SHOPS,Sciotto Anthony 5903 Charles
105,1321,104 ANITA RD,PROVIDENCE,Yunge Steven M,80.0,['cd1960/entry/1960_Page_102 (1)_34.png'],BARBER SHOPS,Yunge Steven M 104 Banta
106,1331,228 BROADWAY ST,PROVIDENCE,Masello Bros Inc,100.0,['cd1960/entry/1960_Page_102 (1)_46.png'],BARBER and BEAUTY SHOP EQUIPMENT and SUPPLIES,Masello Bros Inc 228 Broadway
107,1349,145 BROADWAY ST,PROVIDENCE,Fuller Battery & Supply Corp,100.0,"['cd1960/entry/1960_Page_102 (2)_3.png', 'cd1960/entry/1960_Page_102 (2)_4.png']",BATTERY DEALERS and SERVICE,Fuller Battery & Supply Corp 145 Broad- way
108,1352,449 FOUNTAIN ST,PROVIDENCE,State Battery Service,100.0,['cd1960/entry/1960_Page_102 (2)_7.png'],BATTERY DEALERS and SERVICE,State Battery Service 449 Fountain
109,1353,59 BROADWAY ST,PROVIDENCE, Mule Battery Manufacturing Co,100.0,"['cd1960/entry/1960_Page_102 (2)_9.png', 'cd1960/entry/1960_Page_102 (2)_10.png']",. BATTERY MANUFACTURERS,Mule Battery Manufacturing Co 59 Broad- way and 45 River av
110,1371,377 BROADWAY ST,PROVIDENCE,Anns Hair Fashions,100.0,['cd1960/entry/1960_Page_102 (2)_35.png'],BEAUTY SHOPS,Anns Hair Fashions 377 Broadway
111,1375,194 HILLSIDE DR,PROVIDENCE,Anthonys Beauty Salon,100.0,['cd1960/entry/1960_Page_102 (2)_39.png'],BEAUTY SHOPS,Anthonys Beauty Salon 194 Hillside av
112,1378,28 ARCADE ST,PROVIDENCE,Arcade House of Beauty,85.0,['cd1960/entry/1960_Page_102 (2)_44.png'],BEAUTY SHOPS,Arcade House of Beauty 28 Arcade bldg
113,1479,211 BROADWAY ST,PROVIDENCE,Ladyfair Salon,100.0,['cd1960/entry/1960_Page_102 (3)_86.png'],BEAUTY SHOPS,Ladyfair Salon 211 Broadway
114,1486,1394 POCASSET AVE,PROVIDENCE,ras Hair-Do Studio,100.0,['cd1960/entry/1960_Page_103 (1)_18.png'],BEAUTY SHOPS,ras Hair-Do Studio 1394 Pocasset av
