,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
44,450,1 HIGH SERVICE AVE,PROVIDENCE,Williamsburg Apartments,100.0,"['cd1980/entry/1980_Page_76 (3)_91.png', 'cd1980/entry/1980_Page_76 (3)_92.png']",APARTMENTS AND TOWN HOUSES CONTD,Williamsburg Apartments 1 High Service Av (N Prov)
45,466,223 BROADWAY ST,PROVIDENCE,Castellucci Galli & Associates,100.0,['cd1980/entry/1980_Page_77 (1)_27.png'],ARCHITECTS,Castellucci Galli & Associates 223 Broadway
46,475,310 FRUIT HILL AVE,PROVIDENCE,Grantmaier Robt W,100.0,"['cd1980/entry/1980_Page_77 (1)_37.png', 'cd1980/entry/1980_Page_77 (1)_38.png']",ARCHITECTS,Grantmaier Robt W 310 Fruit Hill Av (N Prov)
47,484,36 KENNEDY PLZ,PROVIDENCE,Lambarghini & Pipka Architects,96.0,"['cd1980/entry/1980_Page_77 (1)_50.png', 'cd1980/entry/1980_Page_77 (1)_51.png']",ARCHITECTS,Lambarghini & Pipka Architects 36 Kennedy Plaza Rm 517
48,489,1270 MINERAL SPRING AV,NORTH PROVIDENCE,Mallozzi Associates,100.0,"['cd1980/entry/1980_Page_77 (1)_57.png', 'cd1980/entry/1980_Page_77 (1)_58.png']",ARCHITECTS,Mallozzi Associates 1270 Mineral Spring Av(N Prov)
49,494,9 STIMPSON ST,PROVIDENCE,Pistacchio Rudolph,94.0,['cd1980/entry/1980_Page_77 (1)_64.png'],ARCHITECTS,Pistacchio Rudolph 9 Simpson St (N Prov)
50,560,48 NORTH K ST,PROVIDENCE,Halit Hussein,87.5,['cd1980/entry/1980_Page_77 (2)_69.png'],ARTISTS,Halit Hussein 48 N Court St
51,613,36 KENNEDY PLZ,PROVIDENCE,Designworks,96.0,['cd1980/entry/1980_Page_77 (3)_45.png'],ARTISTSCOMMERCIAL,Designworks 36 Kennedy Plaza Rm 407
52,620,358 BROADWAY ST,PROVIDENCE,Graphic Workshop,100.0,['cd1980/entry/1980_Page_77 (3)_52.png'],ARTISTSCOMMERCIAL,Graphic Workshop 358 Broadway
53,622,36 KENNEDY PLZ,PROVIDENCE,Kendrick Dave Design,90.0,"['cd1980/entry/1980_Page_77 (3)_54.png', 'cd1980/entry/1980_Page_77 (3)_55.png']",ARTISTSCOMMERCIAL,Kendrick Dave Design 36 Kennedy Plaza Rm
54,634,1013 DYER ST,PROVIDENCE,Block Artists Materials Co,100.0,['cd1980/entry/1980_Page_77 (3)_71.png'],ARTISTS MATERIALS,Block Artists Materials Co 1013 Dyer St
55,644,1309 TURKS HEAD PL,PROVIDENCE,Gardner Sawyer Gates & Sloan,93.0,"['cd1980/entry/1980_Page_78 (1)_14.png', 'cd1980/entry/1980_Page_78 (1)_15.png']",*ATTORNEYS,"Gardner Sawyer Gates & Sloan 1309 Turks Head Bldg, (02903), Tel 421-5927"
56,645,410 TURKS HEAD PL,PROVIDENCE,Gunning LaFazia And Gnys Inc,80.0,"['cd1980/entry/1980_Page_78 (1)_16.png', 'cd1980/entry/1980_Page_78 (1)_17.png', 'cd1980/entry/1980_Page_78 (1)_18.png']",*ATTORNEYS,"Gunning LaFazia And Gnys Inc 410 Turks Head Bldg, PO Box 1437 (02903), Tel (401) 521-6900"
57,687,942 MINERAL SPRING AV,NORTH PROVIDENCE,Autowize Parts Place,100.0,"['cd1980/entry/1980_Page_78 (2)_6.png', 'cd1980/entry/1980_Page_78 (2)_7.png']",AUTOMOBILE ACCESSORIES AND PARTSRETAIL,Autowize Parts Place 942 Mineral Spring Av(N Prov)
58,705,135 BROADWAY ST,PROVIDENCE,Montgomery Distributors Inc,100.0,['cd1980/entry/1980_Page_78 (2)_32.png'],AUTOMOBILE ACCESSORIES AND PARTSRETAIL,Montgomery Distributors Inc 135 Broadway
59,721,1895 SMITH ST,PROVIDENCE,R I Auto Supply,100.0,['cd1980/entry/1980_Page_78 (2)_55.png'],AUTOMOBILE ACCESSORIES AND PARTS WHOLESALE AND JOBBERS,R I Auto Supply 1895 Smith St (N Prov)
60,722,38 ORIENTAL ST,PROVIDENCE,Wholesale Auto Parts Inc,100.0,['cd1980/entry/1980_Page_78 (2)_56.png'],AUTOMOBILE ACCESSORIES AND PARTS WHOLESALE AND JOBBERS,Wholesale Auto Parts Inc 38 Oriental St
61,747,1385 MINERAL SPRING AV,NORTH PROVIDENCE,Hardiman Bros Auto Body Inc,100.0,"['cd1980/entry/1980_Page_78 (2)_89.png', 'cd1980/entry/1980_Page_78 (2)_90.png']",AUTOMOBILE BODY REPAIRERS,Hardiman Bros Auto Body Inc 1385 Mineral Spring Av(N Prov)
62,757,129 WATERMAN AVE,PROVIDENCE,North Providence Auto Body Works,100.0,"['cd1980/entry/1980_Page_78 (3)_14.png', 'cd1980/entry/1980_Page_78 (3)_15.png']",AUTOMOBILE BODY REPAIRERS CONTD,North Providence Auto Body Works 129 Waterman Av (NP)
63,758,456 FOUNTAIN ST,PROVIDENCE,RALPH & SONS AUTO BODY CO,100.0,"['cd1980/entry/1980_Page_78 (3)_16.png', 'cd1980/entry/1980_Page_78 (3)_17.png']",AUTOMOBILE BODY REPAIRERS CONTD,"RALPH & SONS AUTO BODY CO 456 Fountain St (02903), Tel 621-8899"
64,760,1361 MINERAL SPRING AV,NORTH PROVIDENCE,Ricos Auto Body Inc,100.0,"['cd1980/entry/1980_Page_78 (3)_19.png', 'cd1980/entry/1980_Page_78 (3)_20.png']",AUTOMOBILE BODY REPAIRERS CONTD,Ricos Auto Body Inc 1361 Mineral Spring Av(N Prov)
65,774,1241 MINERAL SPRING AV,NORTH PROVIDENCE,Anthonys Auto Sales Rear,100.0,"['cd1980/entry/1980_Page_78 (3)_35.png', 'cd1980/entry/1980_Page_78 (3)_36.png']",AUTOMOBILE DEALERS,Anthonys Auto Sales Rear 1241 Mineral Spring Av(N Prov)
66,776,550 PAWTUXET AVE,PROVIDENCE,BAKER FORD/BMW,85.0,"['cd1980/entry/1980_Page_78 (3)_38.png', 'cd1980/entry/1980_Page_78 (3)_39.png']",AUTOMOBILE DEALERS,"BAKER FORD/BMW 550 Pawtucket Av (Pawtucket; 02860), Tel 722-1960"
67,777,1361 MINERAL SPRING AV,NORTH PROVIDENCE,Bartholomeaw & Son Auto Sales Inc,100.0,"['cd1980/entry/1980_Page_78 (3)_40.png', 'cd1980/entry/1980_Page_78 (3)_41.png']",AUTOMOBILE DEALERS,Bartholomeaw & Son Auto Sales Inc 1361 Mineral Spring Av(N Prov)
68,779,248 FRANCES AVE,PROVIDENCE,Breggia Frank A,100.0,['cd1980/entry/1980_Page_78 (3)_45.png'],AUTOMOBILE DEALERS,Breggia Frank A 248 Frances Av (N Prov)
69,789,939 NEWPORT ST,PROVIDENCE,FOURNIER E P AMC-JEEP RENAULT CO INC,100.0,"['cd1980/entry/1980_Page_78 (3)_65.png', 'cd1980/entry/1980_Page_78 (3)_66.png', 'cd1980/entry/1980_Page_78 (3)_67.png', 'cd1980/entry/1980_Page_78 (3)_68.png']",(PORSCHE AUDI VOLKSWAGEN) 80,"FOURNIER E P AMC-JEEP RENAULT CO INC 939 Newport Av (Pawtucket; 02861), Tel 725-4556 (See Index To Advertisers)"
70,794,180 BROADWAY ST,PROVIDENCE,LUMB MOTORS INC,100.0,"['cd1980/entry/1980_Page_78 (3)_75.png', 'cd1980/entry/1980_Page_78 (3)_76.png']",(PORSCHE AUDI VOLKSWAGEN) 80,"LUMB MOTORS INC 180 Broadway (Pawtucket, RI; 02860), Tel 726-0300"
71,808,766 BROADWAY ST,PROVIDENCE,STEINGOLD PONTIAC,100.0,"['cd1980/entry/1980_Page_79 (1)_16.png', 'cd1980/entry/1980_Page_79 (1)_17.png', 'cd1980/entry/1980_Page_79 (1)_18.png']",AUTOMOBILE DEALERSCONTD,"STEINGOLD PONTIAC 766 Broadway (Pawtucket; 02862), Tel 723-4700 (See Index To Advertisers)"
72,813,981 MINERAL SPRING AV,NORTH PROVIDENCE,Andys Auto Sales Inc,100.0,"['cd1980/entry/1980_Page_79 (1)_30.png', 'cd1980/entry/1980_Page_79 (1)_31.png']",AUTOMOBILE DEALERS USED CARS,Andys Auto Sales Inc 981% Mineral Spring Av(N Prov)
73,828,1898 SMITH ST,PROVIDENCE,Ferncliff Motors,100.0,['cd1980/entry/1980_Page_79 (1)_50.png'],AUTOMOBILE DEALERS USED CARS,Ferncliff Motors 1898 Smith St (N Prov)
74,829,17 THELMA ST,PROVIDENCE,Fleetwood Auto Sales,100.0,['cd1980/entry/1980_Page_79 (1)_51.png'],AUTOMOBILE DEALERS USED CARS,Fleetwood Auto Sales 17 Thelma St (N Prov)
75,834,734 HARTFORD AVE,PROVIDENCE,Hartford Motors,100.0,['cd1980/entry/1980_Page_79 (1)_57.png'],AUTOMOBILE DEALERS USED CARS,Hartford Motors 734 Hartford Av
76,845,1364 MINERAL SPRING AV,NORTH PROVIDENCE,Nasonville Motor Sales Inc,100.0,"['cd1980/entry/1980_Page_79 (1)_68.png', 'cd1980/entry/1980_Page_79 (1)_69.png']",AUTOMOBILE DEALERS USED CARS,Nasonville Motor Sales Inc 1364 Mineral Spring Av(N Prov)
77,851,1385 MINERAL SPRING AV,NORTH PROVIDENCE,Prestige Motors Inc,100.0,"['cd1980/entry/1980_Page_79 (1)_75.png', 'cd1980/entry/1980_Page_79 (1)_76.png']",AUTOMOBILE DEALERS USED CARS,Prestige Motors Inc 1385 Mineral Spring Av(N Prov)
78,869,2669 POST RD,PROVIDENCE,GREENWOOD CREDIT UNION,100.0,"['cd1980/entry/1980_Page_79 (2)_12.png', 'cd1980/entry/1980_Page_79 (2)_13.png', 'cd1980/entry/1980_Page_79 (2)_14.png']",*AUTOMOBILE LOANS,"GREENWOOD CREDIT UNION 2669 Post Rd (Warwick; 02886), Tel 739- 4600 (See Index To Advertisers)"
79,880,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1980/entry/1980_Page_79 (2)_29.png'],AUTOMOBILE PARKING,Depot Parking Grounds 27 Railroad St
80,906,101 STILLMAN ST,PROVIDENCE,Park N Lock,100.0,['cd1980/entry/1980_Page_79 (2)_60.png'],AUTOMOBILE PARKING,Park N Lock 101 Stillman St
81,910,48 KENNEDY PLZ,PROVIDENCE,Plaza Parking Inc,96.0,['cd1980/entry/1980_Page_79 (2)_64.png'],AUTOMOBILE PARKING,Plaza Parking Inc 48 Kennedy Plaza
82,919,1389 MEDWAY ST,PROVIDENCE,Wayland Square Shopping Center,100.0,"['cd1980/entry/1980_Page_79 (2)_73.png', 'cd1980/entry/1980_Page_79 (2)_74.png']",AUTOMOBILE PARKING,Wayland Square Shopping Center 1389 Medway St
83,931,1815 SMITH ST,PROVIDENCE,U-Haul,100.0,['cd1980/entry/1980_Page_79 (3)_18.png'],AUTOMOBILE RENTING AND LEASING,U-Haul 1815 Smith St (N Prov)
84,962,1620 MINERAL SPRING AV,NORTH PROVIDENCE,Fomex Engine Co,100.0,"['cd1980/entry/1980_Page_79 (3)_57.png', 'cd1980/entry/1980_Page_79 (3)_58.png']",AUTOMOBILE REPAIRING,Fomex Engine Co 1620 Mineral Spring Av(N Prov)
85,964,392 BROADWAY ST,PROVIDENCE,Freds Garage,100.0,['cd1980/entry/1980_Page_79 (3)_60.png'],AUTOMOBILE REPAIRING,Freds Garage 392 Broadway
86,968,1363 MINERAL SPRING AV,NORTH PROVIDENCE,H & M Volkswagen Serv,100.0,"['cd1980/entry/1980_Page_79 (3)_64.png', 'cd1980/entry/1980_Page_79 (3)_65.png']",AUTOMOBILE REPAIRING,H & M Volkswagen Serv 1363 Mineral Spring Av(N Prov)
87,979,1132 MINERAL SPRING AV,NORTH PROVIDENCE,Marieville Towing & Service,100.0,"['cd1980/entry/1980_Page_79 (3)_78.png', 'cd1980/entry/1980_Page_79 (3)_79.png']",AUTOMOBILE REPAIRING,Marieville Towing & Service 1132 Mineral Spring Av(N Prov)
88,985,1640 MINERAL SPRING AV,NORTH PROVIDENCE,Midas Mufflers Brakes & Shocks,100.0,"['cd1980/entry/1980_Page_79 (3)_87.png', 'cd1980/entry/1980_Page_79 (3)_88.png']",AUTOMOBILE REPAIRING,Midas Mufflers Brakes & Shocks 1640 Mineral Spring Av(N Prov)
89,999,120 BROADWAY ST,PROVIDENCE,Providence Auto Ignition Co,100.0,['cd1980/entry/1980_Page_80 (1)_19.png'],AUTOMOBILE REPAIRINGCONTD,Providence Auto Ignition Co 120 Broadway
90,1016,1524 SMITH ST,PROVIDENCE,Stop & Go Transmission,100.0,"['cd1980/entry/1980_Page_80 (1)_41.png', 'cd1980/entry/1980_Page_80 (1)_42.png']",AUTOMOBILE REPAIRINGCONTD,Stop & Go Transmission 1524 Smith St (N Prov)
91,1055,1894 SMITH ST,PROVIDENCE,Borrellis Bakery,100.0,['cd1980/entry/1980_Page_80 (2)_39.png'],BAKERSRETAIL,Borrellis Bakery 1894 Smith St (N Prov)
92,1073,1755 SMITH ST,PROVIDENCE,Dunkin Donuts,100.0,['cd1980/entry/1980_Page_80 (2)_58.png'],BAKERSRETAIL,Dunkin Donuts 1755 Smith St (N Prov)
93,1077,1983 MINERAL SPRING AV,NORTH PROVIDENCE,Fettas Bakery,100.0,"['cd1980/entry/1980_Page_80 (2)_64.png', 'cd1980/entry/1980_Page_80 (2)_65.png']",BAKERSRETAIL,Fettas Bakery 1983 Mineral Spring Av(N Prov)
94,1112,1845 SMITH ST,PROVIDENCE,Masso Tommy Orchestra,100.0,"['cd1980/entry/1980_Page_80 (3)_34.png', 'cd1980/entry/1980_Page_80 (3)_35.png']",BANDS AND ORCHESTRAS,Masso Tommy Orchestra 1845 Smith St (N Prov) Rm 2
95,1117,60 BROADWAY ST,PROVIDENCE,Stuart Ralph Music Inc,100.0,['cd1980/entry/1980_Page_80 (3)_40.png'],BANDS AND ORCHESTRAS,Stuart Ralph Music Inc 60 Broadway
96,1119,1060 PARK AVE,PROVIDENCE,CO-OP CREDIT UNION Main Office,100.0,"['cd1980/entry/1980_Page_80 (3)_49.png', 'cd1980/entry/1980_Page_80 (3)_50.png', 'cd1980/entry/1980_Page_80 (3)_51.png']",*BANKS,"CO-OP CREDIT UNION Main Office 1060 Park Av (Cranston; 02910), Tel 944-7750 (See Index To Advertisers)"
97,1125,2073 POINT STREET BRG,PROVIDENCE,NORTH PROVIDENCE,82.0,"['cd1980/entry/1980_Page_81 (1)_19.png', 'cd1980/entry/1980_Page_81 (1)_20.png']",WASH PARK,NORTH PROVIDENCE 2073 SMITH STREET
98,1127,1218 MARVIN ST,PROVIDENCE,CENTREVILLE SAVINGS BANK,84.0,"['cd1980/entry/1980_Page_81 (1)_24.png', 'cd1980/entry/1980_Page_81 (1)_25.png', 'cd1980/entry/1980_Page_81 (1)_26.png', 'cd1980/entry/1980_Page_81 (1)_27.png']",*BANKSSAVINGS,"CENTREVILLE SAVINGS BANK 1218 Main St (West Warwick; 02893), Tel 821-9100, Branch: 777 Tiogue Av (Coventry, 02816), Tel 821-4120"
99,1129,36 KENNEDY PLZ,PROVIDENCE,American Institute Of Banking Prov Chapter,96.0,"['cd1980/entry/1980_Page_81 (1)_36.png', 'cd1980/entry/1980_Page_81 (1)_37.png']",BANKS AND TRUST COMPANIES,American Institute Of Banking Prov Chapter 36 Kennedy Plaza Rm 412
100,1138,1525 SMITH ST,PROVIDENCE,Citizens Savings Bank (Fruit Hili Ofc),100.0,"['cd1980/entry/1980_Page_81 (1)_51.png', 'cd1980/entry/1980_Page_81 (1)_52.png']",BANKS AND TRUST COMPANIES,Citizens Savings Bank (Fruit Hili Ofc) 1525 Smith St (N Prov)
101,1141,1925 MINERAL SPRING AV,NORTH PROVIDENCE,Columbus National Bank (N Prov Br),100.0,"['cd1980/entry/1980_Page_81 (1)_65.png', 'cd1980/entry/1980_Page_81 (1)_66.png']",BANKS AND TRUST COMPANIES,Columbus National Bank (N Prov Br) 1925 - Mineral Spring Av(N Prov)
102,1143,1926 SMITH ST,PROVIDENCE,Greater Providence Deposit Corp,100.0,"['cd1980/entry/1980_Page_81 (1)_79.png', 'cd1980/entry/1980_Page_81 (1)_80.png']",BANKS AND TRUST COMPANIES,Greater Providence Deposit Corp 1926 Smith St (N Prov)
103,1158,1880 MINERAL SPRING AV,NORTH PROVIDENCE,Old Stone Bank,100.0,"['cd1980/entry/1980_Page_81 (2)_37.png', 'cd1980/entry/1980_Page_81 (2)_38.png']",BANKS AND TRUST COMPANIES CONTD,Old Stone Bank 1880 Mineral Spring Av(N Prov)
