,Drop_Reason,File_List,Street,Text
29,"SCORE LESS THAN CUTOFF: Main Pawtucket,73,PROVIDENCE","['cd1952/entry/1952_Page_860 (1)_27.png', 'cd1952/entry/1952_Page_860 (1)_28.png', 'cd1952/entry/1952_Page_860 (1)_29.png']",PAWTUXET AV,DUPUIS FRANK COMPANY 599 Main Pawtucket tel PAwtucket 2-0080 See page 115 Buyers Guide
30,"SCORE LESS THAN CUTOFF: Hewes,73.0,PROVIDENCE",['cd1952/entry/1952_Page_860 (1)_32.png'],HAWKES ST,Arden Engineering Co 48 Hewes
31,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_860 (1)_50.png', 'cd1952/entry/1952_Page_860 (1)_51.png']",N/A,"Eastern Air Lines, Sheraton-Biltmore Hotel"
32,"SCORE LESS THAN CUTOFF: Sheraton-Biltmore,65.0,PROVIDENCE","['cd1952/entry/1952_Page_860 (1)_52.png', 'cd1952/entry/1952_Page_860 (1)_53.png']",SHERMAN AVE,United Air Lines 111 Westminster rm 1220 and Sheraton-Biltmore
33,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_860 (1)_54.png'],N/A,Alcohol Dealers
34,"SCORE LESS THAN CUTOFF: Sheraton-Biltmore Hotel,60.0,PROVIDENCE","['cd1952/entry/1952_Page_860 (2)_22.png', 'cd1952/entry/1952_Page_860 (2)_23.png', 'cd1952/entry/1952_Page_860 (2)_24.png']",SHERMAN AVE,NARRAGANSETT RACING ASSN Inc 131 Sheraton-Biltmore Hotel and 49 Manton Pawtucket
35,"SCORE LESS THAN CUTOFF: Manton Pawtucket,70.0,PROVIDENCE","['cd1952/entry/1952_Page_860 (2)_22.png', 'cd1952/entry/1952_Page_860 (2)_23.png', 'cd1952/entry/1952_Page_860 (2)_24.png']",PAWTUXET AV,NARRAGANSETT RACING ASSN Inc 131 Sheraton-Biltmore Hotel and 49 Manton Pawtucket
36,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_860 (2)_32.png', 'cd1952/entry/1952_Page_860 (2)_33.png', 'cd1952/entry/1952_Page_860 (2)_34.png', 'cd1952/entry/1952_Page_860 (2)_35.png']",N/A,MASSACHUSETTS MUTUAL LIFE IN- SURANCE CO Turks Head bldg tel GAspee 1-2672See page 72 Buyers Guide and left top lines
37,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_860 (3)_1.png'],N/A,Rowley Construction Co.
38,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_860 (3)_4.png'],N/A,"260 Central Ave., Pawtucket, R. I."
39,"SCORE LESS THAN CUTOFF: Burrill,73,PROVIDENCE",['cd1952/entry/1952_Page_860 (3)_17.png'],RILL ST,Central Apartments 21 Burrill
40,"SCORE LESS THAN CUTOFF: -110-119-138 Benefit,77.0,PROVIDENCE","['cd1952/entry/1952_Page_860 (3)_44.png', 'cd1952/entry/1952_Page_860 (3)_45.png']",BENEFIT ST,Fraser Apartments 34-110-119-138 Bene- fit
41,"SCORE LESS THAN CUTOFF: -103 Medwav,72.5,PROVIDENCE",['cd1952/entry/1952_Page_860 (3)_66.png'],MEDWAY ST,Leicester Arms The 101-103 Medwav
42,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_861 (1)_1.png'],N/A,Apartment BuiidingsCon
43,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1952/entry/1952_Page_861 (2)_7.png', 'cd1952/entry/1952_Page_861 (2)_8.png', 'cd1952/entry/1952_Page_861 (2)_9.png', 'cd1952/entry/1952_Page_861 (2)_10.png', 'cd1952/entry/1952_Page_861 (2)_11.png']",PAWTUXET AV,GALLAGHER MATTHEW J AGENCY Inc 347 Main Pawtucket tel PAw- tucket 3-1290 Blackstone Valley 4nd Attleboros
44,"SCORE LESS THAN CUTOFF: Post road, Apponaug,57.0,PROVIDENCE","['cd1952/entry/1952_Page_861 (2)_24.png', 'cd1952/entry/1952_Page_861 (2)_25.png', 'cd1952/entry/1952_Page_861 (2)_26.png']",EAST APPROACH,"WALLACE R E 3129 Post road, Appo- naug tel HIllsgrove tel 1-1010See page 125 Buyers Guide"
45,"SCORE LESS THAN CUTOFF: Hewes,73.0,PROVIDENCE","['cd1952/entry/1952_Page_861 (3)_1.png', 'cd1952/entry/1952_Page_861 (3)_2.png']",HAWKES ST,Nationwide House Plan Service 15 Hewes
46,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_861 (3)_13.png'],N/A,"wen

. Armored Car Service"
47,"SCORE LESS THAN CUTOFF: Wash rm-510,76.5,PROVIDENCE",['cd1952/entry/1952_Page_861 (3)_28.png'],WASHINGTON ST,Smith Dwayne P 44 Wash rm-510
48,"SCORE LESS THAN CUTOFF: Jefferson blvd Hillsgrove, RI,53.0,PROVIDENCE","['cd1952/entry/1952_Page_862 (1)_39.png', 'cd1952/entry/1952_Page_862 (1)_40.png', 'cd1952/entry/1952_Page_862 (1)_41.png', 'cd1952/entry/1952_Page_862 (1)_42.png']",ELMGROVE AVE,"CAMPANELLA & CARDI CONSTRUC- TION CO 780 Jefferson blvd Hills- grove, RI tel WIlliams 1-8600See page 38 Buyers Guide"
49,EMPTY STREET,"['cd1952/entry/1952_Page_862 (1)_48.png', 'cd1952/entry/1952_Page_862 (1)_49.png', 'cd1952/entry/1952_Page_862 (1)_50.png']",,"GAMMINO M A CONSTRUCTION CO Inc, Ernest st tel STuart 1-5130See page 39 Buyers Guide"
50,"SCORE LESS THAN CUTOFF: Turks Head bidg 76 Westminster,77.0,PROVIDENCE","['cd1952/entry/1952_Page_862 (2)_7.png', 'cd1952/entry/1952_Page_862 (2)_8.png']",WESTMINSTER ST,Gardner Percy W 403 Turks Head bidg 76 Westminster tel GAspee 1-5927
51,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_862 (3)_1.png'],N/A,
52,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_862 (3)_5.png'],N/A,1119 Industrial Trust Building
53,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_863 (1)_1.png'],N/A,
54,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_863 (1)_3.png'],N/A,Telephones DExter {!
55,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE",['cd1952/entry/1952_Page_863 (1)_45.png'],GOULDING ST,Diamond Auto Body 76 Codding
56,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_863 (2)_1.png'],N/A,722
57,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_863 (2)_2.png', 'cd1952/entry/1952_Page_863 (2)_3.png']",N/A,"., ING. Street"
58,"SCORE LESS THAN CUTOFF: -0254,50.5,PROVIDENCE",['cd1952/entry/1952_Page_863 (2)_4.png'],I 295,-22531-0254
59,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_863 (2)_8.png', 'cd1952/entry/1952_Page_863 (2)_9.png', 'cd1952/entry/1952_Page_863 (2)_10.png']",N/A,PALMER SPRING CO i Althea tel ELmhurst 1-8300See page 11 Buy- ers Guide and front cover
60,"SCORE LESS THAN CUTOFF: Warren av, East Providence,78.5,PROVIDENCE","['cd1952/entry/1952_Page_863 (2)_15.png', 'cd1952/entry/1952_Page_863 (2)_16.png', 'cd1952/entry/1952_Page_863 (2)_17.png', 'cd1952/entry/1952_Page_863 (2)_18.png']",PROVIDENCE ST,"ADAMS SALES AND SERVICE (Hud- son Sales & Service) 317 Warren av, East Providence tel EAst Providence 1-0571"
61,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1952/entry/1952_Page_863 (2)_21.png', 'cd1952/entry/1952_Page_863 (2)_22.png', 'cd1952/entry/1952_Page_863 (2)_23.png', 'cd1952/entry/1952_Page_863 (2)_24.png', 'cd1952/entry/1952_Page_863 (2)_25.png', 'cd1952/entry/1952_Page_863 (2)_26.png', 'cd1952/entry/1952_Page_863 (2)_27.png']",PAWTUXET AV,BAKER AUTO COMPANY Ine direct factory dealers Studebaker sales and service new car salesroom 531 Main Pawtucket tel PAwtucket 3-1800 used car plaza 560 Elmwood av tel WII- liams 1-3600See page 8 Buyers Guide
62,"SCORE LESS THAN CUTOFF: Charles, N Providence,79.5,PROVIDENCE","['cd1952/entry/1952_Page_863 (2)_39.png', 'cd1952/entry/1952_Page_863 (2)_40.png', 'cd1952/entry/1952_Page_863 (2)_41.png']",PROVIDENCE ST,"CALS PONTIAC CO (Authorized Sales & Service) 915 Charles, N Providence tel PAwtucket 2-5700"
63,"SCORE LESS THAN CUTOFF: Waterman av, East Providence,77.0,PROVIDENCE","['cd1952/entry/1952_Page_863 (2)_64.png', 'cd1952/entry/1952_Page_863 (2)_65.png', 'cd1952/entry/1952_Page_863 (2)_66.png']",PROVIDENCE ST,"GRAY CHEVROLET CO 150 Waterman av, East Providence tel EAst Provi- dence 1-1498"
64,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_863 (3)_1.png', 'cd1952/entry/1952_Page_863 (3)_2.png', 'cd1952/entry/1952_Page_863 (3)_3.png']",N/A,
65,"SCORE LESS THAN CUTOFF: Mineral Spring av, North Providence,72.5,PROVIDENCE","['cd1952/entry/1952_Page_863 (3)_15.png', 'cd1952/entry/1952_Page_863 (3)_16.png', 'cd1952/entry/1952_Page_863 (3)_17.png']",PROVIDENCE ST,"NOTARANTONIO BROS Inc (Ford) 1703 Mineral Spring av, North Provi- dence tel ELmhurst 3-3350"
66,"SCORE LESS THAN CUTOFF: Broadway, East Providence,79.5,PROVIDENCE","['cd1952/entry/1952_Page_863 (3)_32.png', 'cd1952/entry/1952_Page_863 (3)_33.png', 'cd1952/entry/1952_Page_863 (3)_34.png']",PROVIDENCE ST,"RENDINES MOTORS 969 Broadway, East Providence tels EAst Provid- ence 1-3040-1-3041"
67,"SCORE LESS THAN CUTOFF: Broadway Pawtucket,68,PROVIDENCE","['cd1952/entry/1952_Page_863 (3)_43.png', 'cd1952/entry/1952_Page_863 (3)_44.png', 'cd1952/entry/1952_Page_863 (3)_45.png']",PAWTUXET AV,SUTTELL MOTORS Inc (Lincoln-Mer- cury sales and service) 110 Broad- way Pawtucket tel PAwtucket 2-9200
68,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1952/entry/1952_Page_863 (3)_57.png', 'cd1952/entry/1952_Page_863 (3)_58.png', 'cd1952/entry/1952_Page_863 (3)_59.png', 'cd1952/entry/1952_Page_863 (3)_60.png']",PAWTUXET AV,"WINTERS WALTER Inc 483 Main Pawtucket tel PAwtucket 3-2100 (Dodge, Plymouth cars and trucks) See page 7 Buyers Guide"
69,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1952/entry/1952_Page_864 (3)_16.png', 'cd1952/entry/1952_Page_864 (3)_17.png', 'cd1952/entry/1952_Page_864 (3)_18.png', 'cd1952/entry/1952_Page_864 (3)_19.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 1-0248See page 91 Buyers Guide and left top lines
70,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_864 (3)_24.png'],N/A,(See PaintersAutomobile and
71,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_865 (1)_1.png'],N/A,Automobile ParkingCon
72,EMPTY STREET,['cd1952/entry/1952_Page_865 (1)_33.png'],,"Rossignoli Paul, Canal st"
73,EMPTY STREET,"['cd1952/entry/1952_Page_865 (1)_36.png', 'cd1952/entry/1952_Page_865 (1)_37.png']",,"Sherman & Violet, Chapel st cor Sy- monds"
74,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1952/entry/1952_Page_865 (1)_43.png', 'cd1952/entry/1952_Page_865 (1)_44.png', 'cd1952/entry/1952_Page_865 (1)_45.png', 'cd1952/entry/1952_Page_865 (1)_46.png']",PAWTUXET AV,WINTERS WALTER Inc 483 Main Pawtucket tel PAwtucket 3-2100 (Dodge-Plymouth cars and trucks) See page 7 Buyers Guide
75,"SCORE LESS THAN CUTOFF: Ormsbee av,73,PROVIDENCE",['cd1952/entry/1952_Page_865 (1)_61.png'],ORMS ST,Andrews Auto Service 19 Ormsbee av
76,"SCORE LESS THAN CUTOFF: Main te! PAwtucket 3-4900,63.0,PROVIDENCE","['cd1952/entry/1952_Page_865 (2)_60.png', 'cd1952/entry/1952_Page_865 (2)_61.png', 'cd1952/entry/1952_Page_865 (2)_62.png']",PAWTUXET AV,PIERCE-CROOK CHEVROLET INC 490 Main te! PAwtucket 3-4900See page 4 Buyers Guide and front cover
77,"SCORE LESS THAN CUTOFF: Main Pawt,66.5,PROVIDENCE","['cd1952/entry/1952_Page_866 (1)_2.png', 'cd1952/entry/1952_Page_866 (1)_3.png', 'cd1952/entry/1952_Page_866 (1)_4.png', 'cd1952/entry/1952_Page_866 (1)_5.png', 'cd1952/entry/1952_Page_866 (1)_6.png', 'cd1952/entry/1952_Page_866 (1)_7.png']",MAIDEN LN,BAKER AUTO COMPANY Ince direct factory dealer Studebaker sales and service new car salesroom 531 Main Pawt tel PAwtucket 3-1800 used car plaza 560 Elmwood av tel Williams 1-3600See page 8 Buyers Guide
78,"SCORE LESS THAN CUTOFF: Third,67,PROVIDENCE","['cd1952/entry/1952_Page_866 (1)_47.png', 'cd1952/entry/1952_Page_866 (1)_48.png', 'cd1952/entry/1952_Page_866 (1)_49.png']",TIDD ST,WILLIAMS & ANDERSON CO Inc The 14 Third tels GAspee 1-3621-1-1622 See page 84 Buyers Guide
79,"SCORE LESS THAN CUTOFF: Shawmut,73,PROVIDENCE",['cd1952/entry/1952_Page_866 (1)_57.png'],SHAW ST,Atlantic Burlap Bag Co 10 Shawmut
80,"SCORE LESS THAN CUTOFF: Black,67,PROVIDENCE",['cd1952/entry/1952_Page_866 (1)_58.png'],BLACKSTONE ST,Blazer Bag Co 58 Black
81,"SCORE LESS THAN CUTOFF: Willard av, 745 N Main, 1027 Broad,66.5,PROVIDENCE","['cd1952/entry/1952_Page_866 (3)_17.png', 'cd1952/entry/1952_Page_866 (3)_18.png']",WILLARD ST,"Snells Bakery 200 Willard av, 745 N Main, 1027 Broad"
82,"SCORE LESS THAN CUTOFF: Dexter Central Falls,76.0,PROVIDENCE","['cd1952/entry/1952_Page_866 (3)_39.png', 'cd1952/entry/1952_Page_866 (3)_40.png']",CENTRAL AVE,GORMANS BAKERY Inc 817 Dexter Central Falls tel PAwtucket 2-5650
83,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_866 (3)_56.png', 'cd1952/entry/1952_Page_866 (3)_57.png', 'cd1952/entry/1952_Page_866 (3)_58.png']",N/A,"RUMFORD COMPANY The Rumford, Rhode Island tel EHAst Providence 1-2880See page 30 Buyers Guide"
84,"SCORE LESS THAN CUTOFF: Sabin, Pawtucket,71.5,PROVIDENCE","['cd1952/entry/1952_Page_866 (3)_68.png', 'cd1952/entry/1952_Page_866 (3)_69.png', 'cd1952/entry/1952_Page_866 (3)_70.png']",PAWTUXET AV,"HALL J C CO The 21 Sabin, Pawtucket tel PAwtucket 5-2520See page 119 Buyers Guide"
85,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_867 (1)_2.png', 'cd1952/entry/1952_Page_867 (1)_3.png', 'cd1952/entry/1952_Page_867 (1)_4.png', 'cd1952/entry/1952_Page_867 (1)_5.png', 'cd1952/entry/1952_Page_867 (1)_6.png', 'cd1952/entry/1952_Page_867 (1)_7.png', 'cd1952/entry/1952_Page_867 (1)_8.png', 'cd1952/entry/1952_Page_867 (1)_9.png']",N/A,"CITIZENS SAVINGS BANK, Westmin- ster at Cranston tel GAspee 1-1717 branch office 1082 Chalkstone av tel JAckson 1-6161, 56 Rolfe Cranston tel STuart 1-2370, Newport av cor Whittier rd Pawtucket tel PAwtucket 3-2010-See page 12 Buyers Guide and left top lines"
86,EMPTY STREET,"['cd1952/entry/1952_Page_867 (1)_10.png', 'cd1952/entry/1952_Page_867 (1)_11.png', 'cd1952/entry/1952_Page_867 (1)_12.png', 'cd1952/entry/1952_Page_867 (1)_13.png', 'cd1952/entry/1952_Page_867 (1)_14.png', 'cd1952/entry/1952_Page_867 (1)_15.png', 'cd1952/entry/1952_Page_867 (1)_16.png', 'cd1952/entry/1952_Page_867 (1)_17.png']",,"CITIZENS TRUST COMPANY, West- minster at Cranston st tel GAspee 1-0116 branch office 1082 Chalkstone av tel JAckson 1-6161, 56 Rolfe Cran- ston tel STuart 1-2370, Newport av cor Whittier rd Pawtucket tel PAw- tucket 3-2010See page 12 Buyers Guide and left top lines"
87,FAILED TO PARSE AN ADDRESS,['cd1952/entry/1952_Page_867 (2)_11.png'],N/A,"Bigney Clarence M, Union sta"
88,"SCORE LESS THAN CUTOFF: Wickenden Parente Paul 22 Unit,73.0,PROVIDENCE","['cd1952/entry/1952_Page_868 (1)_60.png', 'cd1952/entry/1952_Page_868 (1)_61.png']",WICKENDEN ST,Pantano Constantino J 269 Wickenden Parente Paul 22 Unit
89,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_868 (2)_28.png', 'cd1952/entry/1952_Page_868 (2)_29.png']",N/A,"Sheraton-Biltmore Hotel Barber Shop, Sheraton-Biltmore"
90,EMPTY STREET,"['cd1952/entry/1952_Page_868 (3)_32.png', 'cd1952/entry/1952_Page_868 (3)_33.png']",,"Federal Hill Pool Dept of Recreation, Gesler st"
91,"SCORE LESS THAN CUTOFF: Quaid,71.0,PROVIDENCE","['cd1952/entry/1952_Page_868 (3)_41.png', 'cd1952/entry/1952_Page_868 (3)_42.png']",QUAIL RIDGE RD,Quaid Street Bath House 47 Quaid (public)
92,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_869 (3)_23.png', 'cd1952/entry/1952_Page_869 (3)_24.png']",N/A,"Lanthere Beauty Salon, Sheraton-Bilt- more"
93,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE",['cd1952/entry/1952_Page_870 (1)_59.png'],EDDY ST,Roberts Gertrude E Mrs 1327 Hddy
94,"SCORE LESS THAN CUTOFF: Snow 2d fi,78.5,PROVIDENCE",['cd1952/entry/1952_Page_870 (3)_2.png'],SNOW ST,Carls Pool Hall 124 Snow 2d fi
95,"SCORE LESS THAN CUTOFF: Geo M Cohan blvd,54.5,PROVIDENCE","['cd1952/entry/1952_Page_870 (3)_33.png', 'cd1952/entry/1952_Page_870 (3)_34.png']",GEORGE M COHAN BLVD,Maylor S E Co 251 Geo M Cohan blvd (boiler setters)
96,EMPTY STREET,['cd1952/entry/1952_Page_870 (3)_37.png'],,Neale & Carr Inc 1-Wash av
97,"SCORE LESS THAN CUTOFF: Geo M Cohan blvd,54.5,PROVIDENCE","['cd1952/entry/1952_Page_870 (3)_38.png', 'cd1952/entry/1952_Page_870 (3)_39.png']",GEORGE M COHAN BLVD,Plibrico Sales & Service Co 251 Geo M Cohan blvd (boiler setters)
98,"SCORE LESS THAN CUTOFF: Grosvenor bidg 10. Weybosset,75.0,PROVIDENCE","['cd1952/entry/1952_Page_871 (1)_56.png', 'cd1952/entry/1952_Page_871 (1)_57.png']",GROSVENOR AVE,BOOK SHOP The 5 Grosvenor bidg 10. Weybosset tel GAspee 1-0520
99,EMPTY STREET,"['cd1952/entry/1952_Page_871 (3)_22.png', 'cd1952/entry/1952_Page_871 (3)_23.png']",10 ,Bruin Paper Box Inc 387 Charles bldg 10 (paper)
100,"SCORE LESS THAN CUTOFF: Sabin Pawtucket,71.5,PROVIDENCE","['cd1952/entry/1952_Page_871 (3)_55.png', 'cd1952/entry/1952_Page_871 (3)_56.png', 'cd1952/entry/1952_Page_871 (3)_57.png']",PAWTUXET AV,SHAW PAPER BOX CO 37 Sabin Paw- tucket tels PAwtucket 2-0410 and 2-0411See page 25 Buyers Guide
101,"SCORE LESS THAN CUTOFF: Sabin Pawtucket,71.5,PROVIDENCE","['cd1952/entry/1952_Page_871 (3)_60.png', 'cd1952/entry/1952_Page_871 (3)_61.png', 'cd1952/entry/1952_Page_871 (3)_62.png', 'cd1952/entry/1952_Page_871 (3)_63.png']",PAWTUXET AV,SHAW PAPER BOX CO 37 Sabin Paw- tucket tels PAwtucket 2-0410 and 2-0411See page 25 Buyers Guide
102,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1952/entry/1952_Page_872 (2)_43.png', 'cd1952/entry/1952_Page_872 (2)_44.png', 'cd1952/entry/1952_Page_872 (2)_45.png']",HOSPITAL ST,RICHARDSON & CLARK 340 Hospital Trust bldg tel GAspee 1-6202See page 26 Buyers Guide
103,FAILED TO PARSE AN ADDRESS,"['cd1952/entry/1952_Page_872 (2)_64.png', 'cd1952/entry/1952_Page_872 (2)_65.png']",N/A,"Chapman John M jr, Bucklin & Wood- man sts"
104,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1952/entry/1952_Page_872 (3)_17.png', 'cd1952/entry/1952_Page_872 (3)_18.png', 'cd1952/entry/1952_Page_872 (3)_19.png', 'cd1952/entry/1952_Page_872 (3)_20.png']",PAWTUXET AV,CENTRAL ENGINEERING & CON- STRUCTION CO 155 Main Pawtucket tel PAwtucket 5-5400See page 35 Buyers Guide
105,"SCORE LESS THAN CUTOFF: Walcott Pawtucket,69,PROVIDENCE","['cd1952/entry/1952_Page_872 (3)_31.png', 'cd1952/entry/1952_Page_872 (3)_32.png', 'cd1952/entry/1952_Page_872 (3)_33.png']",PAWTUXET AV,SOULE HENRY M CO 421 Walcott Pawtucket tel PAwtucket 2-2110See page 41 Buyers Guide
106,"SCORE LESS THAN CUTOFF: High. Pawtucket,73.0,PROVIDENCE","['cd1952/entry/1952_Page_873 (1)_32.png', 'cd1952/entry/1952_Page_873 (1)_33.png']",PAWTUXET AV,NEWELL COAL & LUMBER CO 28 High. Pawtucket tel PAwtucket
107,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE","['cd1952/entry/1952_Page_873 (1)_34.png', 'cd1952/entry/1952_Page_873 (1)_35.png', 'cd1952/entry/1952_Page_873 (1)_36.png']",10TH ST,"2-7900See page 95 Buyers Guide
PROVIDENCE BOX & LUMBER CO
1108 Cranston at Field, Cranston tel TEmple 1-4400-See pages 24 and 95 Buvers Guide"
108,EMPTY STREET,"['cd1952/entry/1952_Page_873 (1)_37.png', 'cd1952/entry/1952_Page_873 (1)_38.png', 'cd1952/entry/1952_Page_873 (1)_39.png', 'cd1952/entry/1952_Page_873 (1)_40.png']",,"RHODE ISLAND SAND & GRAVEL CO Inc, Kilvert st Hillsgrove tels WII- liams 3-3760 and Hillsgrove 1-1263 (sand)-See page 41 Buyers Guide"
