,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
27,576,55 PLEASANT AV,PROVIDENCE,MtPleasant Avenue Garage,90.0,"['cd1943/entry/1943_Page_1079 (2)_6.png', 'cd1943/entry/1943_Page_1079 (2)_7.png']",. Automobile Garages,MtPleasant Avenue Garage 55 MtPleas- ant av
28,611,8 WESTMINSTER ST,PROVIDENCE,SHIPPEE E W & SONS Ine,96.0,"['cd1943/entry/1943_Page_1079 (3)_1.png', 'cd1943/entry/1943_Page_1079 (3)_2.png', 'cd1943/entry/1943_Page_1079 (3)_3.png', 'cd1943/entry/1943_Page_1079 (3)_4.png', 'cd1943/entry/1943_Page_1079 (3)_5.png']",*Automobile Insurance,SHIPPEE E W & SONS Ine 8&5 West- minster 4th floor tels GAspee 5746- 8432_For further information see page 54 Buyers Guide and front cover
29,614,104 WEST FRIENDSHIP ST,PROVIDENCE, Court House Auto Laundry,92.0,"['cd1943/entry/1943_Page_1079 (3)_13.png', 'cd1943/entry/1943_Page_1079 (3)_14.png']",Automobile Laundries,Court House Auto Laundry 104 $ Water and Friendship cor Dorrance
30,617,719 INDUSTRIAL DR,PROVIDENCE,MUTUAL SYSTEM OF PROVIDENCE Inc,82.5,"['cd1943/entry/1943_Page_1079 (3)_29.png', 'cd1943/entry/1943_Page_1079 (3)_30.png', 'cd1943/entry/1943_Page_1079 (3)_31.png', 'cd1943/entry/1943_Page_1079 (3)_32.png', 'cd1943/entry/1943_Page_1079 (3)_33.png']",*Automobile Liveries (See Automobile Renting) *Automobile Loans,MUTUAL SYSTEM OF PROVIDENCE Inc 719 Industrial Trust bldg tel GAs- pee 7654For further information see page 70 Buyers Guide and right top lines
31,633,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1943/entry/1943_Page_1079 (3)_67.png'],Automobile Parking,Depot Parking Grounds 27 Railroad
32,669,118 DON AVE,PROVIDENCE, Providence & New Jersey Park Co,80.0,"['cd1943/entry/1943_Page_1080 (1)_41.png', 'cd1943/entry/1943_Page_1080 (1)_42.png']",Automobile Parking,Providence & New Jersey Park Co 94 Dorrance rm 2 and 118 do
33,672,121 MATSON AVE,PROVIDENCE, Rialto Parking Grounds rear,92.0,"['cd1943/entry/1943_Page_1080 (1)_45.png', 'cd1943/entry/1943_Page_1080 (1)_46.png']",Automobile Parking,Rialto Parking Grounds rear 121 Math- son and 26 Snow
34,693,226 WILLARD ST,PROVIDENCE,Baker Bessie F Mrs,100.0,['cd1943/entry/1943_Page_1080 (2)_6.png'],Automobile Repairing,Baker Bessie F Mrs 226 Willard av
35,711,138 RANDALL RD,PROVIDENCE,Grays Garage,100.0,['cd1943/entry/1943_Page_1080 (2)_30.png'],Automobile Repairing,Grays Garage 138 Randall
36,713,416 FOUNTAIN ST,PROVIDENCE,H & R Automotive Service,100.0,"['cd1943/entry/1943_Page_1080 (2)_32.png', 'cd1943/entry/1943_Page_1080 (2)_33.png']",Automobile Repairing,H & R Automotive Service 416 Foun- tain
37,723,144 SABIN ST,PROVIDENCE,Liberty Motor Service,100.0,['cd1943/entry/1943_Page_1080 (2)_46.png'],Automobile Repairing,Liberty Motor Service 144 Sabin
38,755,365 WILLARD ST,PROVIDENCE,Vespia John,100.0,['cd1943/entry/1943_Page_1080 (3)_11.png'],Automobile Repairing,Vespia John 365 Willard av
39,768,310 OWEN ST,PROVIDENCE,CAPWELL A A CO office 526 Power rd-. factory,100.0,"['cd1943/entry/1943_Page_1080 (3)_45.png', 'cd1943/entry/1943_Page_1080 (3)_46.png', 'cd1943/entry/1943_Page_1080 (3)_47.png', 'cd1943/entry/1943_Page_1080 (3)_48.png']",Awnings & TentsMfrs & Dealers,CAPWELL A A CO office 526 Power rd-. factory 310 Owen av Pawtucket tel < PErry 0666For further information .-' see page 5 Buyers Guide
40,788,2 ARCADE ST,PROVIDENCE, Andersons,85.0,"['cd1943/entry/1943_Page_1081 (1)_30.png', 'cd1943/entry/1943_Page_1081 (1)_31.png']",BakersRetail,"Andersons 2 Arcade bldg, 777 Broad, 379 Elmwood av and 197 Weybosset"
41,806,7274 HOPE ST,PROVIDENCE,Clarkes Bakery,100.0,['cd1943/entry/1943_Page_1081 (1)_46.png'],BakersRetail,Clarkes Bakery 7274 Hope
42,813,87 BALBO AVE,PROVIDENCE,DelSisto John,100.0,['cd1943/entry/1943_Page_1081 (1)_53.png'],BakersRetail,DelSisto John 87 Balbo av
43,820,370 SHARON DR,PROVIDENCE,Ervolino Nicola,100.0,['cd1943/entry/1943_Page_1081 (1)_60.png'],BakersRetail,Ervolino Nicola 370 Sharon
44,851,6074 CHARLES ST,PROVIDENCE,Mercurio Bernardino,100.0,['cd1943/entry/1943_Page_1081 (2)_26.png'],BakersRetail,Mercurio Bernardino 6074 Charles
45,862,1044 RIDGE ST,PROVIDENCE,Pennacchias Bakery,100.0,['cd1943/entry/1943_Page_1081 (2)_37.png'],BakersRetail,Pennacchias Bakery 1044 Ridge
46,863,207 WILLARD ST,PROVIDENCE,Perlers Bakery,100.0,['cd1943/entry/1943_Page_1081 (2)_38.png'],BakersRetail,Perlers Bakery 207 Willard av
47,870,2214 ADMIRAL ST,PROVIDENCE,Rea Mack,100.0,['cd1943/entry/1943_Page_1081 (2)_46.png'],BakersRetail,Rea Mack 2214 Admiral
48,874,7644 HOPE ST,PROVIDENCE,Rolling Pin Bakery,100.0,['cd1943/entry/1943_Page_1081 (2)_50.png'],BakersRetail,Rolling Pin Bakery 7644 Hope
49,878,22 OLNEYVILLE SQ,PROVIDENCE,Sallys Pastry Shop,100.0,['cd1943/entry/1943_Page_1081 (2)_54.png'],BakersRetail,Sallys Pastry Shop 22 Olneyville sq
50,882,6034 CHARLES ST,PROVIDENCE,Simone Serafino,100.0,['cd1943/entry/1943_Page_1081 (2)_58.png'],BakersRetail,Simone Serafino 6034 Charles
51,883,200 WILLARD ST,PROVIDENCE,Snell Saml,100.0,['cd1943/entry/1943_Page_1081 (2)_59.png'],BakersRetail,Snell Saml 200 Willard av
52,922,20 WESTMINSTER ST,PROVIDENCE,COLUMBUS NATIONAL BANK OF PROVIDENCE,100.0,"['cd1943/entry/1943_Page_1082 (1)_2.png', 'cd1943/entry/1943_Page_1082 (1)_3.png', 'cd1943/entry/1943_Page_1082 (1)_4.png', 'cd1943/entry/1943_Page_1082 (1)_5.png', 'cd1943/entry/1943_Page_1082 (1)_6.png']",Banks & Trust Companies (See also Savings Banks),COLUMBUS NATIONAL BANK OF PROVIDENCE 20 Westminster tel GAspee 3241 and 361 Atwells av tel GAspee 3244For further informa- tion see page 14 Buyers Guide
53,938,186 WILLARD ST,PROVIDENCE,Ackerman Harry,100.0,['cd1943/entry/1943_Page_1082 (2)_12.png'],Barbers (See also Hairdressers; also Beauty Shops),Ackerman Harry 186 Willard av
54,950,151 WILLARD ST,PROVIDENCE,Asadorian Mich] H,100.0,['cd1943/entry/1943_Page_1082 (2)_24.png'],Barbers (See also Hairdressers; also Beauty Shops),Asadorian Mich] H 151 Willard av
55,967,40 OLNEYVILLE SQ,PROVIDENCE,Bordieri Louis,100.0,['cd1943/entry/1943_Page_1082 (2)_43.png'],Barbers (See also Hairdressers; also Beauty Shops),Bordieri Louis 40 Olneyville sq
56,983,21 ARCADE ST,PROVIDENCE,Cardogna Raymond,85.0,['cd1943/entry/1943_Page_1082 (2)_59.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardogna Raymond 21 Arcade bldg
57,984,1054 IVES ST,PROVIDENCE,Cardoso Sylvester,100.0,['cd1943/entry/1943_Page_1082 (2)_60.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardoso Sylvester 1054 Ives
58,985,1914 SMITH ST,PROVIDENCE,Cardullo Peter,100.0,['cd1943/entry/1943_Page_1082 (2)_61.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardullo Peter 1914 Smith
59,1009,1954 ELMWOOD AV,PROVIDENCE,Dadekian Armenag,100.0,['cd1943/entry/1943_Page_1082 (3)_15.png'],Barbers (See also Hairdressers; also Beauty Shops),Dadekian Armenag 1954 Elmwood av
60,1021,8984 ATWELLS AVE,PROVIDENCE,DeGiuseppe Frank L,100.0,['cd1943/entry/1943_Page_1082 (3)_27.png'],Barbers (See also Hairdressers; also Beauty Shops),DeGiuseppe Frank L 8984 Atwells av
61,1053,9294 ATWELLS AVE,PROVIDENCE,Faella Angelo,100.0,['cd1943/entry/1943_Page_1082 (3)_61.png'],Barbers (See also Hairdressers; also Beauty Shops),Faella Angelo 9294 Atwells av
62,1058,4894 PLAINFIELD ST,PROVIDENCE,Feras Barber Shop,100.0,['cd1943/entry/1943_Page_1082 (3)_66.png'],Barbers (See also Hairdressers; also Beauty Shops),Feras Barber Shop 4894 Plainfield
63,1062,42 WESTMINSTER ST,PROVIDENCE,Fontaine Edw,100.0,['cd1943/entry/1943_Page_1082 (3)_70.png'],Barbers (See also Hairdressers; also Beauty Shops),Fontaine Edw 42 Westminster
64,1086,5084 ELMWOOD AV,PROVIDENCE,Hagopian Garabed,100.0,['cd1943/entry/1943_Page_1083 (1)_24.png'],Barbers (See also Hairdressers; also Beauty Shops),Hagopian Garabed 5084 Elmwood av
65,1093,2854 POCASSET AVE,PROVIDENCE,Iannella Michele,100.0,['cd1943/entry/1943_Page_1083 (1)_32.png'],Barbers (See also Hairdressers; also Beauty Shops),Iannella Michele 2854 Pocasset av
66,1111,5904 CHARLES ST,PROVIDENCE,Landi Antonio,100.0,['cd1943/entry/1943_Page_1083 (1)_51.png'],Barbers (See also Hairdressers; also Beauty Shops),Landi Antonio 5904 Charles
67,1115,1824 WILLARD ST,PROVIDENCE,Lapin Hyman,100.0,['cd1943/entry/1943_Page_1083 (1)_55.png'],Barbers (See also Hairdressers; also Beauty Shops),Lapin Hyman 1824 Willard av
68,1116,10844 CHALKSTONE AVE,PROVIDENCE,Lapolla Frank,100.0,['cd1943/entry/1943_Page_1083 (1)_56.png'],Barbers (See also Hairdressers; also Beauty Shops),Lapolla Frank 10844 Chalkstone av
69,1120,5 PLEASANT AV,PROVIDENCE,Lemieux Arth,90.0,['cd1943/entry/1943_Page_1083 (1)_60.png'],Barbers (See also Hairdressers; also Beauty Shops),Lemieux Arth 5 MtPleasant av
70,1126,2634 BROADWAY,PROVIDENCE,Lombardi Peter A,100.0,['cd1943/entry/1943_Page_1083 (1)_66.png'],Barbers (See also Hairdressers; also Beauty Shops),Lombardi Peter A 2634 Bway
71,1160,2004 AMHERST ST,PROVIDENCE,Mercurio Ignazio,100.0,['cd1943/entry/1943_Page_1083 (2)_32.png'],Barbers (See also Hairdressers; also Beauty Shops),Mercurio Ignazio 2004 Amherst
72,1175,7684 BROAD ST,PROVIDENCE,Napolitano Domenico F J,100.0,['cd1943/entry/1943_Page_1083 (2)_47.png'],Barbers (See also Hairdressers; also Beauty Shops),Napolitano Domenico F J 7684 Broad
73,1201,202 CAMDEN AVE,PROVIDENCE,Pezzulli Antonio,100.0,['cd1943/entry/1943_Page_1083 (3)_1.png'],Barbers (See also Hairdressers; also Beauty Shops),Pezzulli Antonio 202 Camden av
74,1202,4564 PRAIRIE AVE,PROVIDENCE,Picard Geo L,100.0,['cd1943/entry/1943_Page_1083 (3)_2.png'],Barbers (See also Hairdressers; also Beauty Shops),Picard Geo L 4564 Prairie av
75,1212,6804 ADMIRAL ST,PROVIDENCE,Puleo Jos V,100.0,['cd1943/entry/1943_Page_1083 (3)_15.png'],Barbers (See also Hairdressers; also Beauty Shops),Puleo Jos V 6804 Admiral
76,1231,97 BALBO AVE,PROVIDENCE,Sanitary Barber Shop,100.0,['cd1943/entry/1943_Page_1083 (3)_35.png'],Barbers (See also Hairdressers; also Beauty Shops),Sanitary Barber Shop 97 Balbo av
77,1280,72 BATES ST,PROVIDENCE,D & R Box Co,100.0,['cd1943/entry/1943_Page_1084 (1)_20.png'],Barrel Dealers,D & R Box Co 72 Bates
78,1307,61 BROADWAY ST,PROVIDENCE,-,100.0,"['cd1943/entry/1943_Page_1084 (2)_16.png', 'cd1943/entry/1943_Page_1084 (2)_17.png']",Battery Dealers & Service,MULE BATTERY MFG COMPANY 59- 61 Broadway tel GAspee 0610
79,1314,2734 WASHINGTON ST,PROVIDENCE,Bearing Service Co,100.0,['cd1943/entry/1943_Page_1084 (2)_27.png'],BearingsBall & RollerMig,Bearing Service Co 2734 Wash
80,1383,10054 SMITH ST,PROVIDENCE,DiSarro Concetta J,100.0,['cd1943/entry/1943_Page_1084 (3)_63.png'],Beauty Shops (Se also Barbers),DiSarro Concetta J 10054 Smith
81,1454,36 OLNEYVILLE SQ,PROVIDENCE,Lils Beauty Shoppe,100.0,"['cd1943/entry/1943_Page_1085 (2)_23.png', 'cd1943/entry/1943_Page_1085 (2)_24.png']",Beauty Shops (Se also Barbers),Lils Beauty Shoppe 36 Olneyville sq rm 7
82,1472,9374 MANTON AVE,PROVIDENCE,Marion Beauty Shop,100.0,['cd1943/entry/1943_Page_1085 (2)_50.png'],Beauty Shops (Se also Barbers),Marion Beauty Shop 9374 Manton av
83,1513,2694 POCASSET AVE,PROVIDENCE,Peges Beauty Salon,100.0,['cd1943/entry/1943_Page_1085 (3)_37.png'],Beauty Shops (Se also Barbers),Peges Beauty Salon 2694 Pocasset av
84,1519,3004 POCASSET AVE,PROVIDENCE,Pocasset Beauty Shop,92.0,['cd1943/entry/1943_Page_1085 (3)_46.png'],Beauty Shops (Se also Barbers),Pocasset Beauty Shop 3004 Pocasset ay
85,1530,27 VIEW AV,PROVIDENCE,Rondina Bruna HE Mrs,100.0,['cd1943/entry/1943_Page_1085 (3)_62.png'],Beauty Shops (Se also Barbers),Rondina Bruna HE Mrs 27 View
86,1565,30 OLNEYVILLE SQ,PROVIDENCE,Vee-Jay Beauty Shoppe,100.0,"['cd1943/entry/1943_Page_1086 (1)_45.png', 'cd1943/entry/1943_Page_1086 (1)_46.png']",Beauty Shops (Se also Barbers),Vee-Jay Beauty Shoppe 30 Olneyville sq rm 3
87,1580,137 SOUTH CT,PROVIDENCE,Justice Bedding Co,100.0,['cd1943/entry/1943_Page_1086 (1)_67.png'],Bedding Mfrs,Justice Bedding Co 137 South
88,1600,934 CLEMENCE ST,PROVIDENCE,Colangelo Domenico A,100.0,['cd1943/entry/1943_Page_1086 (2)_44.png'],Billiard & Pocket Billiard Rooms,Colangelo Domenico A 934 Clemence
89,1610,3064 ATWELLS AVE,PROVIDENCE,Manzo Ferdinando,100.0,['cd1943/entry/1943_Page_1086 (2)_55.png'],Billiard & Pocket Billiard Rooms,Manzo Ferdinando 3064 Atwells av
90,1633,42 WESTMINSTER ST,PROVIDENCE,Jaygar Corp,100.0,['cd1943/entry/1943_Page_1086 (3)_30.png'],Blue & Black Prints,Jaygar Corp 42 Westminster rm 1
91,1638,614 MAIDEN LN,PROVIDENCE,Narragansett Boiler Works Inc,80.0,"['cd1943/entry/1943_Page_1086 (3)_47.png', 'cd1943/entry/1943_Page_1086 (3)_48.png']",*Boarding & Rooming Houses (See Lodging Houses) *Boards of Trade (See AssociationsBusiness) Boiler Mfrs,Narragansett Boiler Works Inc 614 Main
92,1641,251 FOX POINT BLVD,PROVIDENCE,Peckham Ralph W,100.0,['cd1943/entry/1943_Page_1086 (3)_54.png'],Boiler & Radiator Dealers Steam & Water,Peckham Ralph W 251 Fox Point blvd
93,1668,4553 ATWELLS AVE,PROVIDENCE,Cellini Natale,100.0,['cd1943/entry/1943_Page_1087 (2)_49.png'],Booking Agents,Cellini Natale 4553 Atwells av
94,1671,100 SOUTH CT,PROVIDENCE,OXFORD PRESS,100.0,"['cd1943/entry/1943_Page_1087 (2)_61.png', 'cd1943/entry/1943_Page_1087 (2)_62.png', 'cd1943/entry/1943_Page_1087 (2)_63.png']","*Books, Newspapers & Periodicals",OXFORD PRESS 100 South tel DExter 5463For further information see page 88 Buyers Guide
95,1687,775 HARTFORD AVE,PROVIDENCE,OCHEE SPRING WATER CO,100.0,"['cd1943/entry/1943_Page_1087 (3)_30.png', 'cd1943/entry/1943_Page_1087 (3)_31.png']",*Bottlers,OCHEE SPRING WATER CO 775 Hart- ford av Johnston tel WEst 4015
96,1701,142 LIVINGSTON ST,PROVIDENCE,Red Fox Ginger Ale Co,100.0,['cd1943/entry/1943_Page_1087 (3)_52.png'],BottlersCarbonated Beverages,Red Fox Ginger Ale Co 142 Livingston
97,1715,32 OLNEYVILLE SQ,PROVIDENCE,Manhattan Bowling Alleys,100.0,"['cd1943/entry/1943_Page_1088 (1)_14.png', 'cd1943/entry/1943_Page_1088 (1)_15.png']",Bowling Alleys (See also Billiard & Pocket Bil- liard Rooms),Manhattan Bowling Alleys 32 Olney- ville sq
98,1738,1108 CRANSTON ST,PROVIDENCE,PROVIDENCE BOX & LUMBER CO,100.0,"['cd1943/entry/1943_Page_1088 (1)_59.png', 'cd1943/entry/1943_Page_1088 (1)_60.png', 'cd1943/entry/1943_Page_1088 (1)_61.png', 'cd1943/entry/1943_Page_1088 (1)_62.png', 'cd1943/entry/1943_Page_1088 (1)_63.png']",Box MfrsWooden,"PROVIDENCE BOX & LUMBER CO 1108 Cranston at Field, Cranston tel WEst 6300For further information see page 20 Buyers Guide"
99,1739,304 PEARL AVE,PROVIDENCE,NEW ENGLAND BUTT CO,100.0,"['cd1943/entry/1943_Page_1088 (1)_65.png', 'cd1943/entry/1943_Page_1088 (1)_66.png', 'cd1943/entry/1943_Page_1088 (1)_67.png']",*Braiding Machine Mfrs,NEW ENGLAND BUTT CO 304 Pearl tel GAspee 1900For further infor- mation see page 74 Buyers Guide
100,1750,100 SOUTH CT,PROVIDENCE,OXFORD PRESS,100.0,"['cd1943/entry/1943_Page_1088 (2)_48.png', 'cd1943/entry/1943_Page_1088 (2)_49.png', 'cd1943/entry/1943_Page_1088 (2)_50.png']",*Brief Printers,OXFORD PRESS 100 South tel DEx- ter 5463For further information see page 88 Buyers Guide
101,1755,32 WESTMINSTER ST,PROVIDENCE,Champlin Arthur D Co,100.0,"['cd1943/entry/1943_Page_1088 (3)_5.png', 'cd1943/entry/1943_Page_1088 (3)_6.png']",BrokersCotton,Champlin Arthur D Co 32 Westminster 3d fl
102,1776,30 OLNEYVILLE SQ,PROVIDENCE, Morris Plan of RI The,100.0,"['cd1943/entry/1943_Page_1088 (3)_44.png', 'cd1943/entry/1943_Page_1088 (3)_45.png']",Brokers-Money,Morris Plan of RI The 25 Canal and 30 Olneyville sq
103,1796,90 CALVERLY ST,PROVIDENCE,GILBANE BUILDING CO Inc,94.0,"['cd1943/entry/1943_Page_1089 (1)_51.png', 'cd1943/entry/1943_Page_1089 (1)_52.png', 'cd1943/entry/1943_Page_1089 (1)_53.png', 'cd1943/entry/1943_Page_1089 (1)_54.png']",*Builders (See also Carpenters),GILBANE BUILDING CO Inc 90 Cal- verley tels DExter 3730 and 3523 For further information see page 35 Buyers Guide
104,1804,38 WESTMINSTER ST,PROVIDENCE,"BARKER, CHADSEY & CO",100.0,"['cd1943/entry/1943_Page_1089 (2)_23.png', 'cd1943/entry/1943_Page_1089 (2)_24.png', 'cd1943/entry/1943_Page_1089 (2)_25.png', 'cd1943/entry/1943_Page_1089 (2)_26.png']",Building Materials & Supplies,"BARKER, CHADSEY & CO 38 West- minster tel GAspee 4710 (hardware) For further information see page 47 Buyers Guide"
105,1821,1108 CRANSTON ST,PROVIDENCE,PROVIDENCE BOX & LUMBER CO,100.0,"['cd1943/entry/1943_Page_1089 (3)_9.png', 'cd1943/entry/1943_Page_1089 (3)_10.png', 'cd1943/entry/1943_Page_1089 (3)_11.png', 'cd1943/entry/1943_Page_1089 (3)_12.png']",Building Materials & Supplies,PROVIDENCE BOX & LUMBER CO 1108 Cranston at Field Cranston tel WEst 6300For further information see page 20 Buyers Guide
106,1823,285 FOX POINT BLVD,PROVIDENCE,Read & Co Inc,100.0,['cd1943/entry/1943_Page_1089 (3)_15.png'],Building Materials & Supplies,Read & Co Inc 285 Fox Point blvd
107,1824,1776 CRANSTON ST,PROVIDENCE,R I BUILDERS SUPPLY CO,82.0,"['cd1943/entry/1943_Page_1089 (3)_16.png', 'cd1943/entry/1943_Page_1089 (3)_17.png', 'cd1943/entry/1943_Page_1089 (3)_18.png', 'cd1943/entry/1943_Page_1089 (3)_19.png']",Building Materials & Supplies,"R I BUILDERS SUPPLY CO 1776 Cranston, Cranston tel WEst 1776 For further information see page 75 Buyers Guide"
108,1827,15 MARENGO ST,PROVIDENCE,SWIFT-McNUTT CO OF R I,100.0,"['cd1943/entry/1943_Page_1089 (3)_28.png', 'cd1943/entry/1943_Page_1089 (3)_29.png', 'cd1943/entry/1943_Page_1089 (3)_30.png', 'cd1943/entry/1943_Page_1089 (3)_31.png']",Building Materials & Supplies,SWIFT-McNUTT CO OF R I 15 Mar- engo tel GAspee 62338For further information see page 37 Buyers Guide
109,1831,1 SEVILLE ST,PROVIDENCE,McCall Construction Co,86.0,['cd1943/entry/1943_Page_1089 (3)_40.png'],Building Wreckers,McCall Construction Co 1 Neville
