,Drop_Reason,File_List,Street,Text
19,"SCORE LESS THAN CUTOFF: Westmin-,78.0,PROVIDENCE","['cd1948/entry/1948_Page_755 (1)_55.png', 'cd1948/entry/1948_Page_755 (1)_56.png']",WESTMINSTER ST,~ Chestnut ge Frank E & Co Inc 111 Westmin-
20,"SCORE LESS THAN CUTOFF: ~~. t Harvey Corporation 42 Weybosset,53.5,PROVIDENCE","['cd1948/entry/1948_Page_755 (1)_57.png', 'cd1948/entry/1948_Page_755 (1)_58.png', 'cd1948/entry/1948_Page_755 (1)_59.png', 'cd1948/entry/1948_Page_755 (1)_60.png']",CELEBRATION WY,v ster rm 723 ~~. t Harvey Corporation 42 Weybos- set rm 8 _ oerton-Noyes Co 111 Westminster 18th
21,"SCORE LESS THAN CUTOFF: S Main _Olman Maybelle E 111 Westminster,69.0,PROVIDENCE","['cd1948/entry/1948_Page_755 (1)_61.png', 'cd1948/entry/1948_Page_755 (1)_62.png', 'cd1948/entry/1948_Page_755 (1)_63.png', 'cd1948/entry/1948_Page_755 (1)_64.png', 'cd1948/entry/1948_Page_755 (1)_65.png']",WESTMINSTER ST,_.etealf Geo T Co 68 S Main _Olman Maybelle E 111 Westminster rm 917 _ eston Frank Advertising 111 West-
22,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_755 (1)_66.png'],N/A,minster
23,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_755 (1)_79.png'],N/A,* minster
24,"SCORE LESS THAN CUTOFF: Main Pawtucket,73,PROVIDENCE","['cd1948/entry/1948_Page_755 (2)_13.png', 'cd1948/entry/1948_Page_755 (2)_14.png', 'cd1948/entry/1948_Page_755 (2)_15.png', 'cd1948/entry/1948_Page_755 (2)_16.png']",PAWTUXET AV,DUPUIS FRANK COMPANY 599 Main Pawtucket tel PErry 0080For fur- ther information see page 153 Buy- ers Guide
25,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_755 (2)_37.png', 'cd1948/entry/1948_Page_755 (2)_38.png']",N/A,"Eastern Air Lines, Sheraton-Biltmore Hotel"
26,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_755 (2)_39.png', 'cd1948/entry/1948_Page_755 (2)_40.png']",N/A,"Northeast Airlines Ine, Sheraton-Bilt- more Hotel lobby"
27,"SCORE LESS THAN CUTOFF: Warren av, East Providence,78.5,PROVIDENCE","['cd1948/entry/1948_Page_755 (2)_62.png', 'cd1948/entry/1948_Page_755 (2)_63.png', 'cd1948/entry/1948_Page_755 (2)_64.png', 'cd1948/entry/1948_Page_755 (2)_65.png', 'cd1948/entry/1948_Page_755 (2)_66.png']",PROVIDENCE ST,"AMBULANCE AND OXYGEN SERV- ICE CO 156 Warren av, East Prov- idence tel EAst Prov 3500For fur- ther information see pages 2 and 85 Buyers Guide"
28,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_755 (3)_1.png'],N/A,
29,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_755 (3)_2.png', 'cd1948/entry/1948_Page_755 (3)_3.png']",N/A,Headquarters in Providence For Artists Materials  Picture Framing
30,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_755 (3)_4.png'],N/A,Draftsmens Supplies  Crafts Materials
31,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_755 (3)_5.png'],N/A,BLOCK ARTISTS MATERIALS CO.
32,"SCORE LESS THAN CUTOFF: UPSTAIRS Over Weyhbosset Market,70.0,PROVIDENCE","['cd1948/entry/1948_Page_755 (3)_6.png', 'cd1948/entry/1948_Page_755 (3)_7.png']",WEYBOSSET ST,72 WEYBOSSET ST. Phone DExter 3150 UPSTAIRS Over Weyhbosset Market
33,"SCORE LESS THAN CUTOFF: Manton Pawtucket,70.0,PROVIDENCE","['cd1948/entry/1948_Page_755 (3)_17.png', 'cd1948/entry/1948_Page_755 (3)_18.png', 'cd1948/entry/1948_Page_755 (3)_19.png']",PAWTUXET AV,NARRAGANSETT RACING ASSN Inc 131 Biltmore Hotel and 49 Manton Pawtucket
34,"SCORE LESS THAN CUTOFF: High Service av, North Providence,74.0,PROVIDENCE","['cd1948/entry/1948_Page_755 (3)_23.png', 'cd1948/entry/1948_Page_755 (3)_24.png', 'cd1948/entry/1948_Page_755 (3)_25.png']",PROVIDENCE ST,"FERGUSON HOWARD F 215 High Service av, North Providence tel WEst 1632"
35,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_756 (1)_1.png', 'cd1948/entry/1948_Page_756 (1)_2.png']",N/A,
36,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_3.png'],N/A,
37,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_4.png'],N/A,
38,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_5.png'],N/A,
39,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_6.png'],N/A,
40,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_7.png'],N/A,
41,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_8.png'],N/A,Eep Ewe eee ee Se ee eee
42,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (1)_9.png'],N/A,Apartment BuildingsCon
43,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (2)_1.png'],N/A,756
44,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (2)_2.png'],N/A,
45,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (2)_6.png'],N/A,63 BENEVOLENT STREET
46,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (2)_7.png'],N/A,
47,"SCORE LESS THAN CUTOFF: Post road, Apponaug,57.0,PROVIDENCE","['cd1948/entry/1948_Page_756 (2)_80.png', 'cd1948/entry/1948_Page_756 (2)_81.png', 'cd1948/entry/1948_Page_756 (2)_82.png', 'cd1948/entry/1948_Page_756 (2)_83.png']",EAST APPROACH,"WALLACE R E 3129 Post road, Appo- naug tels Hillsgrove 1010 and 1720 For further information see page 165 Buyers Guide"
48,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (3)_1.png'],N/A,HEATING
49,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (3)_2.png'],N/A,INSTALLATION
50,"SCORE LESS THAN CUTOFF: 0,40,PROVIDENCE",['cd1948/entry/1948_Page_756 (3)_3.png'],10TH ST,ckson 6000
51,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_756 (3)_5.png'],N/A,
52,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1948/entry/1948_Page_756 (3)_7.png', 'cd1948/entry/1948_Page_756 (3)_8.png', 'cd1948/entry/1948_Page_756 (3)_9.png', 'cd1948/entry/1948_Page_756 (3)_10.png', 'cd1948/entry/1948_Page_756 (3)_11.png']",HOSPITAL ST,BREWER DON C Inc 1042 Hospital Trust bldg tel GAspee 3311For fur- ther information see page 2 Buyers Guide
53,"SCORE LESS THAN CUTOFF: Turks Head bidg 76 Westminster,77.0,PROVIDENCE","['cd1948/entry/1948_Page_756 (3)_83.png', 'cd1948/entry/1948_Page_756 (3)_84.png', 'cd1948/entry/1948_Page_756 (3)_85.png']",WESTMINSTER ST,"HOWE, PROUT & EKMAN 1016 Turks Head bidg 76 Westminster tels GAs- pee 1462-1463"
54,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_2.png'],6TH ST,minster rm 1216
55,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_5.png'],1ST ST,* rm 501
56,ERROR IN STREET MATCHING,['cd1948/entry/1948_Page_757 (1)_7.png'],102-,rm 102-
57,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_12.png'],N/A,605
58,"SCORE LESS THAN CUTOFF: 5,53,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_13.png'],I 95,"""Nationwide House Plan Service 15"
59,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_14.png'],N/A,",


Hewes"
60,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_16.png'],1ST ST,. 211
61,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_18.png'],N/A,2600
62,"SCORE LESS THAN CUTOFF: 9,53.5,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_20.png'],I 95,Fy 1009
63,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_22.png'],N/A,*Armored Car Service
64,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_23.png'],N/A,INTERNATIONAL DETECTIVE SERV-
65,"SCORE LESS THAN CUTOFF: -421 National Exchange,54.0,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_24.png'],UNION STATION ST,ICE Ine 415-421 National Exchange
66,"SCORE LESS THAN CUTOFF: -1861For further information,53.5,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_26.png'],NORMAN DR,t.- 1860-1861For further information
67,"SCORE LESS THAN CUTOFF: Buyers Guide right,55.5,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_27.png'],BURNSIDE ST,r. -gee page 3 Buyers Guide and right
68,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_28.png'],N/A,j top lines
69,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_29.png'],N/A,"we

Arms & Amunition Mirs"
70,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_31.png'],N/A,Art Goods & Bric-a-Brac
71,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_32.png'],N/A,(See also Gift Shops)
72,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_34.png'],N/A,:: lege
73,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_36.png'],N/A,Artesian & Driven Wells
74,"SCORE LESS THAN CUTOFF: 8,50,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_39.png'],8TH ST,*- Prov 0198
75,"SCORE LESS THAN CUTOFF: -24,40.0,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_40.png'],2ND ST,BARKER ARTESIAN WELL CO 18-24
76,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_757 (1)_41.png', 'cd1948/entry/1948_Page_757 (1)_42.png', 'cd1948/entry/1948_Page_757 (1)_43.png']",N/A,Cliff tel WEst 4718For further in- formation see page 186 Buyers '. Guide
77,"SCORE LESS THAN CUTOFF: At-,67.0,PROVIDENCE",['cd1948/entry/1948_Page_757 (1)_48.png'],EAST ST,Julie Artificial Flower Shop 206 At-
78,EMPTY STREET,['cd1948/entry/1948_Page_757 (1)_49.png'],,- wells av
79,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_52.png'],N/A,Artificial Limb Mfrs
80,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_55.png'],N/A,"~
E.
a

Artists"
81,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_59.png'],N/A,& trait)
82,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_757 (1)_68.png'],N/A,. trait)
83,"SCORE LESS THAN CUTOFF: Waterman av, East Providence,77.0,PROVIDENCE","['cd1948/entry/1948_Page_757 (2)_14.png', 'cd1948/entry/1948_Page_757 (2)_15.png', 'cd1948/entry/1948_Page_757 (2)_16.png', 'cd1948/entry/1948_Page_757 (2)_17.png']",PROVIDENCE ST,"HALLADAY Ine 1 Waterman av, East Providence tels EAst Providence 4300-4301For further information see pages 3 and 158 Buyers Guide"
84,"SCORE LESS THAN CUTOFF: Jefferson blvd Hillsgrove, RI,53.0,PROVIDENCE","['cd1948/entry/1948_Page_757 (2)_69.png', 'cd1948/entry/1948_Page_757 (2)_70.png', 'cd1948/entry/1948_Page_757 (2)_71.png', 'cd1948/entry/1948_Page_757 (2)_72.png', 'cd1948/entry/1948_Page_757 (2)_73.png']",ELMGROVE AVE,"CAMPANELLA & CARDI CONSTRUC- TION CO 780 Jefferson blvd Hills- grove, RI tel WIlliams 8600For further information see page 56 Buy- ers Guide"
85,"SCORE LESS THAN CUTOFF: SNOW ST. GA 4848,71.0,PROVIDENCE","['cd1948/entry/1948_Page_757 (3)_1.png', 'cd1948/entry/1948_Page_757 (3)_2.png', 'cd1948/entry/1948_Page_757 (3)_3.png', 'cd1948/entry/1948_Page_757 (3)_4.png', 'cd1948/entry/1948_Page_757 (3)_5.png', 'cd1948/entry/1948_Page_757 (3)_6.png']",SNOW ST,ALBRIGHT MOTORS SALES SERVICE Rent a Car or Truck @ U-Drive-It! COMPLETE REPAIR SERVICE ON ALL MAKES OF CARS BY SKILLED MECHANICS 119 SNOW ST. GA 4848
86,"SCORE LESS THAN CUTOFF: -211,57,PROVIDENCE","['cd1948/entry/1948_Page_757 (3)_62.png', 'cd1948/entry/1948_Page_757 (3)_63.png']",11TH ST,"Jewelers Protective Assn, Sheraton- Biltmore rms 209-211"
87,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_758 (1)_1.png'],N/A,Associations & Clubs-Con
88,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE","['cd1948/entry/1948_Page_758 (1)_2.png', 'cd1948/entry/1948_Page_758 (1)_3.png']",1ST ST,"Narragansett Racing Assn Inc, Shera- ton-Biltmore Hotel rm 131"
89,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_758 (2)_8.png', 'cd1948/entry/1948_Page_758 (2)_9.png']",N/A,"Womens Advertising Club of Provi- idence, Providence Plantation Club"
90,"SCORE LESS THAN CUTOFF: Westminster | Smith Alex E 111 Westminster,70.5,PROVIDENCE","['cd1948/entry/1948_Page_759 (1)_1.png', 'cd1948/entry/1948_Page_759 (1)_2.png', 'cd1948/entry/1948_Page_759 (1)_3.png', 'cd1948/entry/1948_Page_759 (1)_4.png', 'cd1948/entry/1948_Page_759 (1)_5.png', 'cd1948/entry/1948_Page_759 (1)_6.png']",WESTMINSTER ST,: Simplex Automotive Parts Co 1011 Westminster | Smith Alex E 111 Westminster rm 420 ' Standard Rim & Wheel Co of RI 1106 N Main | Thorpe Automotive Co 334 Broad
91,"SCORE LESS THAN CUTOFF: Westminster Werner Automotive Supply Inc 9 Jack-,69.0,PROVIDENCE","['cd1948/entry/1948_Page_759 (1)_9.png', 'cd1948/entry/1948_Page_759 (1)_10.png']",WESTMINSTER ST,+ Waite Auto Supply Co 560 Westminster Werner Automotive Supply Inc 9 Jack-
92,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_11.png'],N/A,son
93,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_16.png'],N/A,Automobile Accessories & Parts
94,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_17.png'],N/A,Whol & Jobbers
95,"SCORE LESS THAN CUTOFF: Fountain Cockcroft Co $1 Randall,47.5,PROVIDENCE","['cd1948/entry/1948_Page_759 (1)_18.png', 'cd1948/entry/1948_Page_759 (1)_19.png']",BANCROFT ST,: Automotive Service Corp 388 Fountain Cockcroft Co $1 Randall
96,"SCORE LESS THAN CUTOFF: Buyers Guide FRANKLIN SUPPLY CO 184 Broad,69.0,PROVIDENCE","['cd1948/entry/1948_Page_759 (1)_21.png', 'cd1948/entry/1948_Page_759 (1)_22.png', 'cd1948/entry/1948_Page_759 (1)_23.png', 'cd1948/entry/1948_Page_759 (1)_24.png', 'cd1948/entry/1948_Page_759 (1)_25.png']",FRANKLIN SQ,2113For further information see page 20 Buyers Guide - FRANKLIN SUPPLY CO 184 Broad tel PLantations 3000 MELLORS AUTO PARTS 134 Broad
97,"SCORE LESS THAN CUTOFF: Broad Replacement Parts Co Inc 314 Wash,48.0,PROVIDENCE","['cd1948/entry/1948_Page_759 (1)_28.png', 'cd1948/entry/1948_Page_759 (1)_29.png']",CORNPLANTER ROW,. Parts Inc 861 Broad Replacement Parts Co Inc 314 Wash
98,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_32.png'],N/A,la
99,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_33.png'],N/A,*Automobile AgenciesPassen-
100,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_34.png'],N/A,ger Cars
101,"SCORE LESS THAN CUTOFF: Buyers Guide,63.5,PROVIDENCE","['cd1948/entry/1948_Page_759 (1)_40.png', 'cd1948/entry/1948_Page_759 (1)_41.png']",BURNSIDE ST,.~ further information see page 15 Buy- ers Guide
102,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_42.png'],N/A,
103,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_43.png'],N/A,*Automobile Batteries
104,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_44.png'],N/A,", FULLER BATTERY & SUPPLY CORP"
105,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_759 (1)_49.png', 'cd1948/entry/1948_Page_759 (1)_50.png', 'cd1948/entry/1948_Page_759 (1)_51.png', 'cd1948/entry/1948_Page_759 (1)_52.png']",N/A,way tel GAspee 0610For further in- formation see page 17 Buyers Guide and left side lines
106,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_53.png'],N/A,*Automobile BodiesRepairing
107,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_54.png'],N/A,; BRINKMANS AUTOMOTIVE SER-
108,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_57.png'],N/A,Automobile Body Mirs
109,EMPTY STREET,['cd1948/entry/1948_Page_759 (1)_61.png'],,k = field av
110,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_63.png'],N/A,(repairers)
111,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1948/entry/1948_Page_759 (1)_65.png'],1ST ST,5 Gershkoff Body & Radiator Co 341
112,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_66.png'],N/A,: Fountain (reprs)
113,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_68.png'],N/A,pairers)
114,FAILED TO PARSE AN ADDRESS,['cd1948/entry/1948_Page_759 (1)_70.png'],N/A,. JANNELL BODY MANUFACTURING
115,"SCORE LESS THAN CUTOFF: Ormsbee av,73.0,PROVIDENCE","['cd1948/entry/1948_Page_759 (2)_7.png', 'cd1948/entry/1948_Page_759 (2)_8.png', 'cd1948/entry/1948_Page_759 (2)_9.png', 'cd1948/entry/1948_Page_759 (2)_10.png']",ORMS ST,ANDREWS AUTO SERVICE 19 Orms- bee av (nr Triangle Diner) tel MAn- ning 3178For further information see page 18 Buyers Guide
116,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_759 (3)_27.png', 'cd1948/entry/1948_Page_759 (3)_28.png', 'cd1948/entry/1948_Page_759 (3)_29.png', 'cd1948/entry/1948_Page_759 (3)_30.png', 'cd1948/entry/1948_Page_759 (3)_31.png']",N/A,"BUICK SALES AND SERVICE (Main Buick Corporation) Barrington pkwy, E Providence tel EA 4252For fur- ther information see page 7 Buyers Guide and right top corner cards"
117,"SCORE LESS THAN CUTOFF: Main, Pawtucket,73.0,PROVIDENCE","['cd1948/entry/1948_Page_759 (3)_58.png', 'cd1948/entry/1948_Page_759 (3)_59.png', 'cd1948/entry/1948_Page_759 (3)_60.png', 'cd1948/entry/1948_Page_759 (3)_61.png', 'cd1948/entry/1948_Page_759 (3)_62.png']",PAWTUXET AV,"CHEVROLET-OLDSMOBILE, Frank Crook Inc 490 Main, Pawtucket tels PErry 4900 and PLantations 4900- For further information see page 10 Buyers Guide"
118,"SCORE LESS THAN CUTOFF: Main, Pawtucket,73.0,PROVIDENCE","['cd1948/entry/1948_Page_759 (3)_63.png', 'cd1948/entry/1948_Page_759 (3)_64.png', 'cd1948/entry/1948_Page_759 (3)_65.png', 'cd1948/entry/1948_Page_759 (3)_66.png', 'cd1948/entry/1948_Page_759 (3)_67.png']",PAWTUXET AV,"CROOK FRANK Ine (Chevrolet-Oldsmo- bile) 490 Main, Pawtucket tels PErry 4900 and PLantations 4900For fur- ther information see page 10 Buyers Guide"
119,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_760 (1)_8.png', 'cd1948/entry/1948_Page_760 (1)_9.png']",N/A,"Automobile Dealers, Passenger Cars Con"
120,"SCORE LESS THAN CUTOFF: Waterman av, East Providence,77.0,PROVIDENCE","['cd1948/entry/1948_Page_760 (1)_19.png', 'cd1948/entry/1948_Page_760 (1)_20.png', 'cd1948/entry/1948_Page_760 (1)_21.png']",PROVIDENCE ST,"GRAY CHEVROLET CO 150 Waterman av, East Providence tel EAst Provi- dence 1498"
121,"SCORE LESS THAN CUTOFF: Mineral Spring av, North Providence,72.5,PROVIDENCE","['cd1948/entry/1948_Page_760 (1)_69.png', 'cd1948/entry/1948_Page_760 (1)_70.png', 'cd1948/entry/1948_Page_760 (1)_71.png']",PROVIDENCE ST,"NOTARANTONIO BROS Inc 1703 Min- eral Spring av, North Providence tel DExter 9720"
122,"SCORE LESS THAN CUTOFF: Broadway, East Providence,79.5,PROVIDENCE","['cd1948/entry/1948_Page_760 (2)_17.png', 'cd1948/entry/1948_Page_760 (2)_18.png', 'cd1948/entry/1948_Page_760 (2)_19.png']",PROVIDENCE ST,"RENDINES MOTORS 969 Broadway, East Providence tels EAst Providence 3040 and 3041"
123,"SCORE LESS THAN CUTOFF: Main Pawtucket,73.0,PROVIDENCE","['cd1948/entry/1948_Page_760 (2)_54.png', 'cd1948/entry/1948_Page_760 (2)_55.png', 'cd1948/entry/1948_Page_760 (2)_56.png', 'cd1948/entry/1948_Page_760 (2)_57.png', 'cd1948/entry/1948_Page_760 (2)_58.png']",PAWTUXET AV,WINTERS WALTER Inc 483 Main Pawtucket tel PErry 2017 (Dodge Plymouth cars and trucks)For fur- ther information see page 16 Buyers Guide
124,FAILED TO PARSE AN ADDRESS,"['cd1948/entry/1948_Page_760 (3)_55.png', 'cd1948/entry/1948_Page_760 (3)_56.png', 'cd1948/entry/1948_Page_760 (3)_57.png', 'cd1948/entry/1948_Page_760 (3)_58.png']",N/A,"MAIN BUICK CORP Barrington pkwy, East Providence tel EA 4242For further information see page 7 Buy- ers Guide and right top corner cards"
