,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
15,277,42 WESTMINSTER ST,PROVIDENCE,Martin Burritt S D,94.0,"['cd1941/entry/1941_Page_1128 (2)_17.png', 'cd1941/entry/1941_Page_1128 (2)_18.png']",Architects,Martin Burritt S D 42 Westminster rm
16,322,6634 PUBLIC ST,PROVIDENCE,Smith Sara P,100.0,['cd1941/entry/1941_Page_1128 (3)_20.png'],Artists,Smith Sara P 6634 Public
17,324,12 WESTMINSTER ST,PROVIDENCE,Wetherald Studios,100.0,['cd1941/entry/1941_Page_1128 (3)_23.png'],Artists,Wetherald Studios 12 Westminster
18,327,4 WESTMINSTER ST,PROVIDENCE,Bartigian Sarkis E,100.0,['cd1941/entry/1941_Page_1128 (3)_27.png'],ArtistsCommerclial,Bartigian Sarkis E 4 Westminster rm 2
19,355,223 GLOBE ST,PROVIDENCE,BRUNNCKOW C G CO,85.0,"['cd1941/entry/1941_Page_1129 (1)_21.png', 'cd1941/entry/1941_Page_1129 (1)_22.png', 'cd1941/entry/1941_Page_1129 (1)_23.png']",*Asbestos Roofers,BRUNNCKOW C G CO 223-231 Globe tel GAspee 3427See page 91 Buy- ers Guide
20,385,12 OLNEYVILLE SQ,PROVIDENCE,Olneyville Business Mens Assn,100.0,"['cd1941/entry/1941_Page_1129 (2)_41.png', 'cd1941/entry/1941_Page_1129 (2)_42.png']",*Assayers & Refiners (See Refiners) Associations & ClubsComl,Olneyville Business Mens Assn 12 Olneyville sq
21,431,1124 ARLINGTON AVE,PROVIDENCE,GUERTIN OIL COMPANY,83.0,"['cd1941/entry/1941_Page_1130 (1)_22.png', 'cd1941/entry/1941_Page_1130 (1)_23.png', 'cd1941/entry/1941_Page_1130 (1)_24.png', 'cd1941/entry/1941_Page_1130 (1)_25.png']",*Automobile Accessories,GUERTIN OIL COMPANY 1124 Crans- ton Arlington tels WEst 2457-2458 and 492 Warwick av LakewoodSee page E and left bottom lines
22,434,326 RUGBY ST,PROVIDENCE,Richardson Spring Co,100.0,['cd1941/entry/1941_Page_1130 (1)_32.png'],Automobile Accessories & Parts Mirs,Richardson Spring Co 326 Rugby
23,441,14 OLNEYVILLE SQ,PROVIDENCE, Bennys Inc,100.0,"['cd1941/entry/1941_Page_1130 (1)_41.png', 'cd1941/entry/1941_Page_1130 (1)_42.png']",Automobile Accessories & Parts Retail,Bennys Inc 14 Olneyville sq and 84 Fountain
24,460,137 CHARLES ST,PROVIDENCE,Hope Cycle Co,100.0,['cd1941/entry/1941_Page_1130 (2)_1.png'],Automobile Accessories & Parts Retail,Hope Cycle Co 137 Charles
25,478,45 OLNEYVILLE SQ,PROVIDENCE, Western Auto Supply Co,100.0,"['cd1941/entry/1941_Page_1130 (2)_27.png', 'cd1941/entry/1941_Page_1130 (2)_28.png']",Automobile Accessories & Parts Retail,"Western Auto Supply Co 135 Wash, 45 Olneyville sq and 818 Westminster"
26,524,323 STANTON ST,PROVIDENCE,"KELLY MOTOR SALES (Ford, Lin- coln-Zephyr and Mercury)",86.0,"['cd1941/entry/1941_Page_1131 (1)_7.png', 'cd1941/entry/1941_Page_1131 (1)_8.png', 'cd1941/entry/1941_Page_1131 (1)_9.png', 'cd1941/entry/1941_Page_1131 (1)_10.png']",Automobile DealersPassenger Cars,"KELLY MOTOR SALES (Ford, Lin- coln-Zephyr and Mercury) 323 Taun- ton av Hast Providence tel EAst Providence 1237"
27,526,200 DON AVE,PROVIDENCE,Broad used cars,80.0,"['cd1941/entry/1941_Page_1131 (1)_12.png', 'cd1941/entry/1941_Page_1131 (1)_13.png']",Automobile DealersPassenger Cars,Levaur Henry Inc 199-201 Broad used cars 200 do
28,540,721 RESERVOIR AVE,PROVIDENCE,SANDAGER HARRY Ine,100.0,"['cd1941/entry/1941_Page_1131 (1)_34.png', 'cd1941/entry/1941_Page_1131 (1)_35.png', 'cd1941/entry/1941_Page_1131 (1)_36.png', 'cd1941/entry/1941_Page_1131 (1)_37.png']",Automobile DealersPassenger Cars,"SANDAGER HARRY Ine 721 Reservoir av Cranston tel WIlliams 8000 (Ford, Mercury, Lincoln-Zephyr and Lin- coln)"
29,568,35 BATES ST,PROVIDENCE,Hamilton Wm J,100.0,['cd1941/entry/1941_Page_1131 (1)_69.png'],Automobile DealersUsed Cars,Hamilton Wm J 35 Bates
30,624,374 WILLARD ST,PROVIDENCE,Logovitz Jos,100.0,['cd1941/entry/1941_Page_1131 (3)_6.png'],Automobile Garages,Logovitz Jos 374 Willard av
31,626,8 WHITTAKER ST,PROVIDENCE,M & M Garage,100.0,['cd1941/entry/1941_Page_1131 (3)_8.png'],Automobile Garages,M & M Garage 8 Whittaker
32,629,55 PLEASANT AV,PROVIDENCE,MtPleasant Av Garage,90.0,"['cd1941/entry/1941_Page_1131 (3)_11.png', 'cd1941/entry/1941_Page_1131 (3)_12.png']",Automobile Garages,MtPleasant Av Garage 55 MtPleasant av
33,658,4 WESTMINSTER ST,PROVIDENCE,GARRAHAN WILLIAM H & CO,100.0,"['cd1941/entry/1941_Page_1131 (3)_56.png', 'cd1941/entry/1941_Page_1131 (3)_57.png', 'cd1941/entry/1941_Page_1131 (3)_58.png', 'cd1941/entry/1941_Page_1131 (3)_59.png']",*Automobile Insurance,GARRAHAN WILLIAM H & CO 4 Westminster cor Dyer tels DExter 8313 and 8314See page 54 Buyers Guide and right top lines
34,667,104 WEST FRIENDSHIP ST,PROVIDENCE, Court House Auto Laundry,85.0,"['cd1941/entry/1941_Page_1132 (1)_16.png', 'cd1941/entry/1941_Page_1132 (1)_17.png']",Auto Laundries,Court House Auto Laundry 104 S Wa- ter and Friendship cor Dorrance
35,669, GASPEE ST,PROVIDENCE,BEACON FINANCE CO,80.0,"['cd1941/entry/1941_Page_1132 (1)_23.png', 'cd1941/entry/1941_Page_1132 (1)_24.png', 'cd1941/entry/1941_Page_1132 (1)_25.png', 'cd1941/entry/1941_Page_1132 (1)_26.png']",*Automobile Liveries (See Automobile Renting) *Automobile Loans,BEACON FINANCE CO 202 National Bank of Commerce bldg te! GAspee 0248See page 62 Buyers Guide and left top lines
36,672,721 INDUSTRIAL DR,PROVIDENCE,MUTUAL SYSTEM OF PROVIDENCE Inc,82.5,"['cd1941/entry/1941_Page_1132 (1)_34.png', 'cd1941/entry/1941_Page_1132 (1)_35.png', 'cd1941/entry/1941_Page_1132 (1)_36.png', 'cd1941/entry/1941_Page_1132 (1)_37.png']",*Automobile Liveries (See Automobile Renting) *Automobile Loans,MUTUAL SYSTEM OF PROVIDENCE Inc 721 Industrial Trust bldg tel GAs- pee 7654See page 63 Buyers Guide and front cover
37,687,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1941/entry/1941_Page_1132 (1)_66.png'],Automobile Parking,Depot Parking Grounds 27 Railroad
38,768,138 RANDALL RD,PROVIDENCE,Grays Garage,100.0,['cd1941/entry/1941_Page_1132 (3)_15.png'],Automobile Repairing,Grays Garage 138 Randall
39,770,416 FOUNTAIN ST,PROVIDENCE,H & R Automotive Service,100.0,"['cd1941/entry/1941_Page_1132 (3)_17.png', 'cd1941/entry/1941_Page_1132 (3)_18.png']",Automobile Repairing,H & R Automotive Service 416 Foun- tain
40,782,226 WILLARD ST,PROVIDENCE,Kaufman Morris,100.0,['cd1941/entry/1941_Page_1132 (3)_33.png'],Automobile Repairing,Kaufman Morris 226 Willard av
41,784,144 SABIN ST,PROVIDENCE,Liberty Motor Service,100.0,['cd1941/entry/1941_Page_1132 (3)_35.png'],Automobile Repairing,Liberty Motor Service 144 Sabin
42,816,365 WILLARD ST,PROVIDENCE,Vespia John,100.0,['cd1941/entry/1941_Page_1132 (3)_72.png'],Automobile Repairing,Vespia John 365 Willard av
43,832,526 POWER ST,PROVIDENCE,CAPWELL A A CO office,100.0,"['cd1941/entry/1941_Page_1133 (1)_23.png', 'cd1941/entry/1941_Page_1133 (1)_24.png', 'cd1941/entry/1941_Page_1133 (1)_25.png', 'cd1941/entry/1941_Page_1133 (1)_26.png']",Awnings & TentsMirs & Dealers,CAPWELL A A CO office 526 Power rd factory 310 Owen av Pawtucket tel PErry 0666See page 5 Buyers Guide
44,848,301 FOX POINT BLVD,PROVIDENCE,Thompson Henry H,100.0,['cd1941/entry/1941_Page_1133 (2)_2.png'],Bait Dealers,Thompson Henry H 301 Fox Point blvd
45,853,2 ARCADE ST,PROVIDENCE, Andersons,85.0,"['cd1941/entry/1941_Page_1133 (2)_8.png', 'cd1941/entry/1941_Page_1133 (2)_9.png']",BakersRetail,"Andersons 2 Arcade bldg, 777 Broad, 367 Elmwood av and 197 Weybosset"
46,858,1345 GASPEE ST,PROVIDENCE, ARNOLDS LONSDALE BAKERY CO Are you enjoying our service? If not call PErry,90.0,"['cd1941/entry/1941_Page_1133 (2)_11.png', 'cd1941/entry/1941_Page_1133 (2)_12.png', 'cd1941/entry/1941_Page_1133 (2)_13.png', 'cd1941/entry/1941_Page_1133 (2)_14.png', 'cd1941/entry/1941_Page_1133 (2)_15.png']",BakersRetail,"ARNOLDS LONSDALE BAKERY CO Are you enjoying our service? If not, call PErry 1345 or GAspee 5114 and have our salesman call at your home every day."
47,878,7274 HOPE ST,PROVIDENCE,Clarkes Bakery,100.0,['cd1941/entry/1941_Page_1133 (2)_35.png'],BakersRetail,Clarkes Bakery 7274 Hope
48,882,30 DEPINEDO ST,PROVIDENCE,Cusimano Antonio,100.0,['cd1941/entry/1941_Page_1133 (2)_40.png'],BakersRetail,Cusimano Antonio 30 DePinedo
49,885,87 BALBO AVE,PROVIDENCE,DelSisto John,100.0,['cd1941/entry/1941_Page_1133 (2)_43.png'],BakersRetail,DelSisto John 87 Balbo av
50,891,370 SHARON DR,PROVIDENCE,Ervolino Nicola,100.0,['cd1941/entry/1941_Page_1133 (2)_49.png'],BakersRetail,Ervolino Nicola 370 Sharon
51,913,7643 HOPE ST,PROVIDENCE, Korb Baking Co,100.0,"['cd1941/entry/1941_Page_1133 (3)_4.png', 'cd1941/entry/1941_Page_1133 (3)_5.png']",BakersRetail,Korb Baking Co 7643 Hope and 585 N Main
52,922,2524 WILLARD ST,PROVIDENCE,Lubin Max,100.0,['cd1941/entry/1941_Page_1133 (3)_14.png'],BakersRetail,Lubin Max 2524 Willard av
53,932,6074 CHARLES ST,PROVIDENCE,Mercurio Bernardino,100.0,['cd1941/entry/1941_Page_1133 (3)_26.png'],BakersRetail,Mercurio Bernardino 6074 Charles
54,934,221 WILLARD ST,PROVIDENCE,Modern Sanitary Bakery,100.0,"['cd1941/entry/1941_Page_1133 (3)_28.png', 'cd1941/entry/1941_Page_1133 (3)_29.png']",BakersRetail,Modern Sanitary Bakery 221 Willard av
55,957,418 MAIDEN LN,PROVIDENCE, Purity Bakery,80.0,"['cd1941/entry/1941_Page_1133 (3)_56.png', 'cd1941/entry/1941_Page_1133 (3)_57.png']",BakersRetail,Purity Bakery 742 Broad and 418 8 Main
56,958,8 MAIDEN LN,PROVIDENCE, Purity Bakery,80.0,"['cd1941/entry/1941_Page_1133 (3)_56.png', 'cd1941/entry/1941_Page_1133 (3)_57.png']",BakersRetail,Purity Bakery 742 Broad and 418 8 Main
57,970,22 OLNEYVILLE SQ,PROVIDENCE,Sallys Pastry Shop,100.0,['cd1941/entry/1941_Page_1133 (3)_70.png'],BakersRetail,Sallys Pastry Shop 22 Olneyville sq
58,973,6034 CHARLES ST,PROVIDENCE,Simone Serafino,100.0,['cd1941/entry/1941_Page_1134 (1)_2.png'],BakersRetail,Simone Serafino 6034 Charles
59,975,200 WILLARD ST,PROVIDENCE,Snell Sam!,100.0,['cd1941/entry/1941_Page_1134 (1)_4.png'],BakersRetail,Snell Sam! 200 Willard av
60,1016,1218 MAIDEN LN,WEST WARWICK,CENTREVILLE NATIONAL BANK,80.0,"['cd1941/entry/1941_Page_1134 (2)_15.png', 'cd1941/entry/1941_Page_1134 (2)_16.png', 'cd1941/entry/1941_Page_1134 (2)_17.png']",Banks & Trust Companies (See also Savings Banks),CENTREVILLE NATIONAL BANK 1218 Main (W Warwick) tel Valley 38See page 17 Buyers Guide
61,1018,20 WESTMINSTER ST,PROVIDENCE,COLUMBUS NATIONAL BANK OF PROVIDENCE,100.0,"['cd1941/entry/1941_Page_1134 (2)_24.png', 'cd1941/entry/1941_Page_1134 (2)_25.png', 'cd1941/entry/1941_Page_1134 (2)_26.png', 'cd1941/entry/1941_Page_1134 (2)_27.png', 'cd1941/entry/1941_Page_1134 (2)_28.png']",Banks & Trust Companies (See also Savings Banks),COLUMBUS NATIONAL BANK OF PROVIDENCE 20 Westminster tel GAspee 3241 and 361 Atwells av tel GAspee 3244See page 17 Buyers Guide
62,1028,710 PHENIX AVE,WEST WARWICK,PHENIX TRUST COMPANY,85.5,"['cd1941/entry/1941_Page_1134 (2)_60.png', 'cd1941/entry/1941_Page_1134 (2)_61.png', 'cd1941/entry/1941_Page_1134 (2)_62.png']",Banks & Trust Companies (See also Savings Banks),PHENIX TRUST COMPANY 710 Main Phenix (W Warwick) tel VAlley 36 See page 16 Buyers Guide
63,1035,186 WILLARD ST,PROVIDENCE,Ackerman Harry,100.0,['cd1941/entry/1941_Page_1134 (3)_26.png'],Barbers (See also Hairdressers; also Beauty Shops),Ackerman Harry 186 Willard av
64,1074,40 OLNEYVILLE SQ,PROVIDENCE,Bordieri Louis,100.0,['cd1941/entry/1941_Page_1134 (3)_68.png'],Barbers (See also Hairdressers; also Beauty Shops),Bordieri Louis 40 Olneyville sq
65,1094,3014 BRANCH AV,PROVIDENCE,Carcieri Wm,100.0,['cd1941/entry/1941_Page_1135 (1)_17.png'],Barbers (See also Hairdressers; also Beauty Shops),Carcieri Wm 3014 Branch av
66,1098,21 ARCADE ST,PROVIDENCE,Cardogna Raymond,85.0,['cd1941/entry/1941_Page_1135 (1)_21.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardogna Raymond 21 Arcade bldg
67,1099,1054 IVES ST,PROVIDENCE,Cardoso Sylvester,100.0,['cd1941/entry/1941_Page_1135 (1)_22.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardoso Sylvester 1054 Ives
68,1100,1914 SMITH ST,PROVIDENCE,Cardullo Peter,100.0,['cd1941/entry/1941_Page_1135 (1)_23.png'],Barbers (See also Hairdressers; also Beauty Shops),Cardullo Peter 1914 Smith
69,1110,1409 LINCOLN AVE,PROVIDENCE, Charles Barber Shop,85.0,"['cd1941/entry/1941_Page_1135 (1)_33.png', 'cd1941/entry/1941_Page_1135 (1)_34.png']",Barbers (See also Hairdressers; also Beauty Shops),Charles Barber Shop 1409 Broad and Lincoln av
70,1125,594 LEDGE ST,PROVIDENCE,Corrao Wm,100.0,['cd1941/entry/1941_Page_1135 (1)_49.png'],Barbers (See also Hairdressers; also Beauty Shops),Corrao Wm 594 Ledge
71,1130,1954 ELMWOOD AV,PROVIDENCE,Dadekian Armenag,100.0,['cd1941/entry/1941_Page_1135 (1)_54.png'],Barbers (See also Hairdressers; also Beauty Shops),Dadekian Armenag 1954 Elmwood av
72,1143,8984 ATWELLS AVE,PROVIDENCE,DeGiuseppe Frank L,100.0,['cd1941/entry/1941_Page_1135 (1)_67.png'],Barbers (See also Hairdressers; also Beauty Shops),DeGiuseppe Frank L 8984 Atwells av
73,1152,54 PLEASANT AV,PROVIDENCE,DeRensis Ferdinand,90.0,['cd1941/entry/1941_Page_1135 (2)_3.png'],Barbers (See also Hairdressers; also Beauty Shops),DeRensis Ferdinand 54 MtPleasant av
74,1179,9294 ATWELLS AVE,PROVIDENCE,Faella Angelo,100.0,['cd1941/entry/1941_Page_1135 (2)_32.png'],Barbers (See also Hairdressers; also Beauty Shops),Faella Angelo 9294 Atwells av
75,1185,4894 PLAINFIELD ST,PROVIDENCE,Feras Barber Shop,100.0,['cd1941/entry/1941_Page_1135 (2)_38.png'],Barbers (See also Hairdressers; also Beauty Shops),Feras Barber Shop 4894 Plainfield
76,1190,42 WESTMINSTER ST,PROVIDENCE,Fontaine Edwd,100.0,['cd1941/entry/1941_Page_1135 (2)_43.png'],Barbers (See also Hairdressers; also Beauty Shops),Fontaine Edwd 42 Westminster
77,1224,2854 POCASSET AVE,PROVIDENCE,Iannella Michele,100.0,['cd1941/entry/1941_Page_1135 (3)_5.png'],Barbers (See also Hairdressers; also Beauty Shops),Iannella Michele 2854 Pocasset av
78,1243,5904 CHARLES ST,PROVIDENCE,Landi Antonio,100.0,['cd1941/entry/1941_Page_1135 (3)_25.png'],Barbers (See also Hairdressers; also Beauty Shops),Landi Antonio 5904 Charles
79,1247,1824 WILLARD ST,PROVIDENCE,Lapin Hyman,100.0,['cd1941/entry/1941_Page_1135 (3)_29.png'],Barbers (See also Hairdressers; also Beauty Shops),Lapin Hyman 1824 Willard av
80,1248,10844 CHALKSTONE AVE,PROVIDENCE,Lapolla Frank,100.0,['cd1941/entry/1941_Page_1135 (3)_30.png'],Barbers (See also Hairdressers; also Beauty Shops),Lapolla Frank 10844 Chalkstone av
81,1252,5 PLEASANT AV,PROVIDENCE,Lemieux Arthur,90.0,['cd1941/entry/1941_Page_1135 (3)_34.png'],Barbers (See also Hairdressers; also Beauty Shops),Lemieux Arthur 5 MtPleasant av
82,1258,2634 BROADWAY,PROVIDENCE,Lombardi Peter A,100.0,['cd1941/entry/1941_Page_1135 (3)_40.png'],Barbers (See also Hairdressers; also Beauty Shops),Lombardi Peter A 2634 Bway
83,1303,2004 AMHERST ST,PROVIDENCE,Mercurio Ignazio,100.0,['cd1941/entry/1941_Page_1136 (1)_16.png'],Barbers (See also Hairdressers; also Beauty Shops),Mercurio Ignazio 2004 Amherst
84,1321,7684 BROAD ST,PROVIDENCE,Napolitano Domenico F J,100.0,['cd1941/entry/1941_Page_1136 (1)_34.png'],Barbers (See also Hairdressers; also Beauty Shops),Napolitano Domenico F J 7684 Broad
85,1352,202 CAMDEN AVE,PROVIDENCE,Pezzulli Antonio,87.5,['cd1941/entry/1941_Page_1136 (1)_65.png'],Barbers (See also Hairdressers; also Beauty Shops),Pezzulli Antonio 202 Camden avy
86,1353,4564 PRAIRIE AVE,PROVIDENCE,Picard Geo L,100.0,['cd1941/entry/1941_Page_1136 (1)_66.png'],Barbers (See also Hairdressers; also Beauty Shops),Picard Geo L 4564 Prairie av
87,1363,6804 ADMIRAL ST,PROVIDENCE,Puleo Jos V,100.0,['cd1941/entry/1941_Page_1136 (2)_6.png'],Barbers (See also Hairdressers; also Beauty Shops),Puleo Jos V 6804 Admiral
88,1389,97 BALBO AVE,PROVIDENCE,Sanitary Barber Shop,100.0,['cd1941/entry/1941_Page_1136 (2)_34.png'],Barbers (See also Hairdressers; also Beauty Shops),Sanitary Barber Shop 97 Balbo av
89,1407,10074 SMITH ST,PROVIDENCE,Stramondo Anthony,100.0,['cd1941/entry/1941_Page_1136 (2)_52.png'],Barbers (See also Hairdressers; also Beauty Shops),Stramondo Anthony 10074 Smith
90,1429,151 WILLARD ST,PROVIDENCE,Weiner Louis,100.0,['cd1941/entry/1941_Page_1136 (3)_4.png'],Barbers (See also Hairdressers; also Beauty Shops),Weiner Louis 151 Willard av
91,1443,72 BATES ST,PROVIDENCE,D & R Box Co,100.0,['cd1941/entry/1941_Page_1136 (3)_23.png'],Barrel Dealers,D & R Box Co 72 Bates
92,1472,61 BROADWAY ST,PROVIDENCE,-,100.0,"['cd1941/entry/1941_Page_1137 (1)_19.png', 'cd1941/entry/1941_Page_1137 (1)_20.png']",Battery Dealers & Service,MULE BATTERY MFG COMPANY 59- 61 Broadway tel Gaspee 0610
93,1509,1389 MATHEWSON ST,PROVIDENCE,Bailey Theresa J Mrs,100.0,"['cd1941/entry/1941_Page_1137 (2)_15.png', 'cd1941/entry/1941_Page_1137 (2)_16.png']",Beauty Shops (See also Barbers),Bailey Theresa J Mrs 1389 Mathewson rm 202
94,1518,891 ATWELLS AVE,PROVIDENCE,Bennett Phyllis A Mrs,100.0,['cd1941/entry/1941_Page_1137 (2)_27.png'],Beauty Shops (See also Barbers),Bennett Phyllis A Mrs 891 Atwells av
95,1522,8824 BROAD ST,PROVIDENCE,Blanches Beauty Salon,100.0,['cd1941/entry/1941_Page_1137 (2)_33.png'],Beauty Shops (See also Barbers),"2
Blanches Beauty Salon 8824 Broad"
96,1526,2254 PRAIRIE AVE,PROVIDENCE,Bonney Pearl L,100.0,['cd1941/entry/1941_Page_1137 (2)_39.png'],Beauty Shops (See also Barbers),Bonney Pearl L 2254 Prairie av
97,1555,10054 SMITH ST,PROVIDENCE,DiSarro Concetta J,100.0,['cd1941/entry/1941_Page_1137 (3)_5.png'],Beauty Shops (See also Barbers),DiSarro Concetta J 10054 Smith
98,1574,4864 ELMWOOD AV,PROVIDENCE,Ethel Muriel Beauty Shop,94.0,"['cd1941/entry/1941_Page_1137 (3)_37.png', 'cd1941/entry/1941_Page_1137 (3)_38.png']",Beauty Shops (See also Barbers),Ethel Muriel Beauty Shop 4864 Eilm- wood av
99,1632,36 OLNEYVILLE SQ,PROVIDENCE,Lils Beauty Shoppe,100.0,"['cd1941/entry/1941_Page_1138 (1)_55.png', 'cd1941/entry/1941_Page_1138 (1)_56.png']",Beauty Shops (See also Barbers),Lils Beauty Shoppe 36 Olneyville sq
100,1696,6824 CRANSTON ST,PROVIDENCE,Ramieglio Loretta,100.0,['cd1941/entry/1941_Page_1138 (2)_74.png'],Beauty Shops (See also Barbers),Ramieglio Loretta 6824 Cranston
101,1702,27 VIEW AV,PROVIDENCE,Rondina Bruna E Mrs,100.0,['cd1941/entry/1941_Page_1138 (2)_81.png'],Beauty Shops (See also Barbers),Rondina Bruna E Mrs 27 View
102,1733,9574 ATWELLS AVE,PROVIDENCE,Tella Stasia Anne Mrs,100.0,['cd1941/entry/1941_Page_1138 (3)_46.png'],Beauty Shops (See also Barbers),Tella Stasia Anne Mrs 9574 Atwells av
103,1743,30 OLNEYVILLE SQ,PROVIDENCE,Vee-Jay Beauty Shoppe,100.0,"['cd1941/entry/1941_Page_1138 (3)_61.png', 'cd1941/entry/1941_Page_1138 (3)_62.png']",Beauty Shops (See also Barbers),Vee-Jay Beauty Shoppe 30 Olneyville sq rm 3
104,1760,137 SOUTH CT,PROVIDENCE,Justice Bedding Co,100.0,['cd1941/entry/1941_Page_1139 (1)_6.png'],Bedding Mirs,Justice Bedding Co 137 South
105,1763,1565 PROVIDENCE ST,PROVIDENCE, NATIONAL RING TRAVELER CO,100.0,"['cd1941/entry/1941_Page_1139 (1)_20.png', 'cd1941/entry/1941_Page_1139 (1)_21.png', 'cd1941/entry/1941_Page_1139 (1)_22.png', 'cd1941/entry/1941_Page_1139 (1)_23.png']",*Belt Hooks & Ring Travelers,"NATIONAL RING TRAVELER CO 354 Pine, Pawtucket and PO Box 1565, Providence tel GAspee 4528See page 70 Buyers Guide"
106,1783,934 CLEMENCE ST,PROVIDENCE,Colangelo Domenico A,100.0,['cd1941/entry/1941_Page_1139 (1)_55.png'],Billiard & Pocket Billiard Rooms,Colangelo Domenico A 934 Clemence
107,1788,3064 ATWELLS AVE,PROVIDENCE,Manzo Ferdinando,100.0,['cd1941/entry/1941_Page_1139 (1)_60.png'],Billiard & Pocket Billiard Rooms,Manzo Ferdinando 3064 Atwells av
108,1818,6145 SOUTH MAIN ST,PROVIDENCE,Narragansett Boiler Works Inc,100.0,"['cd1941/entry/1941_Page_1139 (2)_49.png', 'cd1941/entry/1941_Page_1139 (2)_50.png']",*Boarding & Rooming Houses (See Lodging Houses) *Boards of Trade (See AssociationsBusiness) Boiler Mirs,Narragansett Boiler Works Inc 6145S Main
109,1822,251 FOX POINT BLVD,PROVIDENCE,Richardson & Boynton Co,100.0,"['cd1941/entry/1941_Page_1139 (2)_60.png', 'cd1941/entry/1941_Page_1139 (2)_61.png']",Boiler & Radiator Dealers Steam & Water,Richardson & Boynton Co 251 Fox Point blvd
