,Index,Address,City,Company_Name,Conf_Score,File_List,Header,Text
10,152,24 MASON AV,PROVIDENCE,"W PR O BROADCASTING STATION AM, FM & T V, WPRO BLDG",100.0,"['cd1956/entry/1956_Page_146 (1)_21.png', 'cd1956/entry/1956_Page_146 (1)_22.png', 'cd1956/entry/1956_Page_146 (1)_23.png', 'cd1956/entry/1956_Page_146 (1)_24.png']",*ADVERTISINGRADIO BROAD- CASTING,"W PR O BROADCASTING STATION AM, FM & T V, WPRO BLDG 24 MASON, TEL PLantations 1-9776 (See Yellow Page 89 and right side lines)"
11,182,24 MASON AV,PROVIDENCE,"W P R O BROADCASTING STATION AM. FM & T V, WPRO BLDG",100.0,"['cd1956/entry/1956_Page_146 (1)_71.png', 'cd1956/entry/1956_Page_146 (1)_72.png', 'cd1956/entry/1956_Page_146 (1)_73.png', 'cd1956/entry/1956_Page_146 (1)_74.png']",*ADVERTISING COUNSELRADIO,"W P R O BROADCASTING STATION AM. FM & T V, WPRO BLDG 24 MASON, TEL PLantations 1-9776 (See Yellow Page 89 and right side lines)"
12,183,24 MASON AV,PROVIDENCE,Bernstein Bo & Co Inc,100.0,['cd1956/entry/1956_Page_146 (1)_77.png'],ADVERTISING COUNSEL and SERVICE,Bernstein Bo & Co Inc 24 Mason 4th fl
13,185,24 MASON AV,PROVIDENCE,Cherry & Webb Broadcasting Co,100.0,['cd1956/entry/1956_Page_146 (1)_79.png'],ADVERTISING COUNSEL and SERVICE,Cherry & Webb Broadcasting Co 24 Mason
14,195,375 ALLEN AV,PROVIDENCE,"PETROLEUM HEAT & POWER CO OF RHCDE ISLAND,",100.0,"['cd1956/entry/1956_Page_146 (2)_25.png', 'cd1956/entry/1956_Page_146 (2)_26.png', 'cd1956/entry/1956_Page_146 (2)_27.png', 'cd1956/entry/1956_Page_146 (2)_28.png']",AIR CONDITIONING EQUIPMENT and SUPPLIESSALES and SERVICE,"PETROLEUM HEAT & POWER CO OF RHCDE ISLAND, 375 ALLEN av, TEL WIlliams 1-0050 (See Yellow Page 77 and Front cover)"
15,227,485 BROADWAY ST,PROVIDENCE,Carol Lois Apartments,100.0,['cd1956/entry/1956_Page_146 (3)_22.png'],ANTIQUES,Carol Lois Apartments 485 Broadway
16,228,411 WEYBOSSET ST,PROVIDENCE,Cathedral Apartments,100.0,['cd1956/entry/1956_Page_146 (3)_23.png'],ANTIQUES,Cathedral Apartments 411 Weybosset
17,229,104 FRANKLIN ST,PROVIDENCE,Charles Apartments,90.0,['cd1956/entry/1956_Page_146 (3)_25.png'],ANTIQUES,Charles Apartments 104-106 Franklin
18,258,14 EARL DR,PROVIDENCE,Earl Apartments,100.0,['cd1956/entry/1956_Page_146 (3)_55.png'],APARTMENT BUILDINGS,Earl Apartments 14 Earl
19,264,1205 SOUTH ANGELL ST,PROVIDENCE,Everglade The,100.0,['cd1956/entry/1956_Page_146 (3)_61.png'],APARTMENT BUILDINGS,Everglade The 1205S Angell
20,284,7 BROWNELL ST,PROVIDENCE,Hillcrest Apartment,100.0,['cd1956/entry/1956_Page_146 (3)_78.png'],APARTMENT BUILDINGS,Hillcrest Apartment 7 Brownell
21,288,142 IRVING ST,PROVIDENCE,Jacksonian The,87.0,['cd1956/entry/1956_Page_146 (3)_82.png'],APARTMENT BUILDINGS,Jacksonian The 142-146 Irving av
22,314,1894 SMITH ST,PROVIDENCE,Mohican Apartments,100.0,['cd1956/entry/1956_Page_147 (1)_20.png'],APARTMENT BUILDINGS,Mohican Apartments 1894 Smith
23,321,421 WEYBOSSET ST,PROVIDENCE,Paramount Apartments,100.0,['cd1956/entry/1956_Page_147 (1)_28.png'],APARTMENT BUILDINGS,Paramount Apartments 421 Weybosset
24,336,103 BROADWAY ST,PROVIDENCE,Sherbrook The,88.0,['cd1956/entry/1956_Page_147 (1)_43.png'],APARTMENT BUILDINGS,Sherbrook The 103 Broadwav
25,394,48 ARCADE ST,PROVIDENCE,Rakatansky Ira,100.0,['cd1956/entry/1956_Page_147 (2)_48.png'],ARCHITECTS,Rakatansky Ira 48 Arcade
26,403,27 ARCADE ST,PROVIDENCE,Dey Gosse Gallery,85.5,['cd1956/entry/1956_Page_147 (2)_62.png'],ART GALLERIES,Dey Gosse Gallery 27 Arcade Bidg
27,406,1943 ATWELLS AVE,PROVIDENCE,Julie Artificial Flower Shop,100.0,['cd1956/entry/1956_Page_147 (2)_69.png'],ARTIFICIAL FLOWERSDEALERS,Julie Artificial Flower Shop 1943 Atwells av
28,432,58 ARCADE ST,PROVIDENCE,Beal Franklin,85.0,['cd1956/entry/1956_Page_147 (3)_22.png'],ARTISTSCOMMERCIAL,Beal Franklin 58 Arcade bldg
29,434,58 ARCADE ST,PROVIDENCE,Gingras Ernest A,85.0,['cd1956/entry/1956_Page_147 (3)_24.png'],ARTISTSCOMMERCIAL,Gingras Ernest A 58 Arcade bldg
30,438,35 WESTMINSTER ST,PROVIDENCE,Kolb Anna,89.5,['cd1956/entry/1956_Page_147 (3)_29.png'],ARTISTSCOMMERCIAL,Kolb Anna 35 Westminster 3d ft
31,442,46 ARCADE ST,PROVIDENCE,Okerblom Wm A,85.0,['cd1956/entry/1956_Page_147 (3)_33.png'],ARTISTSCOMMERCIAL,Okerblom Wm A 46 Arcade bldg
32,445,46 ARCADE ST,PROVIDENCE,Turner Don,85.0,['cd1956/entry/1956_Page_147 (3)_36.png'],ARTISTSCOMMERCIAL,Turner Don 46 Arcade bldg
33,446,35 WESTMINSTER ST,PROVIDENCE,Young Andrew A,100.0,['cd1956/entry/1956_Page_147 (3)_37.png'],ARTISTSCOMMERCIAL,Young Andrew A 35 Westminster 3d fl
34,455,63 VAN ZANDT AVE,PROVIDENCE,Providence Ash Removing Co,85.5,['cd1956/entry/1956_Page_147 (3)_57.png'],ASH and REFUSE REMOVERS,Providence Ash Removing Co 63 VanZandt
35,458,609 INDUSTRIAL DR,PROVIDENCE,AUTOMOBILE LEGAL ASSOCIATION.,83.5,"['cd1956/entry/1956_Page_147 (3)_71.png', 'cd1956/entry/1956_Page_147 (3)_72.png', 'cd1956/entry/1956_Page_147 (3)_73.png']","* ASSOCIATIONS, CLUBS and SOCIETIES (See also Clubs; also Organiza- tions)","AUTOMOBILE LEGAL ASSOCIATION. 609 INDUSTRIAL BANK BLDG, TEL GAspee 1-8723"
36,478,1124 ARLINGTON AVE,PROVIDENCE,"GUERTIN OIL COMPANY,",83.5,"['cd1956/entry/1956_Page_148 (1)_64.png', 'cd1956/entry/1956_Page_148 (1)_65.png', 'cd1956/entry/1956_Page_148 (1)_66.png']",* AUTOMOBILE ACCESSORIES,"GUERTIN OIL COMPANY, 1124 CRANSTON, ARLINGTON, TELS ELmhurst 1-2107 and 1-2108 (See page X)"
37,481,186 BROADWAY ST,PROVIDENCE,A&J Auto Ignition Co,100.0,['cd1956/entry/1956_Page_148 (1)_79.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,A&J Auto Ignition Co 186 Broadway
38,482,573 BROADWAY ST,PROVIDENCE,A&V Auto Supply Co,100.0,['cd1956/entry/1956_Page_148 (1)_80.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,A&V Auto Supply Co 573 Broadway
39,485,584 BROADWAY ST,PROVIDENCE,Atlantic Motor Parts Co,100.0,['cd1956/entry/1956_Page_148 (2)_3.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,Atlantic Motor Parts Co 584 Broadway
40,499,181 BROADWAY ST,PROVIDENCE,Doyle Auto Supply Co,100.0,['cd1956/entry/1956_Page_148 (2)_14.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,Doyle Auto Supply Co 181 Broadway
41,505,91 BROADWAY ST,PROVIDENCE,Globe Auto Supply Inc,100.0,['cd1956/entry/1956_Page_148 (2)_21.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,Globe Auto Supply Inc 91 Broadway
42,508,137 CHARLES ST,PROVIDENCE,Hope Cycle & Auto Supply Co,100.0,['cd1956/entry/1956_Page_148 (2)_25.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,Hope Cycle & Auto Supply Co 137 Charles
43,530,45 OLNEYVILLE SQ,PROVIDENCE,Western Auto Supply Co,100.0,['cd1956/entry/1956_Page_148 (2)_54.png'],AUTOMOBILE ACCESSORIES and PARTSRETAIL,Western Auto Supply Co 45 Olneyville sq
44,534,323 PEARL AVE,PROVIDENCE,Cooper-Lewis Co Inc,100.0,['cd1956/entry/1956_Page_148 (2)_61.png'],AUTOMOBILE ACCESSORIES and PARTSWHOLESALE and JOBBERS,Cooper-Lewis Co Inc 323 Pearl
45,540,135 BROADWAY ST,PROVIDENCE,Montgomery Distributors Inc,90.0,"['cd1956/entry/1956_Page_148 (2)_72.png', 'cd1956/entry/1956_Page_148 (2)_73.png']",AUTOMOBILE ACCESSORIES and PARTSWHOLESALE and JOBBERS,Montgomery Distributors Inc 135-141 Broadway
46,542,207 PEACH AVE,PROVIDENCE,New England Wholesale Auto Parts,89.0,['cd1956/entry/1956_Page_148 (2)_75.png'],AUTOMOBILE ACCESSORIES and PARTSWHOLESALE and JOBBERS,New England Wholesale Auto Parts 207 Peac
47,546,609 INDUSTRIAL DR,PROVIDENCE,"AUTOMOBILE LEGAL ASSOCIATION,",83.5,"['cd1956/entry/1956_Page_148 (2)_83.png', 'cd1956/entry/1956_Page_148 (2)_84.png', 'cd1956/entry/1956_Page_148 (2)_85.png']",* AUTOMOBILE ASSOCIATIONS (See also Clubs Automobile),"AUTOMOBILE LEGAL ASSOCIATION, 609 INDUSTRIAL BANK BLDG, TEL GAspee 1-8723"
48,552,353 PEARL AVE,PROVIDENCE,Badessas Auto Body Works,100.0,['cd1956/entry/1956_Page_148 (3)_8.png'],AUTOMOBILE BODY REPAIRERS,Badessas Auto Body Works 353 Pearl
49,564,805 CRANSTON ST,PROVIDENCE,Imperial Auto Body Shop,100.0,['cd1956/entry/1956_Page_148 (3)_24.png'],AUTOMOBILE BODY REPAIRERS,Imperial Auto Body Shop 805 Cranston
50,566,205 BROADWAY ST,PROVIDENCE,Jacks Auto Top,100.0,['cd1956/entry/1956_Page_148 (3)_26.png'],AUTOMOBILE BODY REPAIRERS,Jacks Auto Top 205 Broadway
51,575,10 PLEASANT AV,PROVIDENCE,Thibeaults Auto Body,100.0,['cd1956/entry/1956_Page_148 (3)_38.png'],AUTOMOBILE BODY REPAIRERS,Thibeaults Auto Body 10 Pleasant
52,583,126 BROADWAY ST,PROVIDENCE,"CHEVROLET, H T MULRY CHEVROLET CO",90.0,"['cd1956/entry/1956_Page_148 (3)_57.png', 'cd1956/entry/1956_Page_148 (3)_58.png', 'cd1956/entry/1956_Page_148 (3)_59.png']",AUTOMOBILE DEALERS,"CHEVROLET, H T MULRY CHEVROLET CO 126-128 BROADWAY, TELS GAspee 1-6394 through to GAspee 1-6399 (See"
53,594,325 TAUNTON AVE,PROVIDENCE,"LONG LLOYD INC (OLDSMOBILE),",100.0,"['cd1956/entry/1956_Page_148 (3)_81.png', 'cd1956/entry/1956_Page_148 (3)_82.png', 'cd1956/entry/1956_Page_148 (3)_83.png']",AUTOMOBILE DEALERS,"LONG LLOYD INC (OLDSMOBILE), 325 TAUNTON av, TEL GEneva 4-4900 (See Yeltow Page 5 and left side tines)"
54,596,630 BROADWAY ST,PROVIDENCE,Mack Motor Truck Co,100.0,['cd1956/entry/1956_Page_148 (3)_85.png'],AUTOMOBILE DEALERS,Mack Motor Truck Co 630 Broadway
55,599,126 BROADWAY ST,PROVIDENCE,"MULRY H T CHEVROLET CO,",90.0,"['cd1956/entry/1956_Page_149 (1)_5.png', 'cd1956/entry/1956_Page_149 (1)_6.png', 'cd1956/entry/1956_Page_149 (1)_7.png', 'cd1956/entry/1956_Page_149 (1)_8.png']","MOTORVILLE INC (DE SOTO-PLYMOUTH),","MULRY H T CHEVROLET CO, 126-128 BROADWAY, TELS GAspee 1-6394 through to GAspee 1-6399 (See Yellow Page 5)"
56,605,260 PEARL AVE,PROVIDENCE,Scarpetti Oldsmobile Inc branch,100.0,['cd1956/entry/1956_Page_149 (1)_20.png'],"MOTORVILLE INC (DE SOTO-PLYMOUTH),",Scarpetti Oldsmobile Inc branch 260 Pearl
57,608,494 FOUNTAIN ST,PROVIDENCE,Standard GMC Truck Sales & Service,100.0,"['cd1956/entry/1956_Page_149 (1)_26.png', 'cd1956/entry/1956_Page_149 (1)_27.png']","MOTORVILLE INC (DE SOTO-PLYMOUTH),",Standard GMC Truck Sales & Service 494 Fountain
58,609,365 BROADWAY ST,PROVIDENCE,Tramonti Motor Sales,100.0,['cd1956/entry/1956_Page_149 (1)_28.png'],"MOTORVILLE INC (DE SOTO-PLYMOUTH),",Tramonti Motor Sales 365 Broadway
59,628,555 ELM ST,PROVIDENCE,"CRISS CADILLAC OLDS INC,",100.0,['cd1956/entry/1956_Page_149 (1)_57.png'],AUTOMOBILE DEALERS--USED CARS,"CRISS CADILLAC OLDS INC, 555 ELM-~"
60,631,643 ELM ST,PROVIDENCE,"' DUNNE MOTOR SALES INC,",100.0,['cd1956/entry/1956_Page_149 (1)_62.png'],AUTOMOBILE DEALERS--USED CARS,"' DUNNE MOTOR SALES INC, 643 ELM-"
61,654,393 BROADWAY ST,PROVIDENCE,Nu-Way Motors,100.0,['cd1956/entry/1956_Page_149 (2)_13.png'],AUTOMOBILE DEALERS--USED CARS,Nu-Way Motors 393 Broadway
62,711,291 PEARL AVE,PROVIDENCE,A&G Auto Painting,100.0,['cd1956/entry/1956_Page_149 (3)_19.png'],AUTOMOBILE PAINTERS,A&G Auto Painting 291 Pearl
63,727,69 BROADWAY ST,PROVIDENCE,Broadway Parking Lot,100.0,['cd1956/entry/1956_Page_149 (3)_34.png'],AUTOMOBILE PARKING,Broadway Parking Lot 69 Broadway
64,733,27 RAILROAD TERR,PROVIDENCE,Depot Parking Grounds,88.0,['cd1956/entry/1956_Page_149 (3)_44.png'],AUTOMOBILE PARKING,Depot Parking Grounds 27 Railroad
65,755,101 STILLMAN ST,PROVIDENCE,Park N Lock,100.0,['cd1956/entry/1956_Page_149 (3)_73.png'],AUTOMOBILE PARKING,Park N Lock 101 Stillman
66,771,404 FOUNTAIN ST,PROVIDENCE,Davis Drive Yourself Co Inc,100.0,['cd1956/entry/1956_Page_150 (1)_25.png'],AUTOMOBILE RENTING,Davis Drive Yourself Co Inc 404 Fountain
67,774,370 WILLARD ST,PROVIDENCE,Sheridan & Dorr,100.0,['cd1956/entry/1956_Page_150 (1)_29.png'],AUTOMOBILE RENTING,Sheridan & Dorr 370 Willard av
68,779,307 BROADWAY ST,PROVIDENCE,Araujo S Garage,100.0,['cd1956/entry/1956_Page_150 (1)_37.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Araujo S Garage 307 Broadway
69,781,147 BROADWAY ST,PROVIDENCE,Auto Electric Service Co,88.0,['cd1956/entry/1956_Page_150 (1)_39.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Auto Electric Service Co 147 Broadwav
70,805,287 PEARL AVE,PROVIDENCE,Fels Brake & Front End Service,100.0,['cd1956/entry/1956_Page_150 (1)_70.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Fels Brake & Front End Service 287 Pearl
71,808,138 RANDALL RD,PROVIDENCE,Fratus Brake & Wheel Service Inc,100.0,"['cd1956/entry/1956_Page_150 (1)_73.png', 'cd1956/entry/1956_Page_150 (1)_74.png']",AUTOMOBILE REPAIRING (See also Automobile Garages),Fratus Brake & Wheel Service Inc 138 Ran- dall
72,812,416 FOUNTAIN ST,PROVIDENCE,H&R Automotive Service,100.0,['cd1956/entry/1956_Page_150 (1)_78.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),H&R Automotive Service 416 Fountain
73,831,497 BROADWAY ST,PROVIDENCE,Payette Hervey E,100.0,['cd1956/entry/1956_Page_150 (2)_19.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Payette Hervey E 497 Broadway
74,833,120 BROADWAY ST,PROVIDENCE,Providence Auto Ignition Co,100.0,['cd1956/entry/1956_Page_150 (2)_23.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Providence Auto Ignition Co 120 Broadway
75,836,584 NIANTIC AVE,PROVIDENCE,Ralphs Garage,100.0,['cd1956/entry/1956_Page_150 (2)_28.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Ralphs Garage 584 Niantic av
76,853,365 WILLARD ST,PROVIDENCE,Vespia John,100.0,['cd1956/entry/1956_Page_150 (2)_50.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Vespia John 365 Willard av
77,854,124 BROADWAY ST,PROVIDENCE,Weed Brake & Wheel Service,88.0,['cd1956/entry/1956_Page_150 (2)_51.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),Weed Brake & Wheel Service 124 Broadwav
78,855,150 BROADWAY ST,PROVIDENCE,White Electric Co,100.0,['cd1956/entry/1956_Page_150 (2)_52.png'],AUTOMOBILE REPAIRING (See also Automobile Garages),White Electric Co 150 Broadway
79,857,33 BOURNE AVE,PROVIDENCE,Highway Safety Patrol,91.0,['cd1956/entry/1956_Page_150 (2)_55.png'],AUTOMOBILE TOWING,Highway Safety Patrol 33 Bourn
80,863,568 BROADWAY ST,PROVIDENCE, Frank's Auto Top Co,100.0,"['cd1956/entry/1956_Page_150 (2)_67.png', 'cd1956/entry/1956_Page_150 (2)_68.png']",AUTOMOBILE TRIMMERS and TRIMMINGS,Frank's Auto Top Co 568 Broadway and 883 Elmwood av
81,866,100 BROADWAY ST,PROVIDENCE,Pauls Auto Top,100.0,['cd1956/entry/1956_Page_150 (2)_70.png'],AUTOMOBILE TRIMMERS and TRIMMINGS,Pauls Auto Top 100 Broadway
82,887,20 STEVENS RD,PROVIDENCE,Providence Awning & Flag Co,100.0,"['cd1956/entry/1956_Page_150 (3)_55.png', 'cd1956/entry/1956_Page_150 (3)_56.png']",AWNINGS and TENTS,Providence Awning & Flag Co 20 Stevens 1st fl
83,897,11 ARCADE ST,PROVIDENCE, SMITH MAURICE C CO INC,85.0,"['cd1956/entry/1956_Page_150 (3)_72.png', 'cd1956/entry/1956_Page_150 (3)_73.png', 'cd1956/entry/1956_Page_150 (3)_74.png', 'cd1956/entry/1956_Page_150 (3)_75.png']","*BADGESPLASTIC, CELLULOID / and METAL","SMITH MAURICE C CO, INC, 52 PINE and > 11 ARCADE BLDG, TEL GAspee 1-1064 (See Yellow Page 100 and right side lines | lines)"
84,901,15 STEVENS RD,PROVIDENCE,RI Burlap Bag Co,100.0,['cd1956/entry/1956_Page_151 (1)_10.png'],BAG MANUFACTURERS,RI Burlap Bag Co 15 Stevens 2d fl
85,907,2 ARCADE ST,PROVIDENCE, Andersons,85.0,"['cd1956/entry/1956_Page_151 (1)_18.png', 'cd1956/entry/1956_Page_151 (1)_19.png']",BAKERSRETAIL,Andersons 2 Arcade bldg 777 Broad 379 Elmwood av and 197 Weybosset
86,921,7274 HOPE ST,PROVIDENCE,Clarkes Bakery,100.0,['cd1956/entry/1956_Page_151 (1)_33.png'],BAKERSRETAIL,Clarkes Bakery 7274 Hope
87,930,2373 PRAIRIE AVE,PROVIDENCE,Dells Bakery,100.0,['cd1956/entry/1956_Page_151 (1)_42.png'],BAKERSRETAIL,Dells Bakery 2373 Prairie av
88,931,87 BALBO AVE,PROVIDENCE, DelSesto Bakery,100.0,"['cd1956/entry/1956_Page_151 (1)_43.png', 'cd1956/entry/1956_Page_151 (1)_44.png']",BAKERSRETAIL,DelSesto Bakery 87 Balbo av 14 and 185 Camp
89,971,38 BALBO AVE,PROVIDENCE,New England Bakery,100.0,['cd1956/entry/1956_Page_151 (1)_81.png'],BAKERSRETAIL,New England Bakery 38 Balbo av
90,977,1043 RIDGE ST,PROVIDENCE,Pennacchia's Bakery,100.0,['cd1956/entry/1956_Page_151 (1)_87.png'],BAKERSRETAIL,Pennacchia's Bakery 1043 Ridge
91,978,221 WILLARD ST,PROVIDENCE,Perlers Bakery,100.0,['cd1956/entry/1956_Page_151 (1)_88.png'],BAKERSRETAIL,Perlers Bakery 221 Willard av
92,994,200 WILLARD ST,PROVIDENCE, Snells Baking Corp,100.0,"['cd1956/entry/1956_Page_151 (2)_15.png', 'cd1956/entry/1956_Page_151 (2)_16.png']",BAKERSRETAIL,Snells Baking Corp 1027 Broad and 200 Willard av
93,1000,6073 CHARLES ST,PROVIDENCE,Valente Anthony,100.0,['cd1956/entry/1956_Page_151 (2)_22.png'],BAKERSRETAIL,Valente Anthony 6073 Charles
94,1040,661 BROADWAY ST,PROVIDENCE, Plantations Bank of Rhode Island,100.0,"['cd1956/entry/1956_Page_151 (3)_41.png', 'cd1956/entry/1956_Page_151 (3)_42.png']","BANKS and TRUST COMPANIES CITIZENS SAVINGS BANK, MAIN OFFICE","Plantations Bank of Rhode Island 95 Broad, 661 Broadway and 61 Weybosset"
95,1046,463 MAIDEN LN,PROVIDENCE,; WARREN BRANCH,80.0,['cd1956/entry/1956_Page_151 (3)_55.png'],"BANKS and TRUST COMPANIES CITIZENS SAVINGS BANK, MAIN OFFICE","1-4400; WARREN BRANCH 463 MAIN,"
96,1050,379 BROADWAY ST,PROVIDENCE,Als Barber Shop,100.0,['cd1956/entry/1956_Page_151 (3)_74.png'],BARBER SHOPS,Als Barber Shop 379 Broadway
97,1064,29 ARCADE ST,PROVIDENCE,Arcade Barber Shop,85.0,['cd1956/entry/1956_Page_152 (1)_4.png'],BARBER SHOPS,Arcade Barber Shop 29 Arcade bldg
98,1081,359 BROADWAY ST,PROVIDENCE,Broadway Barber Shop,100.0,['cd1956/entry/1956_Page_152 (1)_21.png'],BARBER SHOPS,Broadway Barber Shop 359 Broadway
99,1082,560 BROADWAY ST,PROVIDENCE,Broadway Tonsorial Partor,100.0,['cd1956/entry/1956_Page_152 (1)_22.png'],BARBER SHOPS,Broadway Tonsorial Partor 560 Broadway
100,1097,1283 PRAIRIE AVE,PROVIDENCE,Carney Irving O,100.0,['cd1956/entry/1956_Page_152 (1)_37.png'],BARBER SHOPS,Carney Irving O 1283 Prairie av
101,1108,6803 ADMIRAL ST,PROVIDENCE,Cipriano Alfred A,100.0,['cd1956/entry/1956_Page_152 (1)_49.png'],BARBER SHOPS,Cipriano Alfred A 6803 Admiral
102,1113,1175 SOUTH MAIN ST,PROVIDENCE,Coppolino Antonio,100.0,['cd1956/entry/1956_Page_152 (1)_54.png'],BARBER SHOPS,Coppolino Antonio 1175S Main
103,1129,54 PLEASANT AV,PROVIDENCE,DeRensis Ferdinand,94.0,['cd1956/entry/1956_Page_152 (1)_72.png'],BARBER SHOPS,DeRensis Ferdinand 54 Mt Pleasant av
104,1132,8984 ATWELLS AVE,PROVIDENCE,DiGiuseppe Frank L,100.0,['cd1956/entry/1956_Page_152 (1)_75.png'],BARBER SHOPS,DiGiuseppe Frank L 8984 Atwells av
105,1149,9293 ATWELLS AVE,PROVIDENCE,Faella Angelo,100.0,['cd1956/entry/1956_Page_152 (1)_93.png'],BARBER SHOPS,Faella Angelo 9293 Atwells av
106,1151,4893 PLAINFIELD ST,PROVIDENCE,Fera Carmine,100.0,['cd1956/entry/1956_Page_152 (2)_2.png'],BARBER SHOPS,Fera Carmine 4893 Plainfield
107,1162,29 BROADWAY ST,PROVIDENCE,Gallo Cosmo MD,100.0,['cd1956/entry/1956_Page_152 (2)_13.png'],BARBER SHOPS,Gallo Cosmo MD 29 Broadway
108,1177,186 WILLARD ST,PROVIDENCE,Harrys Barber Shop,100.0,['cd1956/entry/1956_Page_152 (2)_28.png'],BARBER SHOPS,Harrys Barber Shop 186 Willard av
109,1184,426 MAIDEN LN,PROVIDENCE,Iamele Gaeton,80.0,['cd1956/entry/1956_Page_152 (2)_35.png'],BARBER SHOPS,Iamele Gaeton 426  Main
110,1185,2854 POCASSET AVE,PROVIDENCE,Iannella Michele,100.0,['cd1956/entry/1956_Page_152 (2)_36.png'],BARBER SHOPS,Iannella Michele 2854 Pocasset av
111,1187,2803 BROADWAY ST,PROVIDENCE,Imbruglia Saml,100.0,['cd1956/entry/1956_Page_152 (2)_38.png'],BARBER SHOPS,Imbruglia Saml 2803 Broadway
112,1207,3394 POCASSET AVE,PROVIDENCE,LaBelle Maurice,100.0,['cd1956/entry/1956_Page_152 (2)_59.png'],BARBER SHOPS,LaBelle Maurice 3394 Pocasset av
113,1215,5 PLEASANT AV,PROVIDENCE,Lemieux Arth,94.0,['cd1956/entry/1956_Page_152 (2)_67.png'],BARBER SHOPS,Lemieux Arth 5 Mt Pleasant av
114,1217,263 BROADWAY ST,PROVIDENCE,Lombardi Peter A,100.0,['cd1956/entry/1956_Page_152 (2)_70.png'],BARBER SHOPS,Lombardi Peter A 263} Broadway
115,1235,2324 CRANSTON ST,PROVIDENCE,Mario's Barber Shop,100.0,['cd1956/entry/1956_Page_152 (2)_88.png'],BARBER SHOPS,Mario's Barber Shop 2324 Cranston
116,1256,5903 CHARLES ST,PROVIDENCE,Nardolillo Mario,100.0,['cd1956/entry/1956_Page_152 (3)_17.png'],BARBER SHOPS,Nardolillo Mario 5903 Charles
